age,job_id,edu_id,contact,duration,campaign,pdays,outcome
47,1,2,cellular,106,2,-1,no
38,10,2,cellular,891,2,-1,no
26,4,2,cellular,255,3,-1,no
34,1,2,cellular,666,2,-1,no
26,1,1,cellular,102,2,-1,no
30,8,2,cellular,188,2,-1,no
40,7,1,cellular,264,3,-1,no
39,1,2,cellular,112,2,-1,no
39,4,1,cellular,194,3,-1,no
30,2,1,cellular,366,2,-1,no
41,2,1,telephone,117,1,-1,no
46,10,2,cellular,196,2,-1,no
35,1,2,cellular,1649,2,-1,yes
30,1,3,cellular,58,1,-1,no
40,3,3,cellular,919,2,-1,no
37,5,3,cellular,141,2,-1,no
55,8,2,cellular,232,2,-1,no
34,2,2,cellular,254,2,-1,no
27,3,2,cellular,120,10,-1,no
38,10,2,cellular,117,3,-1,no
41,10,2,cellular,59,2,-1,no
58,1,2,cellular,116,2,-1,no
33,2,2,cellular,443,1,-1,no
59,6,2,telephone,61,2,-1,no
53,10,2,cellular,108,1,-1,no
59,1,2,cellular,67,2,-1,no
42,1,2,cellular,636,2,-1,no
39,5,3,cellular,211,2,-1,no
42,4,1,cellular,83,2,-1,no
43,10,2,cellular,154,2,-1,no
51,5,3,cellular,67,1,-1,no
46,2,1,telephone,76,2,-1,no
56,3,3,cellular,123,2,-1,no
34,1,2,cellular,173,2,-1,no
39,3,3,cellular,193,2,-1,no
50,8,2,cellular,170,2,-1,no
49,2,2,cellular,64,2,-1,no
34,2,1,cellular,772,1,-1,no
48,1,2,cellular,487,3,-1,no
56,4,1,cellular,118,2,-1,no
58,5,1,cellular,94,2,-1,no
29,2,1,cellular,109,2,-1,no
31,8,1,cellular,215,2,-1,no
34,5,3,cellular,90,1,-1,no
25,1,2,telephone,437,7,-1,no
58,4,1,cellular,965,2,-1,no
33,4,1,cellular,260,2,-1,no
38,2,2,telephone,328,2,-1,no
31,2,2,cellular,172,2,-1,no
60,5,3,cellular,1120,2,-1,yes
47,8,2,telephone,518,3,-1,no
35,5,3,cellular,71,3,-1,no
44,5,3,cellular,122,2,-1,no
47,10,2,cellular,289,2,-1,no
32,8,4,cellular,425,2,-1,no
51,10,2,cellular,128,2,-1,no
36,5,3,cellular,136,1,-1,no
54,4,1,telephone,470,2,-1,no
44,4,1,cellular,251,2,-1,no
38,8,2,cellular,184,2,-1,no
35,8,2,cellular,230,1,-1,no
39,10,2,cellular,98,2,-1,no
58,5,3,cellular,564,2,-1,no
26,5,3,cellular,522,1,-1,no
28,5,3,cellular,16,2,-1,no
39,2,1,cellular,117,2,-1,no
40,1,2,cellular,154,2,-1,no
35,5,3,cellular,163,2,-1,no
56,5,3,cellular,348,2,-1,no
53,5,3,cellular,86,2,-1,no
55,2,2,telephone,41,2,-1,no
36,10,4,cellular,396,3,-1,no
38,10,2,cellular,159,1,-1,no
60,6,2,cellular,764,2,-1,yes
57,6,2,cellular,93,2,-1,no
33,1,2,cellular,43,1,-1,no
55,5,3,cellular,318,2,-1,no
27,1,2,cellular,124,1,-1,no
34,10,4,cellular,504,2,-1,no
55,6,2,cellular,593,2,-1,no
36,2,1,cellular,135,2,-1,no
59,6,2,telephone,498,2,-1,no
55,2,1,cellular,221,2,-1,no
45,4,2,cellular,216,2,-1,no
49,2,1,cellular,103,2,-1,no
49,10,2,cellular,178,2,-1,no
36,10,2,cellular,393,1,-1,no
47,10,2,cellular,344,2,-1,no
