42,management,primary,cellular,968,2,97,yes
49,management,tertiary,cellular,92,2,-1,no
27,technician,tertiary,cellular,285,2,97,yes
30,management,tertiary,cellular,295,1,93,no
23,student,secondary,cellular,242,1,85,no
36,admin.,tertiary,cellular,106,1,205,no
61,technician,primary,cellular,1092,1,-1,no
51,admin.,secondary,cellular,421,1,-1,no
33,management,tertiary,cellular,87,1,-1,no
31,management,tertiary,cellular,372,1,-1,yes
39,technician,secondary,cellular,103,1,-1,no
53,technician,secondary,cellular,99,1,92,no
31,admin.,secondary,cellular,234,1,-1,yes
38,management,unknown,cellular,349,2,183,yes
28,student,secondary,cellular,487,1,97,yes
38,technician,secondary,cellular,232,1,96,yes
72,retired,secondary,cellular,208,1,91,yes
37,management,tertiary,cellular,170,1,-1,no
29,admin.,secondary,cellular,414,1,184,yes
34,admin.,tertiary,cellular,296,1,205,yes
64,retired,primary,cellular,237,1,85,no
61,retired,primary,cellular,342,1,-1,yes
27,blue-collar,tertiary,cellular,238,2,184,yes
46,housemaid,secondary,cellular,541,1,-1,yes
