age,job_id,edu_id,contact,duration,campaign,pdays,outcome
30,2,2,cellular,610,1,-1,yes
31,1,2,cellular,381,1,-1,no
31,5,3,cellular,1139,2,-1,yes
48,10,2,cellular,83,2,-1,no
34,2,2,cellular,127,3,-1,no
31,2,2,cellular,302,3,-1,no
60,10,2,cellular,112,2,-1,no
34,8,2,cellular,185,1,-1,no
37,4,2,cellular,199,1,-1,no
34,1,2,cellular,641,1,-1,yes
47,2,1,cellular,92,2,-1,no
31,9,3,telephone,41,1,-1,no
35,10,2,cellular,377,1,-1,no
30,8,2,cellular,516,1,-1,yes
32,10,2,cellular,308,2,-1,no
31,2,2,cellular,913,4,-1,yes
51,5,3,cellular,83,2,-1,no
36,5,3,cellular,180,2,-1,no
54,2,2,cellular,172,2,-1,no
51,10,2,cellular,145,2,-1,no
59,2,2,cellular,33,1,-1,no
44,5,3,telephone,199,3,-1,no
37,2,2,cellular,118,3,-1,no
54,5,3,cellular,259,3,-1,no
45,5,3,cellular,178,3,-1,no
27,1,2,cellular,483,1,-1,no
38,2,2,cellular,541,7,-1,no
38,1,2,cellular,102,2,-1,no
33,5,2,cellular,100,4,-1,no
36,5,3,cellular,305,10,-1,no
52,10,2,cellular,292,2,-1,no
40,8,2,cellular,191,1,-1,no
28,8,2,cellular,328,3,-1,no
36,1,3,cellular,837,8,-1,no
34,3,1,cellular,1503,11,-1,no
28,2,2,cellular,588,7,-1,yes
54,10,3,cellular,674,3,-1,yes
39,2,2,cellular,117,2,-1,no
36,5,3,cellular,1360,9,-1,yes
44,5,2,cellular,569,1,-1,no
36,4,2,cellular,354,1,-1,no
48,4,1,telephone,494,2,-1,no
26,10,2,cellular,652,2,-1,no
37,5,3,cellular,379,3,-1,no
34,2,2,cellular,138,3,-1,no
28,1,2,cellular,64,2,-1,no
34,10,2,cellular,467,1,-1,no
33,5,2,cellular,96,1,-1,no
36,7,3,cellular,95,4,-1,no
33,5,3,cellular,163,7,-1,no
32,8,2,cellular,978,1,-1,yes
34,2,2,cellular,226,1,-1,no
32,7,1,cellular,560,1,-1,yes
53,1,2,cellular,143,7,-1,no
43,3,2,cellular,635,3,-1,yes
33,5,3,cellular,207,9,-1,no
27,8,2,cellular,217,1,-1,no
48,5,3,cellular,268,1,-1,no
38,8,4,cellular,482,2,-1,no
26,1,2,cellular,142,1,-1,no
51,5,3,cellular,252,6,-1,no
33,8,2,cellular,316,1,-1,no
46,4,1,cellular,1081,2,-1,yes
33,8,2,cellular,216,2,-1,no
38,5,3,telephone,70,2,-1,no
32,2,1,telephone,11,1,-1,no
34,2,2,cellular,90,1,-1,no
29,8,2,cellular,113,1,-1,no
29,3,1,cellular,120,1,-1,no
46,7,1,cellular,115,4,-1,no
34,5,3,cellular,226,2,-1,no
56,10,2,cellular,536,1,-1,yes
33,2,2,cellular,453,3,-1,no
29,1,2,cellular,108,1,-1,no
51,8,2,cellular,439,3,-1,no
46,3,2,cellular,115,1,-1,no
27,8,2,cellular,240,1,-1,no
29,10,2,cellular,203,1,-1,no
29,1,2,cellular,126,2,-1,no
53,8,2,cellular,91,2,-1,no
43,5,3,cellular,110,1,-1,no
46,7,2,cellular,142,10,-1,no
45,8,2,cellular,111,1,-1,no
26,8,2,cellular,409,2,-1,no
30,8,2,cellular,110,10,-1,no
33,10,3,cellular,287,1,-1,no
31,5,3,cellular,286,1,-1,no
46,2,2,cellular,100,4,-1,no
52,11,3,cellular,90,1,-1,no
33,2,2,cellular,305,12,-1,no
33,2,2,cellular,278,2,-1,yes
49,5,3,cellular,156,3,-1,no
50,2,2,cellular,223,1,-1,no
43,5,3,cellular,30,2,-1,no
46,1,2,cellular,328,1,-1,no
34,5,3,cellular,74,5,-1,no
34,1,2,cellular,142,2,-1,no
27,1,2,cellular,362,2,-1,no
58,4,1,telephone,200,3,-1,no
48,10,2,cellular,300,1,-1,no
33,8,3,cellular,191,1,-1,no
32,5,2,cellular,247,5,-1,no
26,10,3,cellular,116,1,-1,no
31,5,3,cellular,238,3,-1,no
51,4,2,cellular,655,4,-1,yes
57,10,2,cellular,383,1,-1,no
46,10,3,cellular,251,5,-1,no
30,5,3,cellular,412,1,-1,no
33,2,2,cellular,968,1,-1,yes
35,1,2,cellular,127,3,-1,no
59,6,2,cellular,247,4,-1,no
29,3,2,cellular,411,3,-1,no
41,5,3,cellular,168,7,-1,no
45,2,1,cellular,706,9,-1,no
26,2,2,cellular,225,2,-1,no
53,5,1,cellular,508,1,-1,no
31,1,2,cellular,420,1,-1,yes
29,7,3,cellular,167,3,-1,no
59,6,3,cellular,225,7,-1,no
32,2,2,cellular,144,1,-1,no
29,11,3,cellular,579,2,-1,no
40,6,1,cellular,905,3,-1,no
31,8,2,cellular,185,2,-1,no
51,3,3,cellular,177,3,-1,no
39,5,1,cellular,215,3,-1,no
43,10,3,cellular,106,1,-1,no
28,5,2,cellular,174,2,-1,no
29,1,2,cellular,264,2,-1,no
28,1,2,cellular,269,1,-1,no
30,10,2,cellular,352,5,-1,no
