age,job_id,edu_id,contact,duration,campaign,pdays,outcome
42,2,2,unknown,315,1,-1,no
53,7,3,unknown,18,30,-1,no
48,11,3,unknown,1089,1,-1,yes
50,4,1,unknown,51,1,-1,no
40,8,4,unknown,162,3,-1,no
48,4,1,unknown,192,4,-1,no
41,2,2,unknown,20,21,-1,no
55,2,1,unknown,40,18,-1,no
53,3,3,unknown,178,7,-1,no
32,8,2,cellular,162,3,-1,yes
30,2,2,unknown,50,3,-1,no
57,8,2,unknown,116,1,-1,no
60,5,1,unknown,242,6,-1,no
38,10,2,unknown,35,1,-1,no
57,6,1,unknown,141,1,-1,no
49,2,4,unknown,147,2,-1,no
39,2,1,unknown,314,3,-1,no
31,10,2,unknown,81,5,-1,no
35,8,4,unknown,221,1,-1,no
39,2,2,unknown,289,1,-1,no
46,10,2,unknown,93,2,-1,no
51,7,3,unknown,1021,1,-1,no
55,10,4,unknown,153,1,-1,no
48,5,3,cellular,79,2,-1,no
49,5,3,telephone,55,2,-1,no
36,2,1,unknown,186,6,-1,no
55,3,3,unknown,267,3,-1,no
52,2,2,unknown,163,1,-1,no
48,10,3,unknown,73,4,-1,no
59,2,1,unknown,92,3,-1,no
35,2,1,unknown,193,1,-1,no
56,10,2,unknown,62,2,-1,no
40,1,2,unknown,368,12,-1,no
56,4,1,unknown,211,2,-1,no
42,5,3,unknown,57,1,-1,no
41,2,1,unknown,87,6,-1,no
38,8,3,unknown,325,3,-1,no
41,1,3,unknown,286,1,-1,no
46,10,2,unknown,87,3,-1,no
35,1,2,unknown,110,8,-1,no
38,10,3,unknown,64,1,-1,no
52,11,2,unknown,18,7,-1,no
48,8,4,unknown,71,1,-1,no
36,2,2,unknown,181,2,-1,no
49,5,3,unknown,81,4,-1,no
54,2,1,unknown,101,6,-1,no
38,9,3,cellular,605,3,-1,yes
35,1,1,unknown,101,1,-1,no
39,8,2,unknown,358,1,-1,no
28,5,3,cellular,136,2,-1,yes
57,5,4,unknown,235,2,-1,no
35,10,3,unknown,14,14,-1,no
39,5,2,unknown,303,5,-1,no
51,5,4,unknown,276,3,-1,no
58,6,1,unknown,204,4,-1,no
49,10,2,unknown,135,1,-1,no
52,2,1,unknown,342,1,-1,no
56,6,3,unknown,210,2,-1,no
39,10,2,unknown,757,2,-1,no
39,5,3,unknown,32,2,-1,no
30,5,3,unknown,124,2,-1,no
48,10,4,unknown,143,5,-1,no
59,6,1,unknown,39,1,-1,no
53,10,2,unknown,131,2,-1,no
35,8,2,unknown,114,5,-1,no
58,6,3,unknown,109,2,-1,no
47,5,4,unknown,123,2,-1,no
50,2,4,unknown,599,3,-1,no
29,10,2,unknown,179,15,-1,no
43,2,1,unknown,523,1,-1,no
43,5,3,unknown,46,1,-1,no
39,2,1,unknown,189,2,-1,no
27,1,2,cellular,66,1,-1,no
39,10,2,unknown,203,2,-1,no
39,2,1,unknown,36,1,-1,no
54,12,2,unknown,97,6,-1,no
39,8,2,unknown,83,4,-1,no
52,10,3,unknown,644,1,-1,no
46,3,2,unknown,382,3,-1,no
