age,job_id,edu_id,contact,duration,campaign,pdays,outcome
42,3,4,unknown,617,1,-1,yes
38,5,3,unknown,301,6,-1,no
40,8,2,unknown,182,3,-1,no
48,12,4,unknown,298,6,-1,no
39,4,1,unknown,99,1,-1,no
42,10,3,unknown,14,20,-1,no
37,1,1,unknown,117,1,-1,no
45,4,1,unknown,103,3,-1,no
38,2,1,unknown,100,1,-1,no
27,10,2,telephone,30,1,-1,no
47,2,2,unknown,53,1,-1,no
38,2,2,unknown,270,15,-1,no
47,6,2,unknown,68,3,-1,no
36,8,2,unknown,1093,1,-1,yes
33,1,2,unknown,106,10,-1,no
33,2,2,unknown,66,5,-1,no
54,4,2,unknown,69,3,-1,no
45,5,3,unknown,140,3,-1,no
48,10,2,cellular,404,3,92,no
37,2,2,unknown,405,3,-1,no
57,2,1,unknown,109,2,-1,no
46,2,3,unknown,78,1,-1,no
55,10,3,unknown,394,2,-1,no
38,10,3,unknown,193,2,-1,no
30,10,2,unknown,136,8,-1,no
59,8,1,unknown,41,3,-1,no
30,5,3,cellular,102,1,85,no
51,1,2,unknown,215,3,-1,no
54,6,1,unknown,64,2,-1,no
29,5,2,unknown,541,19,-1,no
45,5,3,unknown,202,4,-1,no
60,1,2,unknown,178,4,-1,no
52,6,3,unknown,741,4,-1,yes
54,2,2,unknown,24,5,-1,no
47,2,2,unknown,442,3,-1,no
41,5,3,unknown,110,4,-1,no
43,10,4,unknown,90,2,-1,no
42,8,2,unknown,119,1,-1,no
31,10,4,cellular,245,2,-1,yes
59,2,2,unknown,253,2,-1,no
53,4,2,unknown,393,2,-1,no
28,1,2,cellular,355,1,-1,yes
51,1,2,unknown,176,3,-1,no
55,5,3,telephone,64,1,-1,no
57,2,1,unknown,92,6,-1,no
32,2,2,unknown,179,2,-1,no
40,5,3,unknown,362,3,-1,no
36,11,2,unknown,265,3,-1,no
53,6,2,unknown,254,1,-1,no
54,10,3,unknown,375,2,-1,no
51,4,1,unknown,1238,2,-1,no
49,2,4,unknown,114,2,-1,no
36,2,2,unknown,1395,2,-1,yes
35,1,2,unknown,359,1,-1,no
44,10,2,unknown,78,1,-1,no
48,10,2,unknown,58,1,-1,no
37,8,2,unknown,215,3,-1,no
37,5,3,unknown,244,1,-1,no
47,1,2,unknown,88,1,-1,no
35,2,2,unknown,15,15,-1,no
49,4,1,unknown,190,6,-1,no
44,7,2,unknown,195,2,-1,no
51,2,2,unknown,721,3,-1,yes
37,5,3,unknown,637,6,-1,yes
54,10,4,unknown,216,3,-1,no
24,1,2,cellular,229,1,-1,no
36,2,2,unknown,559,3,-1,no
54,10,4,unknown,168,1,-1,no
23,9,3,cellular,89,2,-1,no
42,4,4,unknown,22,1,-1,no
30,1,2,telephone,161,2,-1,no
22,9,3,cellular,119,1,-1,no
42,1,2,unknown,298,4,-1,no
55,5,3,unknown,607,2,-1,no
44,1,2,unknown,139,3,-1,no
36,2,1,unknown,187,2,-1,no
49,6,1,unknown,73,2,-1,no
45,10,3,unknown,332,2,-1,no
50,2,2,unknown,287,1,-1,no
60,6,1,unknown,100,2,-1,no
36,3,3,unknown,61,3,-1,no
47,2,1,unknown,219,7,-1,no
35,2,4,unknown,169,1,-1,no
29,5,3,cellular,276,2,-1,no
36,1,2,unknown,232,3,-1,no
48,5,3,unknown,452,1,-1,no
29,5,3,unknown,223,2,-1,no
38,2,2,unknown,1323,9,-1,yes
39,7,3,unknown,13,1,-1,no
28,2,2,unknown,102,46,-1,no
41,3,1,unknown,630,2,-1,no
45,5,3,unknown,77,5,-1,no
43,5,3,unknown,100,17,-1,no
58,5,3,cellular,95,3,-1,no
38,5,3,unknown,394,3,-1,no
45,3,3,unknown,133,2,-1,no
41,2,2,unknown,64,3,-1,no
58,11,1,unknown,1009,5,-1,no
45,2,2,unknown,60,2,-1,no
47,6,3,unknown,339,2,-1,no
36,10,2,unknown,243,2,-1,no
38,7,2,unknown,91,1,-1,no
38,5,3,unknown,209,12,-1,no
51,4,1,unknown,278,2,-1,no
53,8,2,unknown,227,4,-1,no
36,5,3,unknown,348,1,-1,no
37,4,2,unknown,401,2,-1,no
53,8,4,cellular,250,1,-1,no
38,1,2,unknown,406,2,-1,no
56,3,2,unknown,345,4,-1,no
34,8,2,unknown,109,3,-1,no
40,8,2,unknown,95,6,-1,no
50,2,1,unknown,320,2,-1,no
55,5,3,unknown,404,3,-1,no
41,2,1,unknown,157,29,-1,no
51,5,2,unknown,1248,3,-1,yes
46,8,2,unknown,75,3,-1,no
50,5,1,unknown,264,4,-1,no
46,4,4,unknown,703,1,-1,no
38,2,2,unknown,119,2,-1,no
41,5,2,unknown,126,3,-1,no
39,2,1,unknown,77,1,-1,no
36,2,1,unknown,124,2,-1,no
37,3,3,unknown,220,1,-1,no
39,4,3,unknown,17,25,-1,no
51,8,1,unknown,112,2,-1,no
50,5,3,cellular,459,2,-1,no
49,8,2,unknown,32,3,-1,no
27,10,2,unknown,768,21,-1,no
40,2,2,unknown,208,1,-1,no
36,10,3,unknown,80,3,-1,no
57,10,2,unknown,420,4,-1,no
47,2,1,unknown,54,1,-1,no
41,2,1,unknown,127,2,-1,no
49,5,1,unknown,123,1,-1,no
39,1,2,unknown,62,1,-1,no
39,10,2,unknown,182,2,-1,no
35,8,2,unknown,162,6,-1,no
