age,job_id,edu_id,contact,duration,campaign,pdays,outcome
49,7,3,cellular,310,4,200,no
41,5,3,cellular,163,1,182,no
47,2,1,cellular,479,2,-1,no
35,8,2,cellular,36,1,-1,no
31,8,2,cellular,1019,2,-1,yes
48,5,3,cellular,1423,3,-1,no
33,5,3,cellular,150,1,-1,no
38,1,2,cellular,101,2,-1,no
44,10,2,cellular,386,3,-1,no
55,10,2,cellular,47,3,263,no
40,2,1,cellular,356,3,262,no
50,10,3,cellular,119,1,-1,no
27,9,3,cellular,496,2,-1,no
45,1,2,cellular,8,5,-1,no
30,3,3,cellular,146,4,-1,no
29,10,3,cellular,210,16,-1,no
27,10,3,telephone,24,5,-1,no
28,2,2,cellular,205,7,-1,no
42,10,2,cellular,187,2,246,no
61,6,1,telephone,188,1,-1,no
32,2,1,telephone,35,3,-1,no
47,5,3,telephone,138,4,9,no
38,5,3,cellular,105,2,252,no
29,11,3,cellular,98,2,-1,no
60,1,2,cellular,1658,1,262,yes
38,11,3,cellular,39,2,-1,no
49,3,3,cellular,36,4,-1,no
49,5,3,cellular,110,2,-1,no
41,2,2,cellular,12,8,268,no
27,2,2,cellular,280,6,-1,no
44,5,3,telephone,135,2,9,no
29,2,1,telephone,40,1,-1,no
40,1,2,cellular,290,1,-1,no
52,2,1,cellular,306,3,253,no
33,1,2,telephone,112,2,-1,no
28,2,2,cellular,91,3,213,no
46,11,1,cellular,665,2,-1,no
46,11,2,cellular,8,10,-1,no
40,3,2,cellular,289,2,-1,no
36,11,1,cellular,409,1,-1,no
59,11,2,cellular,270,3,-1,no
40,10,2,cellular,252,3,-1,no
28,2,2,cellular,459,1,-1,no
32,4,1,cellular,129,2,197,no
43,8,2,telephone,8,6,-1,no
31,8,2,telephone,136,1,274,no
36,10,2,telephone,236,4,-1,no
31,7,2,telephone,287,6,-1,no
33,5,3,cellular,401,1,-1,no
38,2,2,cellular,168,1,212,no
55,2,2,cellular,354,5,-1,no
34,10,2,cellular,154,2,197,no
27,7,2,cellular,1160,2,192,no
29,2,2,cellular,437,2,-1,no
31,7,3,cellular,174,2,-1,no
30,2,2,cellular,197,3,-1,no
41,11,1,telephone,117,6,-1,no
44,2,2,cellular,218,1,-1,no
30,5,3,cellular,108,4,-1,no
45,2,2,cellular,232,4,253,no
34,10,2,cellular,199,3,-1,no
50,3,3,cellular,748,3,-1,no
33,10,2,cellular,129,1,-1,no
36,11,1,cellular,258,2,-1,no
53,2,4,telephone,137,1,-1,no
53,1,2,cellular,3102,3,-1,yes
41,5,2,cellular,38,1,212,no
26,11,2,cellular,506,1,-1,no
42,10,2,telephone,23,2,-1,no
46,10,3,cellular,339,4,-1,no
27,10,2,cellular,161,1,-1,no
40,5,3,cellular,249,3,-1,no
32,2,2,cellular,591,8,-1,yes
66,10,2,cellular,751,1,-1,yes
60,2,1,cellular,58,2,-1,no
34,2,3,cellular,163,2,-1,no
39,10,2,telephone,53,2,-1,no
55,3,2,cellular,213,2,-1,no
27,8,2,cellular,108,2,-1,no
56,3,2,cellular,290,2,-1,no
51,5,3,cellular,470,2,9,no
47,7,3,cellular,518,3,212,no
31,1,2,cellular,92,12,-1,no
28,2,2,cellular,129,4,211,no
31,2,2,cellular,521,1,-1,no
49,5,2,cellular,526,4,-1,no
54,5,3,cellular,13,6,-1,no
36,8,2,cellular,220,5,-1,no
33,5,3,cellular,433,2,-1,no
27,1,2,cellular,7,6,-1,no
32,2,1,cellular,72,6,273,no
22,9,2,cellular,229,6,-1,yes
52,5,2,telephone,381,6,213,no
26,5,3,cellular,645,2,-1,no
36,4,1,cellular,91,2,-1,no
31,2,2,cellular,384,5,-1,no
33,2,2,cellular,178,2,273,no
33,5,3,cellular,195,5,259,no
42,2,1,cellular,170,1,-1,no
31,2,2,cellular,99,1,-1,no
27,8,2,cellular,145,1,-1,no
54,6,2,cellular,115,2,234,no
36,5,1,cellular,148,2,-1,no
56,1,2,cellular,15,6,190,no
27,5,2,cellular,138,2,-1,no
50,10,2,cellular,68,8,-1,no
28,5,3,cellular,1192,3,-1,no
48,2,2,cellular,439,2,-1,no
35,1,2,cellular,12,7,217,no
29,2,1,cellular,10,7,-1,no
39,5,3,cellular,13,8,9,no
55,10,2,cellular,13,8,9,no
47,2,2,cellular,174,2,-1,no
42,3,1,cellular,139,1,-1,no
52,11,3,cellular,40,1,-1,no
55,5,2,cellular,25,1,-1,no
26,11,3,cellular,123,3,-1,no
31,1,2,cellular,270,5,-1,no
33,5,3,cellular,17,5,-1,no
33,1,2,cellular,214,5,-1,no
35,5,3,cellular,69,2,261,no
56,5,3,cellular,156,1,-1,yes
