age,job_id,edu_id,contact,duration,campaign,pdays,outcome
33,1,3,cellular,181,2,-1,no
77,6,3,telephone,421,1,92,yes
33,7,3,cellular,119,2,-1,no
22,1,3,cellular,98,4,89,no
32,7,3,cellular,949,3,-1,yes
33,1,2,cellular,90,4,167,no
28,2,2,cellular,528,3,-1,no
31,5,3,telephone,483,4,87,yes
36,11,3,cellular,104,1,181,no
31,5,3,cellular,108,2,167,no
47,5,2,telephone,222,6,-1,no
45,10,2,cellular,562,3,168,no
32,9,3,cellular,117,1,-1,no
48,2,2,telephone,412,5,350,yes
28,2,1,cellular,264,3,-1,no
41,2,2,cellular,963,1,83,yes
49,5,3,cellular,7,4,-1,no
31,5,3,cellular,383,2,35,no
80,6,1,telephone,209,1,53,yes
19,9,1,cellular,72,4,-1,no
39,5,3,cellular,716,3,263,yes
39,10,3,cellular,15,4,166,no
33,5,3,cellular,267,1,91,yes
50,5,3,cellular,124,5,-1,no
57,5,3,telephone,87,3,-1,no
20,9,4,cellular,45,1,-1,no
28,9,2,telephone,34,6,-1,no
24,9,2,telephone,340,8,-1,yes
36,10,2,cellular,303,3,-1,yes
31,8,2,cellular,200,1,91,no
32,9,3,cellular,214,3,83,yes
30,5,3,cellular,365,4,-1,yes
64,5,4,cellular,153,2,182,yes
29,5,3,cellular,54,1,96,no
22,9,2,cellular,180,1,-1,no
29,2,2,cellular,174,5,346,no
33,5,3,telephone,33,7,-1,no
25,9,2,telephone,101,2,-1,no
36,5,3,cellular,8,4,-1,no
29,1,2,cellular,104,1,208,no
37,10,3,cellular,60,5,87,no
47,10,2,cellular,417,1,76,yes
33,8,2,cellular,297,4,334,yes
34,5,3,cellular,79,4,269,no
32,2,2,cellular,268,3,-1,yes
63,5,4,telephone,475,7,-1,yes
60,5,3,cellular,8,7,181,no
40,5,3,telephone,364,1,355,no
60,10,2,cellular,545,2,263,yes
41,10,2,cellular,14,5,75,no
26,1,4,cellular,399,1,-1,no
33,2,1,cellular,124,3,165,no
31,9,2,cellular,362,5,-1,no
36,1,3,cellular,322,11,-1,yes
44,2,2,cellular,64,2,19,no
48,2,2,cellular,361,1,89,yes
41,2,2,cellular,106,2,-1,no
60,2,1,cellular,160,4,83,no
37,2,1,cellular,191,3,-1,no
44,1,2,telephone,96,1,-1,no
31,10,3,cellular,352,4,-1,yes
30,5,3,cellular,333,2,-1,yes
45,4,2,cellular,113,1,182,no
46,5,3,cellular,359,1,-1,no
28,1,2,cellular,92,2,-1,no
51,10,3,cellular,8,3,-1,no
36,10,3,cellular,275,3,-1,no
36,5,3,cellular,150,1,-1,no
50,10,2,cellular,165,1,180,no
60,4,1,telephone,15,5,-1,no
53,5,3,cellular,520,2,80,no
24,9,4,cellular,90,2,-1,no
31,5,3,cellular,107,4,-1,no
28,2,2,cellular,226,2,319,yes
26,5,3,cellular,334,2,180,no
58,5,4,cellular,55,2,-1,no
28,2,3,cellular,32,2,14,no
19,9,4,cellular,77,6,-1,no
38,5,3,cellular,131,1,90,no
35,11,2,cellular,52,4,91,no
34,5,3,telephone,21,5,-1,no
25,9,2,cellular,108,1,-1,no
49,1,2,cellular,346,2,-1,no
24,9,2,cellular,109,2,-1,no
52,10,3,cellular,601,3,-1,yes
34,3,3,cellular,1121,3,88,no
70,6,1,cellular,794,2,-1,no
32,10,2,cellular,257,2,-1,no
35,10,2,cellular,164,2,167,no
60,1,2,cellular,136,1,91,no
28,2,1,cellular,90,4,-1,no
33,7,3,cellular,126,4,-1,no
48,5,3,cellular,347,2,167,no
41,5,3,cellular,63,3,272,no
39,1,2,cellular,40,5,-1,no
31,1,2,telephone,211,3,-1,no
33,1,3,cellular,77,2,-1,no
34,5,3,cellular,26,5,-1,no
25,9,3,cellular,78,4,74,no
39,2,2,cellular,841,4,-1,yes
56,6,1,cellular,617,2,-1,yes
38,10,2,cellular,301,3,90,yes
42,1,2,cellular,251,4,-1,yes
46,5,3,telephone,36,6,90,no
60,10,2,cellular,287,1,-1,no
29,5,2,telephone,640,7,-1,yes
26,1,2,cellular,172,2,-1,no
29,9,2,telephone,390,3,-1,no
29,5,3,cellular,267,6,-1,yes
46,5,4,telephone,157,3,-1,no
23,9,2,telephone,526,1,-1,no
30,3,2,cellular,220,4,-1,no
31,8,2,cellular,190,3,355,no
42,5,3,telephone,336,9,-1,no
26,2,1,cellular,230,6,360,no
33,10,2,cellular,532,3,-1,yes
41,5,2,cellular,114,6,168,no
57,1,2,cellular,490,3,168,no
54,5,3,telephone,150,5,-1,no
48,5,3,cellular,85,1,61,no
40,10,3,cellular,392,2,91,yes
40,11,2,cellular,225,2,339,no
45,2,2,cellular,675,2,-1,yes
40,2,1,cellular,195,3,340,no
25,9,3,cellular,597,1,-1,yes
55,10,2,telephone,159,10,-1,no
32,5,3,cellular,78,3,89,no
25,11,2,cellular,254,4,-1,no
34,5,3,cellular,240,1,-1,no
44,2,2,cellular,378,3,-1,no
35,5,3,cellular,198,2,88,no
40,1,2,cellular,171,4,-1,no
31,5,3,cellular,95,2,91,no
