age,job_id,edu_id,contact,duration,campaign,pdays,outcome
59,5,2,cellular,125,2,-1,no
35,5,3,cellular,82,2,-1,no
57,6,1,cellular,371,4,-1,no
40,5,3,cellular,61,4,-1,no
32,5,3,cellular,306,4,-1,no
45,4,2,cellular,192,4,-1,no
32,5,3,cellular,148,2,-1,no
41,5,3,cellular,96,1,-1,no
32,5,3,cellular,119,2,-1,no
49,1,2,cellular,86,4,-1,no
32,10,3,cellular,277,3,-1,no
59,6,1,cellular,347,1,-1,no
33,10,2,cellular,208,1,-1,no
38,10,2,cellular,252,2,-1,no
35,5,2,cellular,362,2,-1,no
32,5,3,cellular,10,13,-1,no
37,10,3,cellular,143,4,-1,no
33,10,2,cellular,124,1,-1,no
31,7,3,cellular,579,2,-1,yes
38,5,3,cellular,82,2,-1,no
31,5,3,cellular,139,2,-1,no
32,5,3,cellular,222,6,-1,no
47,2,2,cellular,118,6,-1,no
37,5,3,cellular,160,2,-1,no
49,5,3,cellular,205,4,-1,no
52,8,2,cellular,205,4,-1,no
47,5,2,cellular,644,9,-1,no
55,2,1,cellular,33,8,-1,no
32,10,3,cellular,154,5,-1,no
33,5,3,cellular,1258,2,-1,yes
57,4,2,cellular,197,2,-1,no
56,1,2,cellular,105,1,-1,no
40,5,3,unknown,4,1,-1,no
46,10,2,cellular,314,2,-1,no
47,5,3,cellular,557,7,-1,no
31,5,3,cellular,234,2,-1,no
46,8,1,cellular,257,2,-1,no
54,2,1,cellular,120,8,-1,no
34,5,3,cellular,174,1,-1,no
47,1,2,cellular,150,8,-1,no
56,5,3,cellular,705,4,-1,no
38,5,3,cellular,82,7,-1,no
46,2,1,cellular,65,2,-1,no
32,5,3,cellular,175,1,-1,no
43,5,2,cellular,108,18,-1,no
47,2,2,cellular,78,4,-1,no
53,2,1,cellular,86,4,-1,no
55,2,3,cellular,46,8,-1,no
31,5,3,cellular,323,3,-1,no
52,10,2,cellular,22,18,-1,no
60,6,4,cellular,148,10,-1,no
50,8,2,telephone,90,11,-1,no
33,7,3,cellular,286,2,-1,no
46,10,3,cellular,491,2,-1,no
51,10,2,cellular,547,3,-1,no
46,1,2,cellular,58,2,-1,no
45,10,3,cellular,129,3,-1,no
59,4,1,cellular,212,11,-1,no
30,10,3,cellular,121,2,-1,no
47,10,2,cellular,136,2,-1,no
49,10,2,cellular,73,15,-1,no
54,12,1,cellular,651,12,-1,no
37,5,2,cellular,296,3,-1,no
49,2,1,cellular,90,3,-1,no
57,4,4,cellular,173,1,-1,no
53,5,3,cellular,122,2,-1,no
50,5,3,cellular,171,13,-1,no
52,6,2,cellular,351,5,-1,no
49,5,3,cellular,55,6,-1,no
44,7,2,cellular,160,1,-1,no
43,10,3,cellular,97,2,-1,no
44,5,3,cellular,98,5,-1,no
35,10,2,cellular,77,2,-1,no
31,5,3,cellular,119,6,-1,no
30,10,2,cellular,111,2,-1,no
34,10,2,cellular,259,2,-1,no
36,5,2,cellular,243,4,-1,no
52,4,1,cellular,217,5,-1,no
31,5,3,cellular,361,4,-1,no
32,5,3,cellular,576,2,-1,yes
58,8,2,cellular,167,2,-1,no
36,5,3,cellular,131,2,-1,no
31,10,2,cellular,78,2,-1,no
35,10,2,cellular,268,2,-1,no
57,6,1,unknown,336,2,-1,no
41,5,3,telephone,9,3,-1,no
38,10,2,cellular,305,2,-1,no
36,10,3,cellular,72,2,-1,no
50,1,2,cellular,119,4,-1,no
60,2,1,cellular,195,1,-1,no
52,7,3,cellular,132,1,-1,no
38,10,3,cellular,82,6,-1,no
55,7,2,cellular,358,4,-1,no
46,4,1,cellular,166,5,-1,no
53,8,2,cellular,120,10,-1,no
50,7,1,cellular,125,4,-1,no
53,10,2,cellular,77,9,-1,no
45,8,2,cellular,210,6,-1,no
44,5,3,cellular,54,2,-1,no
35,7,2,cellular,140,8,-1,no
35,10,3,cellular,91,2,-1,no
30,7,3,cellular,123,2,-1,no
53,11,2,cellular,153,6,-1,no
32,10,2,cellular,114,2,-1,no
45,5,3,cellular,112,3,-1,no
32,10,2,cellular,210,2,-1,no
35,7,2,cellular,73,7,-1,no
49,10,2,telephone,145,7,-1,no
38,4,2,cellular,101,4,-1,no
31,10,3,cellular,122,5,-1,no
34,5,3,cellular,217,6,-1,no
35,10,2,cellular,203,1,-1,no
58,2,1,cellular,98,7,-1,no
32,10,3,cellular,671,2,-1,yes
60,6,2,cellular,629,4,-1,no
38,10,3,cellular,242,2,-1,no
38,10,2,cellular,200,1,-1,no
52,6,1,cellular,82,2,-1,no
58,5,3,cellular,72,2,-1,no
40,7,2,cellular,197,5,-1,no
44,10,2,cellular,148,8,-1,no
32,5,3,telephone,28,4,-1,no
36,10,3,cellular,233,4,-1,no
31,10,3,cellular,661,1,-1,no
52,2,1,cellular,109,2,-1,no
47,8,2,cellular,618,1,-1,no
35,10,2,cellular,97,5,-1,no
31,5,3,cellular,215,1,-1,no
57,2,1,cellular,164,6,-1,no
30,5,3,cellular,187,4,-1,no
58,5,3,cellular,73,3,-1,no
52,2,1,cellular,150,2,-1,no
54,5,2,cellular,309,7,-1,no
48,5,3,cellular,492,7,-1,no
49,2,1,cellular,263,1,-1,no
39,10,2,cellular,147,4,-1,no
35,10,3,cellular,69,4,-1,no
41,5,3,cellular,136,9,-1,no
41,4,1,cellular,268,1,-1,no
52,5,2,cellular,90,2,-1,no
46,5,3,cellular,686,2,-1,yes
33,10,2,cellular,572,2,-1,no
49,5,3,cellular,251,2,-1,no
47,2,2,cellular,155,2,-1,no
45,10,2,cellular,247,1,-1,no
32,10,3,cellular,119,2,-1,no
35,5,3,cellular,73,4,-1,no
31,5,2,cellular,65,4,-1,no
37,5,3,cellular,135,2,-1,no
30,10,2,cellular,216,13,-1,no
56,6,2,cellular,158,2,-1,no
30,5,3,cellular,229,2,-1,no
32,5,3,cellular,944,14,-1,no
32,5,3,cellular,92,2,-1,no
50,4,2,cellular,168,2,-1,no
50,3,2,cellular,363,2,-1,no
31,10,2,cellular,346,5,-1,no
33,10,3,cellular,94,1,-1,no
49,10,3,cellular,91,16,-1,no
47,2,1,cellular,98,3,-1,no
44,4,1,cellular,299,1,-1,no
