age,job_id,edu_id,contact,duration,campaign,pdays,outcome
51,5,3,telephone,122,2,-1,no
32,7,3,telephone,133,2,-1,no
53,2,2,cellular,360,4,-1,no
55,8,2,cellular,93,2,-1,no
67,6,1,telephone,176,2,99,no
40,10,2,cellular,70,4,-1,no
42,5,3,cellular,366,2,-1,no
48,5,3,cellular,98,2,-1,no
56,2,2,cellular,265,2,-1,no
48,5,3,cellular,145,2,-1,no
46,2,1,cellular,168,4,-1,no
47,2,1,cellular,337,2,-1,no
54,8,2,cellular,152,2,-1,no
56,2,1,cellular,1231,4,-1,yes
60,6,1,cellular,210,4,-1,no
36,5,3,cellular,159,2,-1,no
35,10,2,cellular,215,2,-1,no
34,5,3,cellular,1217,4,-1,no
31,10,2,cellular,421,2,-1,no
35,5,3,cellular,172,4,-1,yes
54,8,2,cellular,252,2,-1,no
59,5,3,cellular,128,4,-1,no
60,4,1,cellular,244,1,-1,no
47,1,2,cellular,252,3,-1,no
39,1,2,cellular,133,2,-1,no
33,10,3,cellular,93,2,-1,no
46,2,4,cellular,260,3,457,yes
36,10,3,cellular,111,2,-1,no
42,10,3,cellular,143,2,-1,no
44,10,3,cellular,41,2,-1,no
41,1,2,cellular,142,2,88,no
40,4,2,cellular,154,2,-1,no
48,5,3,cellular,69,6,-1,no
51,10,3,telephone,85,4,-1,no
49,12,4,cellular,789,2,-1,no
46,10,2,telephone,135,8,-1,no
58,5,3,cellular,92,3,106,no
32,11,3,cellular,266,2,-1,no
38,5,3,cellular,146,2,-1,no
35,5,2,cellular,92,2,-1,no
30,10,2,cellular,205,2,-1,no
36,5,3,cellular,123,2,-1,no
47,5,3,cellular,101,2,-1,no
22,9,2,cellular,236,2,-1,no
41,2,2,cellular,605,2,-1,no
31,5,3,cellular,90,4,-1,no
42,4,2,cellular,110,1,-1,no
38,10,2,cellular,108,1,102,no
44,5,3,cellular,190,3,270,yes
43,7,3,cellular,3322,2,-1,no
58,7,3,cellular,124,3,-1,no
45,8,2,telephone,234,3,-1,no
33,1,2,cellular,228,2,106,no
43,10,2,cellular,55,2,-1,no
43,5,3,cellular,169,10,-1,no
34,10,2,cellular,67,2,-1,no
33,5,3,cellular,107,2,-1,no
46,8,2,cellular,133,4,-1,no
31,10,2,telephone,34,6,-1,no
30,5,2,cellular,515,2,-1,no
31,5,3,cellular,221,6,-1,no
56,6,3,cellular,148,19,-1,no
48,5,2,cellular,208,8,-1,no
36,5,3,cellular,377,4,-1,no
45,5,3,cellular,126,3,-1,no
29,11,2,telephone,151,1,106,no
43,5,3,cellular,159,2,-1,no
57,12,1,cellular,526,2,-1,no
39,10,3,cellular,170,2,-1,no
35,10,3,cellular,125,2,-1,no
37,10,2,cellular,86,3,-1,no
48,10,3,cellular,85,2,-1,no
57,6,2,cellular,107,2,-1,no
44,4,1,telephone,187,4,-1,no
