age,job_id,edu_id,contact,duration,campaign,pdays,outcome
28,10,3,cellular,321,2,-1,no
36,5,3,cellular,213,2,-1,no
38,2,1,cellular,70,1,-1,no
47,5,4,cellular,65,2,-1,no
27,9,2,cellular,177,2,-1,no
45,8,2,cellular,198,3,-1,no
33,10,3,cellular,202,1,83,yes
60,6,1,cellular,194,1,-1,no
28,11,2,cellular,196,1,-1,no
45,2,1,cellular,64,3,-1,no
48,5,3,cellular,417,4,-1,yes
30,5,3,cellular,200,1,-1,no
31,10,2,cellular,71,1,223,no
33,1,2,cellular,119,2,-1,no
66,6,1,telephone,203,3,93,no
59,2,1,telephone,56,1,-1,no
41,5,3,cellular,227,1,-1,no
54,1,2,cellular,105,2,-1,no
32,5,3,telephone,70,2,-1,no
32,9,2,cellular,929,1,-1,no
33,5,3,cellular,219,1,-1,no
29,11,4,cellular,330,2,-1,no
48,10,2,cellular,221,4,-1,no
59,2,1,cellular,98,1,154,no
30,10,2,telephone,60,2,-1,no
50,1,1,cellular,93,1,-1,no
52,11,1,telephone,172,1,-1,no
28,8,2,cellular,452,1,-1,no
33,2,2,cellular,176,1,266,no
42,2,2,cellular,567,3,-1,no
31,5,3,cellular,572,1,-1,no
46,5,4,cellular,68,1,-1,no
51,10,4,telephone,82,2,254,no
54,6,3,cellular,246,1,-1,no
50,4,2,telephone,63,1,-1,no
29,8,2,cellular,229,2,-1,no
61,6,2,cellular,477,2,92,no
44,1,2,cellular,99,1,246,no
45,2,3,cellular,1972,2,-1,no
32,11,2,cellular,38,1,-1,no
39,10,2,cellular,79,4,-1,no
44,1,1,cellular,273,1,-1,no
45,5,3,cellular,207,1,-1,no
39,1,3,cellular,123,2,-1,no
34,12,2,cellular,829,1,-1,yes
58,11,2,cellular,289,1,-1,no
30,5,3,cellular,119,2,-1,no
31,8,2,telephone,49,4,-1,no
55,5,4,cellular,271,2,-1,no
44,8,2,cellular,123,1,-1,no
56,11,1,cellular,156,2,-1,no
26,11,3,cellular,1387,1,-1,yes
44,11,2,cellular,255,1,-1,no
48,5,3,cellular,58,1,-1,no
43,3,3,cellular,72,1,167,no
39,12,4,telephone,28,1,-1,no
