23,management,tertiary,cellular,180,2,-1,yes
32,management,tertiary,cellular,253,2,129,no
44,unemployed,secondary,cellular,57,4,-1,no
26,admin.,secondary,cellular,171,4,-1,no
49,admin.,tertiary,cellular,96,6,-1,no
32,services,secondary,cellular,415,1,-1,no
31,blue-collar,primary,cellular,95,1,-1,no
47,management,tertiary,cellular,364,3,-1,yes
23,management,tertiary,cellular,114,2,-1,no
22,admin.,secondary,cellular,517,1,-1,yes
32,student,unknown,cellular,167,2,-1,no
30,management,tertiary,cellular,78,3,-1,no
27,management,tertiary,cellular,1081,2,-1,yes
73,retired,primary,telephone,163,2,-1,yes
26,admin.,tertiary,cellular,52,3,-1,no
36,management,tertiary,cellular,138,8,-1,no
24,admin.,secondary,cellular,259,15,-1,no
42,technician,secondary,cellular,361,2,181,no
40,admin.,secondary,cellular,186,2,90,no
57,management,tertiary,cellular,277,2,337,yes
23,services,secondary,cellular,236,1,92,yes
56,housemaid,tertiary,unknown,110,1,-1,yes
31,management,tertiary,cellular,371,1,174,no
33,admin.,tertiary,cellular,238,4,-1,yes
