age,job_id,edu_id,contact,duration,campaign,pdays,outcome
39,5,3,cellular,68,2,-1,no
34,5,3,cellular,103,12,-1,no
49,8,2,telephone,19,13,-1,no
34,10,2,cellular,12,13,-1,no
32,5,3,cellular,90,1,94,no
34,5,3,cellular,23,10,-1,no
36,10,3,cellular,12,14,-1,no
37,5,2,telephone,75,20,-1,no
44,10,2,telephone,53,11,-1,no
38,5,3,cellular,59,12,-1,no
42,10,2,cellular,53,11,-1,no
52,5,3,cellular,638,6,-1,no
33,5,3,cellular,236,10,-1,no
30,10,2,cellular,102,10,-1,no
50,2,2,cellular,157,9,-1,no
46,5,3,cellular,205,2,-1,no
41,10,2,cellular,50,5,-1,no
40,10,2,cellular,12,24,-1,no
55,4,1,cellular,97,2,-1,no
53,2,2,cellular,25,18,-1,no
34,7,3,cellular,730,11,-1,yes
46,4,2,cellular,26,7,-1,no
40,10,2,cellular,175,11,-1,no
50,2,2,cellular,20,14,-1,no
43,5,3,telephone,48,3,-1,no
39,5,3,cellular,148,4,-1,no
41,10,2,cellular,65,4,-1,no
59,6,2,cellular,308,6,-1,no
39,2,1,cellular,261,1,-1,yes
44,3,3,cellular,210,3,-1,no
42,5,3,cellular,13,21,-1,no
36,5,3,cellular,58,8,-1,no
32,10,2,cellular,310,7,-1,no
31,10,2,cellular,79,17,-1,no
38,10,2,cellular,82,4,-1,no
50,4,1,cellular,39,4,-1,no
33,5,3,cellular,95,10,-1,no
49,5,3,cellular,70,9,-1,no
59,6,1,cellular,106,3,-1,no
32,10,2,telephone,688,6,-1,no
46,10,3,telephone,51,4,-1,no
35,3,3,cellular,34,10,-1,no
53,4,1,cellular,81,4,-1,no
41,5,3,cellular,55,1,-1,no
55,1,2,cellular,155,2,93,yes
42,5,2,cellular,60,2,-1,no
42,5,3,cellular,80,2,-1,no
34,5,3,cellular,211,17,-1,no
45,2,1,cellular,26,23,-1,no
44,5,3,cellular,43,1,-1,no
52,2,1,cellular,51,8,-1,no
31,10,2,cellular,100,9,-1,no
37,5,3,cellular,95,2,-1,no
35,10,2,cellular,19,14,-1,no
43,10,2,cellular,103,8,-1,no
32,5,3,cellular,19,19,-1,no
48,2,1,cellular,158,10,-1,no
52,2,1,cellular,74,10,-1,no
45,10,3,cellular,14,3,-1,no
59,5,3,cellular,129,2,-1,no
32,3,3,cellular,27,10,-1,no
59,6,2,cellular,88,8,-1,no
55,6,2,cellular,26,4,-1,no
43,5,3,telephone,146,19,-1,no
54,5,3,cellular,153,14,-1,no
33,10,2,cellular,385,7,-1,no
60,6,3,telephone,37,5,-1,no
40,10,2,cellular,147,2,-1,no
39,10,3,cellular,15,8,-1,no
66,1,2,cellular,283,1,-1,no
49,12,2,cellular,173,2,-1,no
39,5,3,cellular,908,1,-1,yes
