age,job_id,edu_id,contact,duration,campaign,pdays,outcome
59,5,3,cellular,122,1,92,no
75,6,1,cellular,364,11,-1,yes
74,6,2,telephone,127,1,-1,yes
26,9,2,cellular,104,1,-1,yes
29,8,2,cellular,323,1,-1,yes
60,4,2,cellular,73,2,-1,no
21,2,2,cellular,92,2,-1,yes
26,1,2,cellular,97,1,-1,no
64,6,1,cellular,154,1,-1,yes
71,6,2,cellular,185,1,-1,yes
62,6,4,cellular,737,1,-1,yes
73,6,3,cellular,281,1,-1,yes
37,5,3,telephone,466,4,-1,yes
63,6,2,telephone,233,2,-1,yes
25,5,3,cellular,485,1,-1,yes
38,1,2,cellular,120,1,-1,yes
