age,job_id,edu_id,contact,duration,campaign,pdays,outcome
42,10,3,telephone,124,3,252,no
74,6,1,cellular,253,2,181,no
39,2,1,cellular,14,6,-1,no
37,10,2,cellular,18,6,201,no
39,2,1,cellular,906,1,-1,yes
36,5,3,telephone,26,2,197,no
31,5,3,cellular,245,4,-1,no
53,1,2,cellular,108,1,92,no
29,10,2,cellular,172,3,-1,yes
32,8,2,cellular,236,2,272,no
34,1,2,cellular,107,3,-1,no
28,2,2,cellular,20,5,-1,no
55,6,3,cellular,114,2,-1,no
50,10,3,cellular,116,2,253,no
53,2,1,cellular,1528,2,-1,yes
43,8,2,cellular,140,3,-1,no
51,8,2,cellular,177,2,211,no
58,2,1,telephone,296,1,-1,no
47,11,2,cellular,426,3,-1,no
26,2,2,cellular,231,3,-1,no
28,1,3,cellular,329,1,-1,no
32,2,1,cellular,321,1,-1,no
43,10,3,cellular,132,1,-1,no
45,12,4,cellular,419,3,-1,no
32,10,3,cellular,489,2,271,no
36,5,3,cellular,110,1,-1,no
52,8,1,cellular,142,1,-1,no
31,10,2,cellular,146,1,263,no
44,11,1,telephone,56,1,-1,no
29,10,2,cellular,206,3,-1,no
28,9,3,cellular,124,1,-1,no
26,11,3,cellular,317,1,-1,no
52,6,2,cellular,180,3,200,no
28,1,2,cellular,481,2,-1,no
33,8,3,cellular,54,2,270,no
34,11,3,cellular,289,2,-1,no
43,2,2,cellular,71,1,-1,no
34,1,2,cellular,11,6,-1,no
34,2,2,cellular,88,5,251,no
37,11,2,cellular,248,2,-1,no
36,8,2,cellular,225,2,-1,no
48,5,3,cellular,91,3,264,no
27,11,1,cellular,201,1,-1,no
27,1,2,cellular,205,3,214,no
30,3,2,cellular,24,9,-1,no
28,10,2,cellular,155,4,-1,no
32,8,2,cellular,251,4,187,no
28,10,2,telephone,226,2,-1,no
27,10,2,cellular,191,1,-1,no
34,10,3,cellular,43,5,263,no
37,8,2,cellular,126,3,-1,no
34,8,1,cellular,625,4,-1,no
44,11,2,cellular,213,3,-1,no
36,5,3,cellular,22,6,196,no
56,5,3,cellular,538,2,188,no
38,1,2,cellular,315,2,180,yes
26,11,3,cellular,136,1,-1,no
30,4,3,cellular,230,3,-1,no
55,5,3,telephone,87,4,6,no
33,10,3,cellular,161,1,256,no
29,7,3,cellular,125,1,-1,no
48,10,2,cellular,1393,1,-1,yes
27,1,2,cellular,54,3,-1,no
47,2,2,cellular,193,3,271,no
48,10,3,cellular,165,5,6,no
57,10,2,cellular,119,4,-1,no
37,10,2,cellular,140,1,366,yes
32,10,2,cellular,613,2,-1,no
33,5,3,cellular,678,4,209,no
41,2,2,cellular,182,2,-1,no
44,10,3,cellular,111,1,124,no
49,5,3,cellular,298,2,231,no
31,1,2,cellular,258,4,-1,no
26,5,3,cellular,589,1,-1,no
43,10,2,cellular,148,3,211,no
56,7,3,cellular,83,3,-1,no
40,5,3,cellular,267,4,270,no
30,1,2,cellular,82,6,251,no
38,8,3,cellular,178,1,-1,no
59,4,1,cellular,133,1,-1,no
54,5,3,cellular,1635,1,-1,yes
36,5,3,cellular,280,2,-1,no
29,10,3,cellular,297,1,-1,yes
41,10,3,cellular,195,4,251,no
26,5,3,cellular,383,1,-1,no
31,5,3,cellular,182,2,90,yes
26,8,3,cellular,11,7,-1,no
27,5,2,cellular,84,1,-1,no
72,6,1,cellular,443,2,82,yes
64,6,2,cellular,104,1,-1,no
31,9,4,cellular,92,1,-1,no
51,10,2,cellular,138,1,-1,no
59,5,3,cellular,537,4,-1,no
48,2,2,cellular,369,2,-1,no
32,5,2,cellular,211,2,-1,no
46,12,4,cellular,425,1,82,no
30,10,3,cellular,179,1,93,yes
34,10,2,cellular,146,1,91,no
44,3,3,cellular,130,2,-1,no
49,1,2,telephone,354,5,-1,no
58,5,3,telephone,140,6,6,no
56,2,1,cellular,128,1,-1,no
26,7,3,cellular,222,3,-1,no
29,8,2,cellular,197,1,250,no
36,2,2,telephone,45,3,-1,no
55,2,1,cellular,112,3,270,no
77,6,4,telephone,261,1,-1,no
55,11,1,telephone,225,4,6,no
59,4,2,telephone,722,1,99,no
47,8,2,cellular,117,2,221,no
32,2,2,cellular,22,4,-1,no
34,3,3,cellular,246,1,-1,no
35,10,2,cellular,288,1,-1,no
53,10,2,cellular,267,4,-1,no
44,2,4,cellular,167,4,187,no
38,10,2,cellular,650,1,-1,yes
38,1,2,cellular,387,1,-1,no
76,6,2,telephone,283,2,-1,no
33,10,2,cellular,355,1,301,yes
43,10,2,cellular,137,3,264,no
42,1,2,cellular,198,5,244,no
54,10,2,cellular,341,2,-1,no
32,1,4,cellular,169,2,-1,no
35,1,3,cellular,142,2,-1,no
33,5,3,cellular,624,1,-1,no
27,2,1,cellular,10,6,-1,no
36,8,2,cellular,43,4,-1,no
52,3,3,cellular,373,1,236,no
38,10,3,cellular,841,3,-1,no
68,6,1,cellular,360,1,-1,yes
33,5,3,cellular,124,2,271,no
45,5,3,telephone,221,2,-1,no
25,10,2,cellular,438,1,-1,no
44,1,2,cellular,321,3,270,no
29,9,3,cellular,143,2,-1,no
36,5,3,cellular,303,2,-1,yes
44,8,1,cellular,224,1,-1,no
62,7,3,cellular,181,3,-1,no
39,5,3,cellular,265,4,-1,no
58,10,2,cellular,193,3,265,no
51,2,1,telephone,143,4,272,no
34,1,2,cellular,122,1,96,no
65,6,3,cellular,224,1,-1,no
28,3,3,cellular,330,3,190,no
33,11,3,cellular,22,3,-1,no
38,5,3,cellular,389,3,-1,no
41,2,1,cellular,157,1,-1,yes
32,5,2,cellular,19,6,-1,no
43,8,2,telephone,362,2,-1,no
32,5,3,cellular,152,2,160,yes
34,5,3,cellular,18,7,-1,no
36,8,2,cellular,231,2,259,no
59,6,2,cellular,261,1,-1,yes
47,2,2,telephone,137,2,253,no
50,10,2,cellular,109,4,267,no
26,5,3,cellular,417,2,-1,no
36,7,3,cellular,124,1,92,no
59,10,2,telephone,288,2,215,no
26,10,3,telephone,371,3,-1,no
59,5,3,cellular,541,1,-1,no
25,1,2,cellular,189,1,-1,yes
26,10,2,cellular,246,1,-1,no
45,10,2,cellular,235,2,169,no
52,2,2,cellular,153,1,48,yes
35,5,3,cellular,188,3,270,no
28,10,2,cellular,176,2,-1,no
43,8,2,cellular,203,3,-1,no
32,11,3,cellular,362,1,-1,no
39,2,4,cellular,254,1,-1,no
40,1,2,cellular,561,1,201,no
42,1,2,cellular,126,1,-1,no
28,2,2,cellular,337,4,-1,no
29,10,2,cellular,216,1,-1,no
51,4,1,cellular,91,2,159,no
32,4,3,cellular,133,3,77,no
