age,job_id,edu_id,contact,duration,campaign,pdays,outcome
26,5,3,cellular,91,2,-1,no
59,5,3,telephone,194,2,189,no
32,3,3,cellular,69,2,-1,no
36,5,3,cellular,161,1,457,no
45,8,1,telephone,380,4,371,no
77,6,1,telephone,663,1,208,no
37,5,3,cellular,265,2,183,yes
27,1,2,cellular,82,1,-1,yes
63,3,1,telephone,490,1,-1,no
63,6,4,cellular,109,2,-1,no
34,5,3,cellular,222,1,93,no
43,11,4,telephone,513,13,288,no
24,10,2,cellular,86,1,-1,no
31,8,2,cellular,481,1,579,yes
22,9,2,cellular,327,1,-1,yes
35,5,3,cellular,157,2,-1,no
69,10,2,cellular,925,1,187,no
45,10,2,cellular,691,2,-1,no
22,8,2,telephone,232,1,86,no
34,5,3,cellular,300,1,44,yes
