age,job_id,edu_id,contact,duration,campaign,pdays,outcome
62,6,2,telephone,494,2,-1,no
76,6,1,cellular,475,5,-1,yes
40,5,3,cellular,263,1,-1,no
33,11,2,cellular,305,1,749,yes
24,9,2,cellular,430,4,-1,yes
70,6,1,cellular,394,1,-1,yes
31,5,3,cellular,209,1,92,yes
45,5,3,cellular,405,3,-1,no
30,5,3,cellular,234,1,100,yes
71,6,3,cellular,397,1,-1,yes
24,9,3,cellular,679,1,-1,yes
28,1,2,cellular,268,1,254,yes
81,6,1,telephone,488,1,-1,no
28,1,2,unknown,1,1,254,no
31,5,3,cellular,344,1,295,yes
50,2,1,telephone,214,2,99,yes
28,5,3,cellular,202,1,-1,yes
40,1,2,cellular,71,1,139,no
30,8,2,cellular,324,1,-1,no
32,1,2,cellular,344,1,-1,yes
34,5,3,cellular,278,2,132,yes
39,5,3,cellular,216,1,183,yes
84,6,3,telephone,1405,1,92,yes
64,12,4,telephone,378,4,-1,no
48,10,1,cellular,386,2,191,yes
