age,job_id,edu_id,contact,duration,campaign,pdays,outcome
33,1,2,cellular,204,1,365,yes
28,1,2,cellular,259,2,98,yes
51,11,2,cellular,345,1,-1,yes
57,1,2,cellular,121,2,-1,no
77,6,1,cellular,511,1,-1,no
79,6,2,telephone,276,1,79,yes
82,12,4,telephone,277,5,-1,no
64,6,1,cellular,167,3,92,yes
75,6,1,cellular,761,1,93,no
37,11,2,cellular,404,1,182,yes
35,10,2,cellular,105,3,97,no
32,7,3,cellular,223,2,-1,no
69,6,2,telephone,595,1,-1,no
45,1,2,cellular,307,2,191,no
62,6,2,cellular,261,1,183,yes
70,6,1,telephone,145,1,-1,no
35,5,3,cellular,569,3,-1,yes
60,6,2,cellular,408,1,-1,yes
67,6,4,cellular,372,1,-1,no
