age,job_id,edu_id,contact,duration,campaign,pdays,outcome
72,5,2,cellular,531,1,-1,no
40,11,3,cellular,733,1,93,yes
19,9,2,cellular,114,1,-1,no
71,6,3,telephone,471,1,189,yes
36,5,3,cellular,104,1,380,no
30,1,2,cellular,72,2,-1,no
27,1,3,cellular,167,1,93,no
38,5,3,cellular,91,3,213,no
45,4,3,cellular,81,1,213,no
51,5,3,cellular,268,1,98,no
35,1,2,cellular,789,2,-1,no
32,5,3,cellular,251,3,36,no
48,5,3,cellular,116,2,760,no
60,1,2,cellular,177,2,182,no
27,7,3,telephone,543,9,465,no
70,6,2,telephone,228,1,182,no
43,10,2,cellular,219,3,185,yes
