age,job_id,edu_id,contact,duration,campaign,pdays,outcome
55,1,2,unknown,113,5,-1,no
28,5,3,unknown,301,4,-1,no
44,10,2,unknown,197,1,-1,no
25,2,1,unknown,45,2,-1,no
28,1,2,unknown,3183,2,-1,yes
60,6,3,unknown,198,2,-1,no
52,8,2,unknown,138,3,-1,no
29,5,3,unknown,91,4,-1,no
25,1,2,unknown,105,3,-1,no
41,1,2,unknown,182,2,-1,no
35,7,3,unknown,529,4,-1,no
27,2,3,unknown,519,3,-1,yes
22,2,2,unknown,150,2,-1,no
52,1,2,unknown,93,1,-1,no
32,1,3,unknown,271,1,-1,no
43,8,3,unknown,344,1,-1,no
36,2,1,unknown,277,1,-1,no
55,4,1,unknown,464,3,-1,no
32,2,2,unknown,406,2,-1,no
50,1,2,unknown,626,2,-1,no
36,2,2,unknown,71,1,-1,no
57,7,2,unknown,215,3,-1,no
