age,job_id,edu_id,contact,duration,campaign,pdays,outcome
48,2,2,cellular,158,1,102,no
46,7,2,unknown,6,1,-1,no
44,5,3,cellular,71,1,-1,no
22,7,2,cellular,164,1,109,yes
32,10,2,cellular,540,2,-1,no
33,5,3,cellular,131,1,98,no
40,2,2,cellular,153,2,383,no
27,10,3,cellular,88,1,-1,no
19,9,4,cellular,168,1,182,yes
31,2,2,unknown,97,1,782,yes
39,2,3,cellular,248,1,131,no
59,6,3,cellular,489,2,102,no
31,5,3,cellular,294,3,98,yes
77,6,1,telephone,365,2,187,no
50,5,3,cellular,232,3,130,no
18,9,1,telephone,122,3,-1,no
80,6,4,telephone,156,1,-1,no
27,1,2,cellular,268,1,-1,no
34,10,2,cellular,356,3,182,yes
26,1,2,unknown,11,1,-1,no
32,5,3,cellular,161,2,375,yes
23,9,3,cellular,298,1,-1,no
29,1,2,cellular,317,2,518,yes
62,6,1,telephone,151,3,185,no
29,2,3,cellular,170,2,-1,no
30,5,3,cellular,179,3,102,yes
56,10,2,cellular,507,1,181,yes
32,10,2,cellular,1064,1,95,yes
23,9,3,cellular,213,1,-1,yes
60,7,3,cellular,419,2,-1,no
55,1,2,cellular,247,1,102,no
46,2,2,cellular,1529,1,397,no
30,5,3,cellular,134,3,194,no
52,4,1,cellular,352,2,102,no
70,2,1,telephone,74,1,-1,no
30,9,2,telephone,133,1,-1,no
38,3,2,cellular,223,1,414,yes
61,7,3,cellular,290,1,-1,yes
34,5,3,cellular,122,1,-1,no
44,3,3,cellular,412,1,-1,yes
40,10,2,cellular,107,4,68,no
36,9,4,cellular,304,1,181,yes
22,9,4,cellular,148,1,-1,no
