age,job_id,edu_id,contact,duration,campaign,pdays,outcome
49,3,1,cellular,89,2,-1,no
39,10,2,cellular,100,1,-1,no
36,10,3,cellular,52,3,-1,no
32,10,2,cellular,79,3,-1,no
52,2,2,cellular,94,2,-1,no
46,2,1,cellular,417,2,-1,no
42,7,3,cellular,118,6,-1,no
46,10,2,cellular,71,10,-1,no
32,5,3,cellular,282,4,-1,no
30,10,2,cellular,298,2,-1,no
36,5,3,cellular,306,3,-1,no
32,5,3,cellular,151,4,-1,no
33,5,3,cellular,80,2,-1,no
32,10,2,cellular,114,4,-1,no
57,8,2,cellular,177,2,-1,no
32,5,3,cellular,161,6,-1,no
35,5,3,cellular,249,2,-1,no
31,10,3,cellular,1000,1,-1,yes
31,5,3,cellular,146,2,-1,no
50,2,1,cellular,31,2,-1,no
33,5,3,cellular,94,2,-1,no
35,7,3,cellular,335,3,-1,no
37,5,3,cellular,119,1,-1,no
47,1,2,cellular,57,3,-1,no
34,10,3,cellular,765,3,-1,no
59,6,2,cellular,108,2,-1,no
48,2,1,cellular,103,4,-1,no
44,10,2,cellular,809,2,-1,yes
38,10,3,cellular,188,4,-1,no
53,5,3,cellular,94,2,-1,no
32,10,3,cellular,209,2,-1,no
33,5,3,cellular,390,2,-1,no
40,10,2,cellular,204,1,-1,no
30,5,3,cellular,179,3,-1,no
45,5,3,cellular,248,2,-1,no
55,2,1,cellular,118,2,-1,no
44,5,3,cellular,202,2,-1,no
33,10,2,cellular,16,7,-1,no
36,5,3,cellular,118,2,-1,no
35,5,3,cellular,507,4,-1,yes
48,8,2,cellular,80,1,-1,no
44,10,2,cellular,108,2,-1,no
38,5,3,cellular,153,8,-1,no
41,5,2,cellular,899,2,-1,no
46,5,3,cellular,172,2,-1,no
31,10,3,cellular,309,2,-1,no
34,5,3,cellular,265,2,-1,no
49,1,2,cellular,133,4,-1,no
59,6,2,cellular,94,5,-1,no
49,10,2,cellular,219,2,-1,no
43,5,3,cellular,329,2,-1,no
47,4,2,cellular,148,1,-1,no
