age,job_id,edu_id,contact,duration,campaign,pdays,outcome
26,1,3,cellular,88,1,-1,no
40,4,1,cellular,106,4,-1,no
58,10,1,cellular,441,5,246,yes
30,5,3,cellular,244,1,105,yes
26,1,2,cellular,457,2,-1,yes
81,6,1,telephone,172,1,-1,no
34,1,3,cellular,76,1,69,no
48,4,1,cellular,125,1,-1,no
40,11,3,cellular,570,1,135,yes
60,6,2,cellular,187,2,213,yes
80,6,2,telephone,442,1,-1,no
39,5,3,cellular,206,1,168,no
29,7,3,cellular,94,5,274,no
70,6,2,cellular,634,1,-1,no
48,5,3,cellular,126,2,-1,no
62,6,3,cellular,73,1,-1,no
41,5,3,cellular,231,1,-1,no
59,11,2,cellular,68,1,-1,no
73,6,1,cellular,103,1,-1,no
54,2,1,telephone,485,3,184,yes
47,10,2,cellular,241,1,183,no
62,6,1,telephone,280,1,-1,no
