40,technician,secondary,unknown,68,4,-1,no
39,blue-collar,unknown,unknown,307,2,-1,no
40,blue-collar,secondary,unknown,89,6,-1,no
56,technician,secondary,unknown,71,12,-1,no
47,management,unknown,unknown,77,3,-1,no
34,blue-collar,secondary,unknown,52,3,-1,no
38,blue-collar,secondary,unknown,136,2,-1,no
37,unemployed,tertiary,unknown,542,3,-1,no
38,blue-collar,primary,unknown,265,3,-1,no
52,management,tertiary,unknown,84,3,-1,no
35,blue-collar,secondary,unknown,410,16,-1,no
31,technician,secondary,unknown,93,8,-1,no
37,management,tertiary,unknown,1010,3,-1,yes
53,self-employed,tertiary,unknown,403,5,-1,no
45,management,tertiary,unknown,36,3,-1,no
44,services,secondary,unknown,109,2,-1,no
49,unknown,primary,unknown,90,3,-1,no
37,blue-collar,secondary,unknown,305,2,-1,no
39,management,unknown,unknown,135,3,-1,no
55,blue-collar,secondary,unknown,614,2,-1,yes
46,services,secondary,unknown,781,2,-1,no
38,technician,tertiary,unknown,112,2,-1,no
55,admin.,secondary,unknown,423,2,-1,no
39,services,secondary,unknown,171,1,-1,no
46,blue-collar,primary,unknown,110,4,-1,no
53,retired,secondary,unknown,138,1,-1,no
40,entrepreneur,secondary,unknown,144,1,-1,no
37,services,primary,unknown,137,1,-1,no
46,management,secondary,unknown,125,1,-1,no
55,blue-collar,primary,unknown,202,1,-1,no
56,blue-collar,primary,unknown,123,1,-1,no
38,blue-collar,primary,unknown,49,2,-1,no
49,admin.,secondary,unknown,106,1,-1,no
58,admin.,secondary,unknown,885,1,-1,yes
46,management,secondary,unknown,155,1,-1,no
41,services,secondary,unknown,112,1,-1,no
40,management,secondary,unknown,236,1,-1,no
56,admin.,secondary,unknown,243,1,-1,no
45,blue-collar,primary,unknown,108,1,-1,no
44,retired,secondary,unknown,583,1,-1,no
57,retired,secondary,unknown,192,1,-1,no
44,blue-collar,secondary,unknown,149,1,-1,no
35,unemployed,secondary,unknown,40,6,-1,no
52,admin.,secondary,unknown,271,1,-1,no
53,housemaid,secondary,unknown,92,2,-1,no
47,services,secondary,unknown,91,1,-1,no
35,blue-collar,primary,unknown,200,1,-1,no
36,unemployed,primary,unknown,107,1,-1,no
44,services,secondary,unknown,406,1,-1,no
46,technician,tertiary,unknown,12,3,-1,no
57,entrepreneur,secondary,unknown,146,1,-1,no
39,management,secondary,unknown,66,1,-1,no
59,management,tertiary,unknown,278,2,-1,no
49,blue-collar,tertiary,unknown,753,1,-1,no
51,services,secondary,unknown,93,1,-1,no
54,management,tertiary,unknown,120,1,-1,no
43,services,secondary,unknown,105,1,-1,no
45,technician,secondary,unknown,385,1,-1,no
36,housemaid,secondary,unknown,283,1,-1,no
48,technician,unknown,unknown,181,1,-1,no
50,unemployed,secondary,unknown,117,5,-1,no
39,admin.,secondary,unknown,97,1,-1,no
36,services,primary,unknown,167,5,-1,no
39,self-employed,tertiary,unknown,651,5,-1,yes
49,blue-collar,primary,unknown,223,1,-1,no
51,housemaid,primary,unknown,309,5,-1,no
57,blue-collar,unknown,unknown,98,1,-1,no
43,services,secondary,unknown,157,1,-1,no
53,self-employed,tertiary,unknown,252,1,-1,no
49,management,tertiary,unknown,691,1,-1,no
45,housemaid,primary,unknown,93,1,-1,no
42,blue-collar,secondary,unknown,315,1,-1,no
37,housemaid,secondary,unknown,165,1,-1,no
