age,job_id,edu_id,contact,duration,campaign,pdays,outcome
41,10,2,cellular,132,1,-1,no
34,5,3,cellular,107,1,-1,no
34,2,2,cellular,262,2,-1,no
58,8,2,telephone,234,3,-1,no
38,1,3,cellular,147,2,-1,no
34,5,3,cellular,596,1,182,yes
51,3,1,cellular,328,1,-1,no
47,2,1,cellular,273,2,96,no
43,5,2,telephone,164,1,110,no
35,5,2,cellular,59,1,182,no
36,1,2,cellular,165,1,131,no
34,2,2,cellular,98,1,-1,no
33,7,3,cellular,134,1,-1,no
37,5,2,telephone,217,2,-1,no
35,5,3,cellular,95,1,-1,no
39,7,3,cellular,48,1,181,no
57,2,2,cellular,122,1,-1,no
39,10,2,cellular,61,1,113,no
33,1,2,cellular,411,1,173,no
53,3,4,cellular,52,1,165,no
33,8,2,telephone,41,1,-1,no
43,2,1,cellular,182,1,-1,no
48,4,2,telephone,129,2,-1,no
59,2,1,cellular,319,2,182,no
36,10,2,cellular,59,1,-1,no
43,3,1,cellular,53,1,183,no
35,5,3,cellular,295,1,124,no
32,10,2,cellular,368,1,-1,no
31,5,3,cellular,235,1,123,no
37,10,2,cellular,173,1,179,no
41,5,3,cellular,82,2,-1,no
45,10,4,cellular,53,1,172,no
42,2,1,cellular,253,1,112,no
45,7,3,telephone,570,2,-1,no
54,2,2,cellular,172,2,104,no
35,10,2,cellular,854,1,-1,yes
58,5,3,telephone,52,3,172,no
33,3,3,cellular,114,1,-1,no
41,2,2,cellular,65,1,110,no
36,7,3,cellular,257,2,-1,no
51,11,3,cellular,124,1,-1,no
34,10,3,cellular,58,2,-1,no
33,5,3,cellular,348,1,-1,no
37,5,3,cellular,204,2,-1,no
56,1,2,cellular,100,1,154,no
39,8,2,cellular,96,2,182,no
32,5,3,cellular,67,1,-1,no
59,6,3,cellular,48,2,-1,no
44,2,2,cellular,825,2,154,no
46,5,3,cellular,50,1,183,no
36,1,2,cellular,288,1,137,no
50,2,1,cellular,58,1,-1,no
33,1,3,cellular,95,1,-1,no
59,5,3,cellular,464,3,-1,no
58,5,3,cellular,1437,2,-1,yes
34,5,3,cellular,244,1,-1,no
32,5,3,cellular,164,2,179,no
50,5,3,cellular,273,2,-1,no
36,5,3,cellular,170,1,-1,no
31,2,2,cellular,260,1,-1,no
36,2,2,cellular,250,2,-1,no
51,7,1,telephone,366,3,110,no
51,1,2,telephone,368,1,-1,no
37,5,3,cellular,192,1,113,no
44,5,3,cellular,638,2,-1,no
49,2,2,cellular,283,2,-1,no
40,1,2,cellular,341,1,-1,no
39,7,1,cellular,213,1,-1,no
39,10,2,cellular,486,1,-1,yes
37,5,2,cellular,114,1,-1,no
34,2,1,cellular,240,2,182,no
48,1,2,telephone,126,4,-1,no
33,5,3,cellular,171,2,179,no
49,10,4,cellular,41,2,-1,no
53,3,4,cellular,94,1,-1,no
41,10,2,cellular,55,1,-1,no
47,2,2,cellular,38,1,187,no
53,5,3,cellular,117,2,-1,no
53,10,2,cellular,244,1,-1,no
40,10,2,cellular,93,3,-1,no
37,5,3,cellular,106,1,110,no
44,2,2,telephone,18,1,-1,no
59,5,2,cellular,84,2,-1,no
48,10,2,cellular,56,4,-1,no
32,8,2,cellular,100,2,189,no
51,10,2,telephone,82,6,-1,no
57,3,3,cellular,475,1,-1,no
39,3,2,cellular,1181,2,-1,yes
34,5,3,cellular,131,2,-1,no
36,8,1,telephone,84,1,-1,no
51,2,2,cellular,112,2,-1,no
39,1,2,cellular,515,1,181,no
32,7,3,cellular,482,1,-1,yes
46,2,2,cellular,240,3,119,no
31,5,3,cellular,47,1,-1,no
36,5,2,cellular,155,2,-1,no
32,8,2,cellular,132,1,-1,no
32,4,3,cellular,175,2,-1,no
31,5,2,cellular,125,1,-1,no
38,3,4,cellular,63,1,-1,no
37,2,2,cellular,105,1,179,no
30,5,3,cellular,87,1,-1,no
43,3,2,cellular,84,4,-1,no
30,1,2,cellular,51,4,-1,no
47,11,2,cellular,144,1,-1,no
50,5,2,cellular,188,1,-1,no
35,1,2,cellular,17,1,-1,no
