age,job_id,edu_id,contact,duration,campaign,pdays,outcome
66,4,1,telephone,834,1,-1,yes
25,7,3,cellular,320,1,-1,yes
23,9,2,telephone,700,3,180,no
94,6,2,cellular,212,1,-1,no
34,1,2,cellular,114,6,467,no
54,1,2,cellular,143,2,-1,yes
49,10,3,cellular,152,2,-1,yes
23,9,2,cellular,87,1,-1,no
56,6,3,cellular,96,2,-1,yes
37,12,3,cellular,426,1,-1,yes
28,10,2,cellular,229,1,-1,no
27,9,2,cellular,133,1,-1,no
38,1,2,cellular,136,2,280,yes
54,5,3,cellular,133,4,102,no
34,2,2,cellular,350,3,-1,yes
90,6,1,telephone,557,1,-1,yes
30,1,2,cellular,83,1,-1,yes
29,9,4,cellular,145,2,198,yes
