age,job_id,edu_id,contact,duration,campaign,pdays,outcome
50,5,3,cellular,82,6,-1,no
30,2,2,cellular,206,1,-1,no
57,5,3,cellular,254,2,261,no
34,10,2,cellular,249,1,-1,no
49,1,2,cellular,303,1,331,no
52,5,3,cellular,253,1,-1,no
24,9,1,cellular,225,2,-1,no
22,9,2,cellular,108,1,-1,no
40,8,2,cellular,349,3,-1,no
46,7,2,cellular,164,1,300,no
39,10,3,cellular,1012,2,-1,no
33,5,3,cellular,313,3,-1,yes
58,10,2,cellular,333,1,64,no
45,4,1,cellular,144,1,-1,no
24,2,2,cellular,90,1,-1,no
54,5,3,cellular,80,3,-1,no
35,5,3,cellular,1074,3,217,no
53,2,1,cellular,464,1,287,no
34,1,2,cellular,739,2,-1,yes
47,2,2,cellular,1164,1,-1,yes
39,10,2,cellular,598,2,135,no
37,2,2,cellular,473,1,-1,no
41,8,4,cellular,229,2,-1,no
45,1,3,cellular,277,1,-1,no
32,1,3,cellular,77,2,133,no
48,8,2,cellular,146,1,267,no
42,5,3,cellular,244,1,-1,no
