age,job_id,edu_id,contact,duration,campaign,pdays,outcome
38,2,2,cellular,297,1,75,yes
66,6,1,telephone,515,1,-1,no
70,6,2,cellular,258,1,92,yes
70,6,2,cellular,89,1,-1,no
33,10,2,cellular,161,1,96,no
55,1,2,cellular,96,1,111,no
80,6,2,telephone,219,2,-1,no
76,6,4,cellular,139,2,-1,no
33,5,3,telephone,51,1,-1,no
82,4,1,cellular,156,1,-1,no
65,6,2,cellular,189,2,-1,no
67,2,2,cellular,223,2,-1,no
54,10,3,cellular,269,3,541,yes
46,5,3,cellular,96,1,158,no
30,1,2,telephone,3284,1,-1,no
61,6,2,cellular,277,1,92,no
57,10,2,cellular,207,1,-1,yes
53,12,1,cellular,759,2,-1,yes
58,2,2,cellular,120,1,186,no
44,5,3,cellular,418,2,-1,yes
54,1,4,telephone,521,2,-1,no
