age,job_id,edu_id,contact,duration,campaign,pdays,outcome
53,5,3,cellular,158,3,-1,yes
44,10,3,cellular,653,3,8,no
34,2,2,cellular,210,2,274,no
56,5,3,cellular,358,1,-1,no
49,2,1,cellular,98,1,210,no
27,10,2,cellular,147,2,216,no
42,10,4,cellular,434,2,-1,no
31,2,2,cellular,152,2,-1,no
72,6,1,cellular,229,1,-1,no
36,2,2,cellular,77,1,-1,no
30,11,2,cellular,133,1,-1,no
51,10,1,cellular,8,6,-1,no
27,1,2,cellular,140,1,-1,no
38,10,3,cellular,22,7,266,no
34,5,3,cellular,427,3,-1,no
34,10,2,cellular,136,1,252,no
36,10,2,cellular,590,5,-1,no
54,10,2,telephone,744,3,-1,yes
32,2,2,cellular,210,1,-1,no
26,3,3,cellular,1916,2,189,yes
33,5,3,cellular,213,2,276,no
34,8,2,telephone,114,3,-1,no
26,2,3,cellular,339,2,-1,no
45,11,4,cellular,776,3,-1,no
54,11,2,cellular,81,1,-1,no
37,4,2,cellular,630,3,-1,yes
50,10,2,telephone,155,2,-1,no
32,10,2,cellular,280,2,-1,no
27,3,3,cellular,197,1,199,no
27,10,2,cellular,98,1,-1,no
42,8,2,cellular,43,1,-1,no
31,9,2,cellular,195,4,233,no
54,8,4,cellular,686,2,267,yes
49,8,2,cellular,159,1,-1,no
37,11,2,cellular,434,1,-1,no
30,10,2,cellular,363,6,-1,no
30,5,2,cellular,232,1,253,no
57,11,2,cellular,1063,2,-1,yes
57,8,1,cellular,620,1,196,no
43,5,2,cellular,141,3,-1,no
36,9,2,cellular,518,2,8,no
59,2,2,cellular,14,9,-1,no
28,3,3,cellular,48,1,-1,no
40,7,3,cellular,121,3,-1,no
33,5,3,cellular,242,1,-1,no
37,11,2,cellular,255,1,-1,no
37,5,3,cellular,80,2,-1,no
60,1,2,cellular,175,2,8,no
36,2,4,cellular,163,3,-1,no
29,5,3,cellular,307,2,-1,no
48,2,4,cellular,134,1,8,no
38,2,1,cellular,304,1,-1,no
43,5,3,cellular,280,2,-1,no
34,8,1,cellular,173,1,-1,no
30,11,2,cellular,301,1,-1,no
36,5,3,cellular,305,2,-1,no
38,5,3,cellular,214,2,-1,no
31,2,1,telephone,895,3,-1,no
30,8,2,cellular,192,4,-1,no
