age,job_id,edu_id,contact,duration,campaign,pdays,outcome
31,1,2,cellular,147,2,233,no
37,2,2,unknown,375,3,-1,no
47,10,2,unknown,504,1,-1,no
56,3,2,unknown,202,2,-1,no
51,8,2,unknown,203,1,-1,no
64,6,3,cellular,531,3,-1,no
34,2,1,unknown,746,4,-1,no
37,10,2,unknown,269,2,-1,no
39,8,2,unknown,206,1,-1,no
48,2,1,unknown,414,1,-1,no
47,2,1,unknown,652,1,-1,no
24,5,3,cellular,257,1,-1,yes
29,5,1,cellular,236,2,-1,no
48,5,3,unknown,154,1,-1,no
32,5,3,unknown,116,1,-1,no
50,7,2,cellular,64,1,-1,no
45,2,2,unknown,111,1,-1,no
34,10,2,unknown,115,4,-1,no
45,8,2,unknown,155,2,-1,no
44,2,2,unknown,269,2,-1,no
54,1,2,cellular,409,2,-1,yes
25,1,2,cellular,658,3,-1,yes
29,2,1,unknown,452,1,-1,no
54,8,2,unknown,202,1,-1,no
40,2,2,unknown,251,2,-1,no
69,8,4,cellular,837,3,-1,no
57,2,1,unknown,326,1,-1,no
40,8,2,unknown,251,1,-1,no
33,10,3,unknown,343,2,-1,no
26,8,2,unknown,149,1,-1,no
44,10,3,unknown,89,1,-1,no
31,5,3,cellular,67,2,-1,no
30,11,3,cellular,264,1,80,yes
35,10,2,unknown,88,1,-1,no
42,1,2,unknown,277,2,-1,no
30,3,3,unknown,194,2,-1,no
41,3,1,cellular,438,2,389,yes
27,1,2,unknown,269,3,-1,no
59,6,4,unknown,239,1,-1,no
