58,retired,tertiary,cellular,162,4,295,no
38,blue-collar,secondary,cellular,286,4,321,no
32,technician,secondary,cellular,68,3,140,no
33,blue-collar,primary,cellular,435,2,314,no
44,blue-collar,primary,cellular,312,2,-1,no
54,admin.,primary,telephone,40,1,-1,no
37,technician,tertiary,cellular,820,2,-1,no
48,management,tertiary,cellular,528,1,-1,no
36,blue-collar,primary,cellular,105,1,323,no
30,technician,secondary,cellular,743,1,-1,yes
57,blue-collar,secondary,cellular,89,1,330,no
26,student,secondary,cellular,125,6,-1,no
41,services,secondary,cellular,592,4,316,yes
28,management,tertiary,cellular,125,6,-1,no
53,blue-collar,primary,cellular,207,1,-1,no
34,management,tertiary,cellular,150,1,275,no
55,admin.,unknown,cellular,394,1,-1,yes
39,management,tertiary,cellular,85,1,325,no
33,technician,secondary,cellular,448,2,316,yes
51,blue-collar,primary,cellular,220,1,142,no
33,services,secondary,cellular,113,1,-1,no
39,technician,secondary,cellular,226,1,-1,no
42,technician,unknown,cellular,241,1,336,no
39,technician,secondary,cellular,141,5,142,no
49,admin.,secondary,cellular,730,1,-1,no
34,blue-collar,primary,cellular,765,3,-1,no
42,management,tertiary,cellular,311,1,336,no
53,admin.,secondary,cellular,527,3,-1,yes
56,blue-collar,primary,telephone,126,4,-1,no
35,management,primary,cellular,260,3,-1,no
59,admin.,secondary,cellular,304,1,-1,no
29,blue-collar,secondary,cellular,161,1,316,no
32,admin.,secondary,cellular,236,1,330,no
34,unemployed,secondary,cellular,272,1,323,no
35,admin.,secondary,cellular,259,2,262,no
36,management,tertiary,cellular,278,3,-1,no
35,blue-collar,secondary,cellular,139,1,-1,no
36,admin.,secondary,cellular,429,2,-1,no
42,technician,secondary,cellular,230,1,325,no
51,blue-collar,primary,cellular,348,1,329,no
34,services,primary,cellular,96,4,314,no
43,management,unknown,cellular,109,2,339,no
47,admin.,secondary,cellular,159,1,-1,no
48,services,secondary,cellular,104,1,-1,no
35,admin.,secondary,cellular,214,1,-1,yes
58,retired,secondary,cellular,184,1,-1,no
42,entrepreneur,secondary,cellular,331,1,140,yes
55,management,tertiary,cellular,191,4,-1,no
34,technician,secondary,cellular,353,2,163,no
35,admin.,secondary,cellular,188,1,-1,no
34,self-employed,secondary,cellular,169,2,-1,no
30,blue-collar,secondary,cellular,62,2,332,no
40,management,tertiary,cellular,466,2,141,no
43,blue-collar,secondary,cellular,290,2,301,no
55,self-employed,secondary,telephone,327,2,140,no
29,admin.,tertiary,cellular,179,1,-1,yes
34,blue-collar,secondary,cellular,464,1,-1,no
31,services,secondary,cellular,221,2,140,no
53,admin.,secondary,cellular,494,1,-1,no
39,management,tertiary,cellular,504,1,-1,no
68,retired,primary,cellular,233,1,-1,yes
20,student,secondary,cellular,245,3,-1,yes
31,blue-collar,secondary,cellular,132,1,-1,no
39,admin.,secondary,cellular,106,2,-1,no
36,entrepreneur,tertiary,cellular,339,1,-1,no
30,management,tertiary,cellular,152,2,-1,yes
41,blue-collar,primary,cellular,268,1,330,no
30,technician,tertiary,cellular,98,6,-1,no
37,technician,secondary,cellular,121,5,315,no
31,admin.,secondary,cellular,337,2,-1,no
40,management,tertiary,cellular,133,1,-1,no
40,blue-collar,secondary,cellular,90,2,-1,no
40,blue-collar,secondary,cellular,385,2,331,no
34,entrepreneur,secondary,cellular,543,3,321,no
38,admin.,tertiary,cellular,345,2,323,no
32,blue-collar,secondary,cellular,317,5,-1,yes
34,services,secondary,cellular,208,12,337,no
25,management,tertiary,cellular,175,1,-1,no
34,admin.,tertiary,cellular,627,2,141,no
46,blue-collar,primary,cellular,233,4,-1,no
28,management,tertiary,cellular,1042,2,315,yes
36,blue-collar,secondary,cellular,490,2,-1,no
37,management,tertiary,cellular,240,3,-1,no
35,entrepreneur,tertiary,cellular,275,2,140,no
36,technician,secondary,cellular,265,1,323,no
39,technician,tertiary,cellular,236,1,336,no
