39,admin.,secondary,telephone,125,1,-1,yes
57,technician,secondary,telephone,141,1,-1,yes
38,management,tertiary,telephone,154,1,-1,yes
43,management,secondary,telephone,135,1,-1,yes
34,technician,secondary,telephone,540,1,-1,yes
31,admin.,secondary,telephone,60,1,-1,no
33,management,tertiary,cellular,246,2,-1,no
63,retired,tertiary,cellular,219,2,-1,no
30,management,tertiary,cellular,108,1,-1,no
29,technician,secondary,cellular,95,1,112,no
61,retired,secondary,cellular,154,1,181,no
50,management,tertiary,cellular,96,1,-1,yes
65,admin.,secondary,telephone,149,1,-1,no
54,admin.,secondary,cellular,300,1,-1,no
26,student,unknown,cellular,73,1,-1,no
67,retired,primary,cellular,1118,1,-1,no
68,retired,primary,cellular,210,1,-1,no
74,retired,tertiary,cellular,1092,1,-1,no
75,self-employed,unknown,telephone,509,1,-1,yes
27,management,tertiary,cellular,190,1,82,no
65,retired,primary,cellular,371,1,-1,yes
64,retired,secondary,cellular,501,1,-1,yes
38,technician,tertiary,telephone,182,2,-1,no
42,blue-collar,secondary,telephone,172,1,-1,no
30,admin.,secondary,cellular,524,3,272,yes
57,housemaid,tertiary,cellular,207,1,194,yes
53,blue-collar,primary,unknown,71,1,-1,no
