age,job_id,edu_id,contact,duration,campaign,pdays,outcome
71,6,1,cellular,186,2,98,yes
77,6,1,telephone,212,3,277,yes
33,1,2,telephone,168,1,-1,no
46,5,3,cellular,180,3,91,no
74,6,1,telephone,332,2,92,no
63,5,3,telephone,2184,2,95,yes
31,8,2,cellular,239,2,93,yes
81,6,1,telephone,135,1,94,yes
43,11,2,cellular,131,2,197,no
31,3,2,telephone,160,1,-1,yes
61,6,1,cellular,264,1,-1,no
45,2,4,cellular,181,1,197,yes
39,1,2,cellular,226,1,94,yes
49,1,2,unknown,231,1,-1,yes
46,12,4,unknown,722,1,-1,no
67,6,2,cellular,259,1,92,yes
59,4,3,telephone,494,1,-1,yes
61,6,2,cellular,381,1,-1,yes
40,2,2,telephone,72,1,-1,no
50,10,4,cellular,350,5,93,no
36,10,2,cellular,193,1,92,yes
38,3,3,cellular,122,5,-1,no
44,10,2,cellular,167,1,92,yes
18,9,1,cellular,210,1,93,yes
61,5,2,cellular,632,1,93,no
62,6,3,cellular,227,2,-1,yes
58,8,2,cellular,495,1,93,yes
