age,job_id,edu_id,contact,duration,campaign,pdays,outcome
33,5,3,cellular,131,2,171,no
32,5,3,cellular,92,3,-1,no
51,10,2,cellular,173,1,-1,no
59,5,2,cellular,162,2,-1,yes
66,4,1,telephone,83,4,101,no
57,5,3,cellular,131,2,-1,no
35,10,2,cellular,180,2,171,no
25,11,2,cellular,85,2,-1,no
58,1,2,telephone,214,3,-1,no
26,1,3,cellular,109,1,160,no
32,9,2,telephone,227,5,164,no
20,9,1,cellular,69,4,182,no
37,5,1,cellular,101,3,80,no
35,7,3,cellular,188,1,186,yes
60,6,1,telephone,105,2,-1,no
33,5,3,cellular,91,2,-1,no
65,6,1,telephone,459,1,-1,no
29,9,4,cellular,46,3,-1,yes
29,10,2,cellular,59,2,-1,no
