age,job_id,edu_id,contact,duration,campaign,pdays,outcome
49,1,2,unknown,54,3,-1,no
45,5,3,cellular,160,1,-1,no
22,9,4,cellular,377,1,-1,yes
43,5,3,cellular,275,2,296,yes
32,10,3,cellular,319,2,-1,yes
39,8,1,unknown,182,4,-1,no
56,10,3,unknown,444,3,-1,no
40,10,2,unknown,322,3,-1,no
50,2,2,unknown,165,4,-1,no
34,8,2,unknown,450,2,-1,no
33,4,2,telephone,42,1,-1,no
39,10,2,unknown,252,4,-1,no
38,2,1,unknown,203,1,-1,no
33,8,2,unknown,266,3,-1,no
51,2,1,unknown,60,3,-1,no
74,6,1,cellular,301,5,93,yes
37,10,2,unknown,124,2,-1,no
42,2,1,unknown,27,3,-1,no
56,3,3,unknown,45,2,-1,no
52,1,3,cellular,122,1,64,no
44,1,2,unknown,76,3,-1,no
45,3,2,unknown,50,1,-1,no
45,1,2,unknown,158,1,-1,no
61,6,2,cellular,224,1,-1,no
32,9,3,cellular,598,4,105,yes
37,7,3,unknown,202,1,-1,no
21,9,2,cellular,258,6,169,yes
