age,job_id,edu_id,contact,duration,campaign,pdays,outcome
24,2,2,cellular,147,1,92,yes
58,1,2,telephone,369,2,690,yes
32,10,4,cellular,251,2,91,yes
26,9,2,unknown,118,1,105,no
33,5,3,cellular,611,2,183,yes
68,6,1,cellular,352,1,-1,no
34,1,2,cellular,401,2,-1,yes
53,4,1,cellular,148,1,-1,no
42,11,3,cellular,113,1,-1,no
29,1,2,cellular,137,1,-1,yes
36,1,3,cellular,135,3,331,no
29,11,2,cellular,309,2,88,no
66,6,2,cellular,189,1,-1,no
42,5,4,cellular,667,1,321,yes
73,6,2,cellular,512,1,144,no
32,5,3,cellular,375,2,179,no
38,1,2,cellular,163,1,91,no
