age,job_id,edu_id,contact,duration,campaign,pdays,outcome
43,5,4,cellular,109,2,339,no
39,5,3,cellular,504,1,-1,no
32,2,2,cellular,317,5,-1,yes
57,2,2,cellular,89,1,330,no
38,1,3,cellular,345,2,323,no
31,8,2,cellular,221,2,140,no
30,10,2,cellular,743,1,-1,yes
48,5,3,cellular,528,1,-1,no
40,2,2,cellular,90,2,-1,no
40,5,3,cellular,133,1,-1,no
51,2,1,cellular,220,1,142,no
51,2,1,cellular,348,1,329,no
30,2,2,cellular,62,2,332,no
36,2,1,cellular,105,1,323,no
36,5,3,cellular,278,3,-1,no
28,5,3,cellular,1042,2,315,yes
25,5,3,cellular,175,1,-1,no
36,2,2,cellular,490,2,-1,no
42,10,2,cellular,230,1,325,no
37,10,2,cellular,121,5,315,no
40,2,2,cellular,385,2,331,no
36,3,3,cellular,339,1,-1,no
35,1,2,cellular,214,1,-1,yes
41,2,1,cellular,268,1,330,no
43,2,2,cellular,290,2,301,no
35,2,2,cellular,139,1,-1,no
54,1,1,telephone,40,1,-1,no
37,5,3,cellular,240,3,-1,no
41,8,2,cellular,592,4,316,yes
39,10,3,cellular,236,1,336,no
34,8,2,cellular,208,12,337,no
26,9,2,cellular,125,6,-1,no
34,10,2,cellular,353,2,163,no
55,1,4,cellular,394,1,-1,yes
58,6,2,cellular,184,1,-1,no
38,2,2,cellular,286,4,321,no
34,3,2,cellular,543,3,321,no
53,2,1,cellular,207,1,-1,no
47,1,2,cellular,159,1,-1,no
35,1,2,cellular,259,2,262,no
42,3,2,cellular,331,1,140,yes
34,1,3,cellular,627,2,141,no
30,10,3,cellular,98,6,-1,no
37,10,3,cellular,820,2,-1,no
33,2,1,cellular,435,2,314,no
68,6,1,cellular,233,1,-1,yes
42,10,4,cellular,241,1,336,no
58,6,3,cellular,162,4,295,no
33,10,2,cellular,448,2,316,yes
34,5,3,cellular,150,1,275,no
53,1,2,cellular,494,1,-1,no
53,1,2,cellular,527,3,-1,yes
