22,management,tertiary,telephone,6,1,-1,no
39,management,tertiary,cellular,929,5,189,yes
61,management,tertiary,cellular,85,2,-1,no
31,admin.,secondary,cellular,69,1,185,no
42,admin.,secondary,cellular,163,1,186,no
42,management,tertiary,cellular,143,1,283,no
64,retired,secondary,cellular,138,1,-1,no
61,retired,secondary,cellular,334,3,-1,no
45,technician,secondary,cellular,344,1,-1,yes
61,retired,primary,cellular,292,1,-1,no
34,self-employed,secondary,cellular,371,1,-1,no
32,admin.,secondary,cellular,200,1,196,no
25,blue-collar,secondary,cellular,262,3,-1,no
29,admin.,tertiary,cellular,248,1,-1,no
81,retired,secondary,cellular,164,1,-1,no
29,student,secondary,cellular,415,2,116,yes
51,admin.,secondary,cellular,308,2,-1,yes
72,retired,unknown,telephone,358,6,-1,no
80,retired,secondary,cellular,127,2,-1,no
52,entrepreneur,primary,telephone,91,2,217,no
38,entrepreneur,secondary,cellular,347,4,186,no
31,technician,secondary,cellular,620,3,-1,yes
30,student,secondary,cellular,329,2,-1,yes
22,student,secondary,cellular,245,5,-1,no
50,admin.,secondary,cellular,254,3,385,yes
29,technician,tertiary,cellular,1002,3,283,no
