28,admin.,secondary,cellular,260,3,-1,no
30,technician,tertiary,cellular,88,2,-1,no
56,management,tertiary,cellular,134,3,94,no
21,student,secondary,cellular,78,5,-1,no
44,management,primary,cellular,268,5,-1,yes
25,student,tertiary,cellular,266,2,219,no
26,admin.,secondary,cellular,654,3,-1,yes
36,unemployed,secondary,unknown,124,1,-1,no
38,management,tertiary,cellular,255,2,555,yes
59,self-employed,tertiary,cellular,222,4,94,yes
53,technician,secondary,telephone,255,3,-1,no
47,blue-collar,secondary,cellular,388,1,262,yes
48,management,tertiary,cellular,204,4,182,yes
56,retired,primary,cellular,702,2,189,no
22,student,unknown,cellular,145,3,192,yes
82,retired,secondary,telephone,330,1,-1,yes
27,blue-collar,primary,cellular,645,2,-1,yes
60,retired,secondary,cellular,302,1,184,yes
