age,job_id,edu_id,contact,duration,campaign,pdays,outcome
36,2,2,cellular,952,1,323,yes
27,8,3,cellular,83,1,-1,no
53,1,2,cellular,97,1,-1,no
45,2,1,cellular,393,2,310,no
67,6,2,cellular,245,1,-1,yes
54,10,2,cellular,59,3,-1,no
54,11,2,cellular,1134,1,-1,yes
32,10,2,cellular,150,1,267,yes
55,7,2,cellular,179,5,139,no
71,4,1,cellular,74,1,-1,no
37,1,2,cellular,208,3,349,no
58,2,1,telephone,119,1,-1,no
32,7,3,cellular,84,1,-1,no
55,5,3,cellular,222,2,-1,yes
36,3,2,cellular,34,3,-1,no
44,1,2,cellular,229,1,313,no
44,7,2,cellular,241,1,-1,no
34,9,3,cellular,420,1,139,no
37,1,2,cellular,376,1,295,no
27,9,2,cellular,143,2,-1,yes
41,2,2,cellular,46,4,-1,no
26,2,2,cellular,213,3,317,no
42,2,2,cellular,764,2,-1,no
39,10,2,cellular,201,2,-1,no
40,2,1,cellular,594,4,331,no
65,6,2,telephone,523,2,-1,yes
48,5,2,cellular,1032,3,141,yes
39,8,2,cellular,303,1,300,no
78,6,1,cellular,335,1,-1,yes
35,2,2,cellular,663,2,-1,no
46,3,3,cellular,405,1,-1,no
55,2,2,cellular,149,1,-1,no
32,5,3,cellular,321,1,-1,yes
25,1,2,cellular,216,1,-1,no
30,8,2,cellular,105,4,320,yes
35,5,3,cellular,169,1,231,no
30,5,3,cellular,163,3,-1,no
23,1,3,cellular,142,4,-1,yes
27,1,2,cellular,1665,3,-1,yes
29,5,3,cellular,548,2,-1,yes
46,3,3,cellular,126,6,-1,no
38,2,2,cellular,1691,2,264,yes
24,9,2,telephone,93,2,-1,no
35,1,2,cellular,268,1,-1,no
31,1,2,cellular,213,4,-1,no
33,5,3,cellular,1190,1,141,yes
40,3,3,cellular,120,1,294,no
34,5,3,cellular,758,2,160,yes
38,2,2,telephone,169,1,139,no
27,9,3,cellular,335,2,-1,no
28,9,2,cellular,125,2,-1,no
56,10,3,cellular,326,1,-1,no
39,5,3,cellular,101,1,-1,no
50,2,2,cellular,280,2,-1,no
30,5,3,cellular,78,2,289,no
28,10,2,cellular,72,1,-1,no
50,5,4,cellular,201,1,-1,no
