age,job_id,edu_id,contact,duration,campaign,pdays,outcome
45,4,1,cellular,325,2,-1,no
35,10,3,cellular,2129,1,322,no
39,1,2,cellular,284,1,308,no
48,1,2,cellular,188,1,-1,no
30,10,2,cellular,108,2,-1,yes
38,10,3,cellular,281,1,141,no
36,10,2,cellular,95,1,-1,no
36,2,2,cellular,274,3,-1,yes
35,10,2,cellular,903,1,-1,yes
26,1,2,cellular,209,1,-1,yes
42,2,2,cellular,101,2,-1,no
60,11,2,cellular,58,1,-1,no
43,10,4,cellular,618,1,-1,yes
60,1,2,telephone,236,1,-1,yes
57,5,3,cellular,180,2,-1,no
37,8,2,cellular,417,2,57,no
35,11,3,cellular,902,2,-1,no
35,2,2,cellular,182,1,292,no
33,5,3,cellular,195,6,-1,no
42,10,2,cellular,98,1,231,no
68,6,1,telephone,185,1,-1,no
32,10,2,cellular,518,2,261,no
34,2,4,cellular,233,1,-1,no
37,10,2,cellular,171,2,139,no
36,7,1,cellular,291,1,335,no
46,5,3,cellular,174,1,-1,no
49,5,3,cellular,65,3,-1,no
37,10,2,cellular,58,3,-1,no
27,10,3,cellular,114,1,-1,yes
25,1,3,cellular,124,2,-1,no
35,2,2,cellular,519,1,-1,no
61,4,3,cellular,250,1,-1,no
37,1,3,cellular,261,1,-1,no
54,3,3,telephone,690,7,-1,no
34,10,2,cellular,375,2,-1,no
57,2,1,cellular,123,1,-1,no
35,2,2,cellular,462,2,-1,no
32,1,2,cellular,110,1,-1,no
29,10,2,cellular,101,2,-1,no
34,10,2,cellular,67,1,-1,no
49,5,3,cellular,98,1,-1,no
46,2,1,cellular,139,2,-1,no
31,5,2,cellular,575,2,-1,yes
55,11,2,cellular,167,1,-1,no
21,9,1,cellular,104,5,-1,yes
38,10,3,cellular,350,2,-1,yes
36,5,3,cellular,281,3,-1,no
50,10,2,cellular,425,1,306,no
52,8,1,cellular,426,2,-1,no
33,2,2,cellular,249,1,-1,no
56,10,2,cellular,327,1,-1,yes
35,5,3,cellular,180,2,254,no
40,10,2,cellular,179,2,-1,no
