61,retired,secondary,cellular,215,1,-1,yes
34,entrepreneur,secondary,cellular,88,1,169,no
34,technician,tertiary,cellular,89,1,133,no
60,retired,primary,cellular,205,1,-1,no
57,retired,secondary,cellular,408,1,410,no
30,technician,secondary,cellular,144,1,-1,yes
60,retired,primary,cellular,728,1,-1,yes
26,admin.,secondary,cellular,63,1,63,no
24,management,tertiary,cellular,526,1,-1,no
39,admin.,secondary,cellular,96,1,-1,no
30,technician,tertiary,cellular,384,2,-1,yes
61,management,tertiary,cellular,125,1,-1,no
45,blue-collar,secondary,cellular,572,1,-1,no
57,management,unknown,cellular,480,1,40,yes
44,management,unknown,cellular,296,3,-1,yes
70,retired,primary,cellular,692,2,-1,no
19,student,secondary,telephone,89,2,193,no
31,student,secondary,cellular,311,1,96,yes
71,retired,secondary,cellular,486,1,-1,yes
33,self-employed,tertiary,cellular,649,1,-1,yes
47,self-employed,tertiary,cellular,808,1,-1,yes
39,management,tertiary,cellular,608,1,99,yes
27,technician,secondary,cellular,261,1,-1,no
26,unemployed,tertiary,cellular,275,2,-1,yes
47,housemaid,tertiary,telephone,541,1,204,no
79,retired,primary,cellular,386,1,184,no
22,admin.,secondary,cellular,218,1,-1,yes
34,management,tertiary,cellular,1246,2,-1,yes
26,management,tertiary,cellular,604,2,485,no
40,housemaid,tertiary,unknown,6,1,-1,no
