age,job_id,edu_id,contact,duration,campaign,pdays,outcome
57,1,1,cellular,284,1,317,no
40,7,2,cellular,174,2,147,no
45,2,1,cellular,580,1,317,no
32,7,2,cellular,827,1,149,no
35,2,2,cellular,1174,1,345,yes
54,8,4,cellular,263,1,-1,no
48,5,3,cellular,44,1,-1,no
37,5,2,cellular,474,2,-1,no
45,5,2,cellular,129,1,-1,no
34,5,3,cellular,316,2,-1,no
43,2,1,cellular,792,2,-1,no
32,5,1,cellular,194,2,-1,no
42,10,2,cellular,804,2,262,no
34,2,1,cellular,115,2,146,no
43,2,1,cellular,35,1,-1,no
46,2,1,cellular,99,1,148,no
36,2,1,cellular,114,2,304,no
36,2,1,cellular,176,1,330,no
43,2,2,cellular,243,1,336,no
29,2,2,cellular,250,1,-1,no
35,2,2,cellular,169,1,-1,no
38,8,2,telephone,193,1,314,no
46,2,2,cellular,201,1,-1,no
37,5,3,cellular,114,4,-1,no
50,8,2,cellular,125,2,-1,no
46,2,1,cellular,797,1,-1,no
35,8,2,cellular,327,1,-1,no
35,5,3,cellular,176,3,-1,no
49,2,2,cellular,449,2,-1,no
32,10,2,cellular,429,1,-1,no
39,5,3,cellular,91,1,-1,no
35,2,2,cellular,472,1,-1,no
29,1,2,telephone,262,6,316,no
20,2,2,cellular,498,1,-1,yes
33,2,1,cellular,700,1,-1,no
47,5,3,cellular,91,2,268,no
35,5,2,cellular,48,4,146,no
42,10,2,cellular,67,5,149,no
36,10,3,cellular,901,2,-1,yes
43,10,2,cellular,567,1,-1,no
33,7,3,cellular,297,1,-1,no
39,2,3,cellular,166,1,-1,no
30,10,3,cellular,308,1,-1,no
42,7,3,cellular,432,1,-1,no
34,5,4,cellular,156,1,147,no
40,10,1,cellular,118,2,336,no
42,1,2,cellular,466,4,-1,no
35,5,3,cellular,78,2,-1,yes
36,5,3,cellular,76,4,-1,no
59,5,3,cellular,206,4,-1,no
56,2,2,cellular,125,2,-1,no
32,8,2,cellular,1365,2,328,yes
37,5,3,cellular,211,1,-1,no
35,10,2,cellular,772,4,-1,no
44,5,3,telephone,201,2,330,no
36,1,2,cellular,244,1,-1,no
42,10,2,cellular,127,1,-1,yes
36,5,3,cellular,241,2,317,no
35,5,2,cellular,348,3,-1,no
35,5,3,cellular,563,1,-1,no
48,5,2,cellular,635,1,-1,no
33,8,2,cellular,370,1,146,no
39,5,3,cellular,144,4,-1,yes
45,4,1,cellular,96,1,-1,no
33,2,1,cellular,130,1,148,no
33,7,3,cellular,270,1,147,no
43,1,2,cellular,132,2,-1,no
38,10,2,cellular,249,2,-1,no
32,1,2,cellular,177,1,-1,no
51,11,3,cellular,838,3,-1,yes
54,2,1,cellular,618,1,-1,no
29,10,3,cellular,215,3,321,no
67,6,1,cellular,124,1,-1,no
40,10,2,cellular,208,1,-1,no
35,5,3,cellular,693,2,-1,no
44,5,3,cellular,399,2,269,no
39,1,2,cellular,667,2,-1,no
46,8,2,cellular,126,2,149,no
31,5,3,cellular,302,2,248,no
28,9,3,cellular,551,2,-1,yes
31,10,3,cellular,60,1,342,no
48,10,3,cellular,35,1,-1,no
31,2,2,cellular,94,1,317,no
28,1,4,cellular,34,1,-1,no
40,2,1,cellular,54,1,-1,no
38,8,2,cellular,361,1,339,no
26,10,3,cellular,472,2,-1,no
36,2,2,cellular,344,1,-1,no
36,5,3,cellular,35,1,-1,no
49,2,1,cellular,285,5,-1,no
42,2,4,cellular,341,2,336,no
40,2,2,cellular,340,1,281,no
38,1,2,cellular,235,2,335,no
41,1,2,cellular,375,2,-1,no
34,7,3,cellular,478,2,-1,no
39,5,3,cellular,517,1,255,no
37,2,2,cellular,280,2,147,no
42,2,1,cellular,173,2,-1,no
49,2,2,cellular,82,1,-1,no
31,2,2,cellular,198,1,268,no
38,2,1,cellular,144,1,328,no
27,10,2,cellular,483,2,-1,no
36,10,1,cellular,86,1,269,no
77,6,1,telephone,127,7,-1,no
31,2,2,cellular,148,2,182,no
36,10,2,cellular,700,5,-1,yes
32,10,2,cellular,346,1,234,no
74,6,2,telephone,159,1,-1,no
33,10,3,cellular,137,2,-1,no
25,10,2,cellular,307,1,-1,no
29,2,2,cellular,528,1,-1,no
47,3,2,cellular,279,3,148,no
38,10,2,cellular,256,3,339,no
33,2,2,cellular,30,1,-1,no
41,2,1,cellular,150,1,-1,no
42,8,2,telephone,63,2,150,no
51,5,3,cellular,150,1,-1,no
41,1,2,cellular,461,2,321,no
32,8,2,telephone,668,3,147,no
38,5,3,cellular,691,1,-1,no
72,6,2,telephone,122,3,-1,no
37,10,2,cellular,536,1,-1,no
32,5,2,cellular,383,3,345,no
30,10,2,cellular,948,1,-1,no
36,1,3,cellular,127,2,-1,no
29,10,2,cellular,228,2,-1,no
54,2,2,telephone,1366,1,150,no
47,1,2,cellular,443,1,-1,yes
56,1,2,cellular,75,1,-1,no
66,6,3,telephone,287,1,-1,no
31,2,2,cellular,462,1,328,no
31,1,2,cellular,570,2,-1,no
30,1,3,cellular,62,1,323,no
