age,job_id,edu_id,contact,duration,campaign,pdays,outcome
39,2,2,unknown,248,1,-1,no
39,1,2,unknown,142,1,-1,no
49,5,3,unknown,138,9,-1,no
43,1,2,unknown,477,7,-1,no
55,6,2,unknown,1007,1,-1,yes
40,2,1,unknown,172,3,-1,no
48,2,4,unknown,361,1,-1,no
47,4,1,unknown,191,3,-1,no
36,8,2,unknown,32,1,-1,no
39,8,2,unknown,585,1,-1,yes
56,2,2,unknown,254,1,-1,no
54,4,1,unknown,290,1,-1,no
41,10,3,unknown,252,2,-1,no
61,12,3,unknown,216,2,-1,no
42,5,2,unknown,129,2,-1,no
36,7,3,unknown,219,1,-1,no
36,2,2,unknown,160,6,-1,no
36,5,3,unknown,2028,1,-1,yes
49,10,2,unknown,13,1,-1,no
53,8,2,unknown,237,2,-1,no
46,4,1,unknown,675,5,-1,no
29,3,2,unknown,211,1,-1,no
50,7,2,unknown,37,1,-1,no
39,8,3,unknown,32,1,-1,no
40,7,2,unknown,61,1,-1,no
39,1,2,unknown,29,11,-1,no
45,8,2,unknown,653,2,-1,no
50,2,1,unknown,168,1,-1,no
41,2,2,unknown,1135,4,-1,yes
56,11,2,unknown,77,1,-1,no
50,3,2,unknown,26,2,-1,no
45,10,3,unknown,2485,2,-1,no
57,10,2,unknown,73,1,-1,no
57,6,2,unknown,276,1,-1,no
52,3,2,unknown,169,2,-1,no
55,3,1,unknown,63,1,-1,no
39,8,2,unknown,92,2,-1,no
37,1,2,unknown,104,1,-1,no
40,5,3,unknown,106,2,-1,no
58,3,2,unknown,188,5,-1,no
41,4,2,unknown,78,1,-1,no
59,6,1,telephone,1321,3,-1,yes
58,6,2,unknown,446,1,-1,no
48,2,1,unknown,136,1,-1,no
46,2,2,unknown,217,2,-1,no
56,6,1,unknown,45,9,-1,no
48,3,3,unknown,149,1,-1,no
27,2,2,unknown,1012,1,-1,yes
41,7,4,unknown,75,1,-1,no
26,2,2,unknown,431,1,-1,no
51,1,2,unknown,50,1,-1,no
40,2,2,unknown,102,3,-1,no
56,6,2,unknown,330,1,-1,no
37,2,1,unknown,145,2,-1,no
49,2,1,unknown,326,5,-1,no
41,10,2,unknown,532,1,-1,no
24,10,2,unknown,93,2,-1,no
42,1,4,unknown,246,3,-1,no
23,10,2,unknown,197,10,-1,no
38,10,2,unknown,211,2,-1,no
50,3,3,unknown,638,1,-1,no
54,10,2,unknown,34,31,-1,no
52,11,1,unknown,122,1,-1,no
53,10,2,unknown,1318,3,-1,yes
35,11,2,unknown,461,2,-1,no
42,2,2,unknown,651,3,-1,yes
49,5,3,telephone,293,5,211,yes
46,2,1,unknown,29,1,-1,no
39,12,1,unknown,133,1,-1,no
42,3,4,unknown,25,1,-1,no
40,8,1,unknown,202,2,-1,no
36,1,2,unknown,227,6,-1,no
57,6,2,unknown,93,4,-1,no
38,6,4,unknown,212,1,-1,no
58,3,4,unknown,1403,3,-1,no
42,8,2,unknown,405,2,-1,no
28,2,1,unknown,153,1,-1,no
38,2,2,unknown,146,2,-1,no
40,2,1,unknown,432,1,-1,no
52,2,1,unknown,224,1,-1,no
43,12,3,unknown,385,1,-1,no
54,6,1,unknown,184,3,-1,no
50,1,4,unknown,335,2,-1,no
56,1,2,unknown,74,1,-1,no
29,1,2,unknown,779,1,-1,no
55,4,1,unknown,15,10,-1,no
34,10,2,unknown,26,5,-1,no
60,3,1,unknown,102,13,-1,no
38,10,4,unknown,240,6,-1,no
44,2,1,unknown,64,2,-1,no
37,1,2,unknown,11,7,-1,no
42,1,2,unknown,446,1,-1,no
46,11,1,unknown,201,1,-1,no
49,2,2,unknown,109,1,-1,no
39,4,3,unknown,185,1,-1,no
20,1,2,unknown,75,2,-1,no
58,6,3,unknown,252,1,-1,no
41,11,1,unknown,318,1,-1,no
54,6,2,unknown,487,1,-1,no
40,2,1,unknown,143,1,-1,no
44,3,2,unknown,167,2,-1,no
58,2,2,unknown,47,3,-1,no
52,1,2,unknown,148,1,-1,no
26,2,1,unknown,60,1,-1,no
25,9,2,unknown,172,1,-1,no
38,5,3,unknown,71,1,-1,no
55,2,2,unknown,229,1,-1,no
60,12,4,unknown,525,1,-1,no
52,11,3,unknown,297,1,-1,no
40,3,3,unknown,952,4,-1,yes
41,2,3,unknown,559,1,-1,no
47,1,2,unknown,451,1,-1,no
41,1,2,unknown,91,1,-1,no
47,11,2,unknown,91,2,-1,no
51,5,3,unknown,677,1,-1,no
40,11,1,unknown,152,2,-1,no
57,2,2,unknown,818,1,-1,no
50,2,1,unknown,184,1,-1,no
39,2,2,unknown,367,1,-1,no
41,8,2,unknown,575,1,-1,no
41,5,3,unknown,244,1,-1,no
48,2,1,unknown,136,2,-1,no
42,2,1,unknown,69,1,-1,no
26,5,3,telephone,177,2,-1,no
55,11,1,unknown,106,1,-1,no
42,5,4,unknown,16,9,-1,no
48,10,2,unknown,354,7,-1,no
28,2,2,unknown,267,2,-1,no
36,7,1,unknown,71,2,-1,no
59,6,1,unknown,11,1,-1,no
47,1,4,unknown,116,1,-1,no
25,2,2,unknown,958,7,-1,yes
59,3,1,unknown,239,1,-1,no
56,1,2,unknown,44,6,-1,no
36,1,2,unknown,10,16,-1,no
37,2,1,unknown,129,3,-1,no
