age,job_id,edu_id,contact,duration,campaign,pdays,outcome
44,10,2,unknown,171,1,-1,no
38,2,1,unknown,140,2,-1,no
27,2,2,cellular,121,1,344,no
43,2,4,cellular,54,1,-1,no
29,5,3,cellular,126,2,-1,no
39,7,2,cellular,183,3,-1,no
54,5,3,cellular,199,1,297,no
37,2,2,cellular,336,1,-1,no
40,2,1,cellular,102,1,-1,no
52,5,3,cellular,253,4,-1,no
49,2,1,cellular,1516,2,353,yes
40,1,2,cellular,249,2,169,no
46,2,2,cellular,33,3,359,no
30,5,3,cellular,255,6,169,no
38,10,2,unknown,195,2,-1,no
33,6,2,unknown,111,1,-1,no
44,2,4,unknown,1273,1,-1,no
43,5,3,cellular,1030,1,169,yes
58,5,3,unknown,103,2,-1,no
37,5,3,cellular,580,2,-1,no
28,10,2,cellular,281,1,-1,no
43,10,3,unknown,134,2,-1,no
36,5,3,cellular,855,2,342,yes
34,11,3,cellular,57,1,-1,no
49,8,2,unknown,1101,1,-1,no
57,10,2,cellular,539,1,-1,no
39,2,2,cellular,877,3,-1,yes
37,5,3,unknown,204,1,-1,no
35,5,3,unknown,297,3,-1,no
41,2,1,cellular,102,1,-1,no
34,2,4,cellular,183,1,-1,no
46,3,3,cellular,201,8,-1,no
48,2,2,unknown,152,3,-1,no
31,8,1,cellular,623,1,293,yes
50,5,3,cellular,128,2,-1,no
52,8,2,unknown,143,3,-1,no
41,2,2,unknown,203,1,-1,no
34,2,2,unknown,154,2,-1,no
40,1,2,cellular,83,1,-1,no
53,10,3,cellular,122,2,-1,no
45,1,2,cellular,553,3,288,yes
38,1,2,unknown,125,1,-1,no
31,2,4,cellular,462,1,-1,no
59,6,2,cellular,31,1,-1,no
53,2,2,cellular,66,1,359,no
35,10,2,cellular,366,1,167,no
27,10,2,cellular,245,1,-1,no
47,8,1,unknown,68,1,-1,no
35,2,2,unknown,143,1,-1,no
31,2,2,unknown,485,1,-1,no
34,2,2,unknown,1062,1,-1,no
37,2,2,unknown,944,3,-1,no
32,3,2,unknown,143,2,-1,no
53,7,3,cellular,84,1,343,no
52,5,3,cellular,541,3,343,no
27,9,2,unknown,332,2,-1,no
46,2,1,unknown,108,6,-1,no
50,5,3,cellular,83,4,266,no
39,3,2,cellular,406,1,-1,no
39,10,2,cellular,168,3,301,no
23,10,4,cellular,560,3,367,no
35,2,2,cellular,174,3,366,no
37,2,1,unknown,327,3,-1,no
28,2,2,unknown,67,1,-1,no
44,2,2,unknown,485,1,-1,no
33,2,1,cellular,159,1,346,no
55,2,2,cellular,36,3,-1,no
37,2,1,cellular,569,1,297,no
41,10,3,cellular,412,2,-1,no
43,1,2,cellular,274,3,358,no
46,2,1,unknown,279,1,-1,no
47,2,2,cellular,166,1,-1,no
34,8,2,cellular,258,2,-1,no
56,6,1,unknown,97,1,-1,no
50,1,2,unknown,216,2,-1,no
53,5,3,cellular,211,4,88,yes
41,5,1,cellular,69,1,335,no
43,10,3,unknown,224,5,-1,no
33,2,2,unknown,248,3,-1,no
41,2,1,unknown,252,1,-1,no
34,8,2,unknown,35,3,-1,no
25,8,2,cellular,159,2,357,no
40,11,2,cellular,195,1,357,no
42,1,2,unknown,229,2,-1,no
28,5,3,unknown,122,5,-1,no
33,1,2,cellular,261,1,345,yes
26,12,2,cellular,556,1,-1,no
28,8,2,cellular,182,2,356,no
37,8,2,unknown,295,2,-1,no
43,2,1,unknown,98,1,-1,no
57,6,2,cellular,361,1,-1,no
30,8,2,unknown,104,2,-1,no
39,5,3,cellular,40,1,-1,no
35,1,2,cellular,121,2,-1,no
48,5,2,telephone,325,1,-1,no
37,2,2,cellular,490,1,-1,no
56,5,1,unknown,305,3,-1,no
37,7,1,unknown,112,4,-1,no
28,1,2,cellular,47,1,-1,no
31,10,2,unknown,123,1,-1,no
27,5,3,unknown,68,3,-1,no
47,2,1,unknown,113,1,-1,no
54,2,2,cellular,369,1,-1,no
35,5,3,cellular,226,2,88,yes
25,2,2,cellular,346,1,-1,no
51,8,2,cellular,541,2,-1,no
57,8,2,unknown,852,1,-1,no
43,7,1,unknown,175,5,-1,no
28,2,1,unknown,361,2,-1,no
29,5,3,cellular,378,1,-1,no
42,10,2,unknown,275,4,-1,no
36,1,2,cellular,271,2,-1,no
46,1,1,unknown,591,3,-1,no
32,2,1,cellular,128,1,-1,no
43,2,1,cellular,174,1,343,no
53,3,2,cellular,270,2,-1,no
28,1,2,cellular,429,2,343,no
39,2,2,unknown,425,6,-1,no
36,8,2,unknown,142,1,-1,no
52,10,4,unknown,253,8,-1,no
48,2,1,cellular,210,2,346,no
47,2,1,telephone,140,2,-1,no
33,10,2,cellular,177,2,-1,no
30,8,2,cellular,609,1,337,yes
36,3,3,cellular,272,1,-1,no
35,10,2,unknown,520,1,-1,no
53,1,4,unknown,354,1,-1,no
40,2,2,unknown,263,1,-1,no
32,8,2,unknown,126,5,-1,no
51,5,3,cellular,166,3,338,no
24,10,2,cellular,190,2,-1,no
36,8,2,unknown,128,1,-1,no
56,2,1,unknown,198,2,-1,no
59,4,4,unknown,152,3,-1,no
24,10,2,cellular,212,2,-1,no
45,2,2,cellular,878,3,170,yes
44,2,1,unknown,629,2,-1,no
40,11,2,unknown,287,1,-1,no
37,2,1,unknown,71,1,-1,no
26,9,2,cellular,57,4,-1,no
34,5,3,cellular,63,1,336,no
39,5,3,cellular,1145,1,170,no
29,2,2,cellular,293,1,-1,no
38,8,1,cellular,127,1,171,no
37,11,2,cellular,739,2,325,no
46,5,3,unknown,70,2,-1,no
52,1,1,unknown,294,2,-1,no
41,2,4,unknown,690,2,-1,no
30,2,2,cellular,375,1,-1,no
35,5,3,cellular,542,1,-1,yes
50,5,2,cellular,55,1,-1,no
39,10,2,cellular,17,2,-1,no
33,10,2,cellular,293,2,-1,no
34,5,3,cellular,46,1,-1,no
33,1,2,cellular,244,2,-1,no
36,2,2,unknown,162,1,-1,no
40,10,1,unknown,398,1,-1,no
42,2,1,unknown,41,3,-1,no
27,8,2,cellular,62,2,-1,no
29,3,1,unknown,336,1,-1,no
33,2,2,unknown,107,1,-1,no
39,2,1,unknown,109,1,-1,no
43,2,2,unknown,228,3,-1,no
43,1,2,cellular,183,4,357,no
41,5,3,cellular,199,1,-1,no
39,10,3,cellular,69,1,-1,no
25,2,1,cellular,258,1,357,no
43,2,2,cellular,300,2,-1,no
39,8,2,cellular,1262,3,-1,yes
33,5,3,unknown,463,1,-1,no
32,10,2,unknown,418,2,-1,no
37,1,2,cellular,28,2,289,no
44,2,1,cellular,234,1,356,no
45,10,2,cellular,388,2,-1,no
44,1,2,unknown,89,2,-1,no
30,1,2,unknown,172,8,-1,no
40,2,2,unknown,615,1,-1,no
31,8,2,unknown,223,3,-1,no
50,2,2,unknown,263,6,-1,no
31,5,3,cellular,98,1,170,no
33,8,2,cellular,172,2,-1,no
51,8,2,unknown,216,3,-1,no
36,10,3,unknown,1581,2,-1,no
44,8,2,unknown,396,4,-1,no
43,1,3,unknown,244,7,-1,no
29,1,3,cellular,103,1,363,no
24,2,2,cellular,345,1,-1,no
