46,management,tertiary,cellular,56,2,-1,no
30,admin.,secondary,cellular,316,3,-1,yes
73,retired,secondary,cellular,73,2,-1,no
47,management,tertiary,cellular,65,3,-1,no
55,management,primary,cellular,328,2,94,yes
35,technician,secondary,cellular,256,2,94,no
60,retired,secondary,cellular,520,1,-1,yes
57,management,tertiary,cellular,730,1,157,yes
30,management,tertiary,cellular,181,1,-1,no
52,technician,secondary,telephone,384,1,91,no
37,unemployed,unknown,cellular,369,1,-1,no
69,retired,secondary,telephone,101,1,-1,no
24,student,secondary,cellular,205,2,-1,no
43,management,tertiary,cellular,128,1,-1,no
26,management,tertiary,cellular,113,1,100,no
59,admin.,secondary,cellular,879,1,-1,yes
31,technician,tertiary,cellular,293,1,93,yes
26,technician,secondary,cellular,230,1,93,yes
73,retired,unknown,telephone,770,3,-1,yes
30,admin.,secondary,cellular,563,1,100,yes
62,housemaid,secondary,cellular,123,3,-1,no
51,housemaid,primary,cellular,313,1,-1,no
33,student,unknown,cellular,156,2,127,no
35,management,tertiary,cellular,434,2,94,yes
32,management,tertiary,cellular,171,2,186,no
19,student,secondary,cellular,154,3,-1,no
65,housemaid,primary,cellular,112,7,-1,no
74,retired,primary,telephone,113,1,-1,no
55,unknown,primary,unknown,15,1,-1,no
41,housemaid,primary,unknown,9,1,-1,no
