age,job_id,edu_id,contact,duration,campaign,pdays,outcome
34,1,2,cellular,437,2,-1,no
77,6,3,cellular,190,1,-1,no
59,8,1,telephone,471,2,270,no
40,5,2,cellular,635,1,-1,yes
50,11,3,cellular,283,1,319,no
37,5,1,cellular,610,2,138,no
44,2,2,cellular,122,3,136,no
40,2,1,cellular,377,3,325,no
26,9,3,cellular,156,2,-1,no
42,2,1,cellular,357,2,327,no
42,5,3,cellular,158,1,-1,yes
33,2,2,cellular,399,2,-1,no
35,10,2,cellular,139,1,-1,no
35,2,2,cellular,332,2,335,no
38,10,2,cellular,271,2,307,no
46,1,2,cellular,342,3,256,no
27,10,3,cellular,604,3,236,yes
45,2,2,cellular,551,3,313,no
36,10,2,cellular,583,3,335,no
39,5,3,cellular,139,2,136,no
38,8,2,cellular,272,1,-1,no
41,2,2,cellular,165,4,-1,no
33,5,3,cellular,122,1,98,yes
30,10,2,cellular,1108,2,270,no
33,7,3,cellular,196,1,363,yes
44,2,2,telephone,172,1,-1,no
41,1,2,cellular,143,1,336,no
24,9,2,cellular,112,4,-1,no
42,1,3,cellular,494,1,-1,no
45,2,2,cellular,294,1,305,no
34,5,3,telephone,86,1,-1,no
