age,job_id,edu_id,contact,duration,campaign,pdays,outcome
55,2,1,cellular,291,1,-1,no
45,5,2,cellular,258,1,105,no
45,2,2,cellular,482,3,120,no
33,2,1,cellular,251,1,183,no
50,5,3,cellular,625,1,-1,no
30,2,2,cellular,473,1,-1,no
51,5,3,cellular,281,3,-1,no
35,1,2,cellular,171,2,183,no
32,8,1,cellular,418,1,-1,no
57,6,1,cellular,152,2,-1,no
39,10,2,cellular,968,1,-1,no
32,1,2,cellular,267,2,-1,no
30,1,2,cellular,98,1,-1,no
30,10,2,telephone,519,2,-1,no
33,5,2,cellular,414,3,-1,no
37,8,2,telephone,21,1,-1,no
51,11,2,cellular,544,3,-1,no
37,2,1,cellular,59,2,153,no
43,3,1,cellular,104,1,-1,no
40,2,2,cellular,53,2,-1,no
33,1,2,cellular,107,2,-1,no
50,8,2,cellular,242,1,-1,no
40,7,3,cellular,309,1,-1,no
36,5,2,cellular,537,3,-1,no
41,3,3,cellular,21,10,-1,no
59,5,3,cellular,596,3,-1,no
36,8,2,cellular,400,1,-1,no
51,11,2,cellular,162,1,-1,no
40,4,2,cellular,130,1,-1,no
32,8,2,cellular,853,1,-1,yes
41,2,2,cellular,63,1,-1,no
52,5,3,cellular,1265,3,-1,yes
40,10,3,cellular,87,2,-1,no
50,4,2,cellular,126,1,-1,no
46,2,2,cellular,277,1,-1,no
34,2,2,telephone,46,1,182,no
31,5,3,cellular,316,1,182,no
43,2,2,cellular,72,1,-1,no
53,5,3,cellular,67,3,-1,no
35,5,3,cellular,314,2,124,no
49,10,2,cellular,102,2,-1,no
45,5,3,cellular,157,1,-1,no
33,5,3,cellular,190,1,-1,no
46,11,2,cellular,522,1,174,yes
31,7,3,cellular,457,2,-1,no
39,5,4,cellular,154,2,-1,no
58,6,1,cellular,680,2,111,yes
45,5,3,cellular,152,1,-1,no
50,2,2,telephone,265,1,127,no
58,10,3,cellular,96,1,-1,no
46,2,2,cellular,138,1,117,no
56,7,3,cellular,122,1,-1,no
50,2,1,cellular,189,1,-1,no
34,2,1,cellular,185,2,180,no
43,5,3,cellular,1015,1,198,yes
55,6,2,cellular,149,1,170,no
31,7,3,cellular,501,4,-1,no
40,2,1,telephone,111,2,156,no
44,10,2,cellular,275,3,-1,no
50,3,3,cellular,630,1,-1,no
54,7,1,cellular,300,5,170,no
46,10,2,cellular,819,3,-1,yes
30,8,1,cellular,686,1,-1,yes
42,5,1,cellular,73,5,-1,no
32,10,3,cellular,164,2,-1,no
41,5,3,cellular,328,1,-1,no
36,7,3,cellular,352,4,-1,no
39,5,3,cellular,108,4,173,no
40,1,4,telephone,89,3,-1,no
44,2,2,cellular,126,2,174,no
32,5,3,cellular,197,1,99,no
41,2,1,cellular,145,2,-1,no
41,5,3,cellular,40,1,-1,no
58,2,1,cellular,59,1,174,no
34,10,2,cellular,117,2,-1,no
46,10,2,cellular,178,3,183,no
54,3,4,cellular,221,5,-1,no
54,5,3,cellular,133,1,170,no
30,5,3,cellular,621,2,-1,no
45,3,3,cellular,416,2,-1,no
33,7,2,cellular,136,2,180,no
31,1,2,cellular,541,1,-1,no
43,3,3,cellular,167,3,-1,no
33,5,3,telephone,103,1,-1,no
54,10,2,cellular,108,1,-1,no
40,5,3,cellular,100,3,-1,no
30,5,3,cellular,258,2,-1,no
32,10,3,cellular,231,4,-1,no
33,5,3,cellular,140,1,182,no
58,2,2,cellular,136,1,167,no
31,10,2,cellular,755,1,-1,no
42,1,2,cellular,186,1,-1,no
37,8,1,cellular,70,3,-1,no
30,5,3,cellular,191,2,175,no
42,5,3,cellular,140,3,-1,no
33,5,3,cellular,60,1,-1,no
32,2,2,cellular,198,3,-1,no
36,1,4,cellular,111,1,-1,no
35,2,2,cellular,127,1,111,no
57,10,2,cellular,161,2,-1,no
41,7,3,cellular,182,2,-1,no
40,5,3,cellular,140,1,99,no
32,1,2,cellular,149,2,-1,no
40,2,2,cellular,998,1,-1,yes
56,5,3,cellular,117,2,-1,no
36,10,2,cellular,206,3,-1,no
30,5,3,cellular,364,2,175,no
35,10,2,cellular,256,3,-1,no
