age,job_id,edu_id,contact,duration,campaign,pdays,outcome
45,7,2,cellular,296,1,-1,no
39,5,3,cellular,1337,4,126,no
30,2,2,cellular,433,2,-1,no
59,6,2,cellular,243,1,174,no
59,6,1,cellular,194,2,152,no
56,5,3,cellular,162,4,-1,no
56,6,3,cellular,198,1,-1,no
47,1,2,cellular,150,1,174,no
32,8,2,cellular,194,1,-1,no
43,10,2,cellular,137,1,-1,no
46,2,1,cellular,217,1,-1,no
46,7,3,cellular,1084,1,100,yes
50,5,2,cellular,79,3,-1,no
47,2,2,cellular,131,1,-1,no
42,5,3,cellular,1662,3,-1,no
31,2,2,cellular,313,1,180,no
33,5,3,cellular,118,1,-1,no
35,5,3,cellular,1554,1,-1,yes
36,1,3,cellular,224,1,111,no
47,2,1,cellular,662,2,-1,no
35,10,4,cellular,68,1,-1,no
42,8,2,cellular,146,1,-1,no
36,3,2,cellular,294,2,-1,no
43,7,2,cellular,1468,3,-1,yes
52,7,2,cellular,905,1,133,no
47,2,2,cellular,196,1,-1,no
36,7,3,cellular,234,1,166,no
32,2,2,cellular,188,2,-1,no
57,1,2,cellular,68,1,-1,no
36,5,3,cellular,278,1,-1,no
55,10,2,cellular,336,1,-1,no
49,2,1,cellular,108,1,-1,no
31,9,2,cellular,584,2,-1,no
47,2,2,cellular,635,3,170,no
50,7,2,telephone,590,2,-1,no
44,2,1,cellular,201,2,174,no
38,10,3,cellular,280,1,-1,no
48,5,2,cellular,239,1,-1,no
39,1,2,cellular,128,1,-1,no
40,11,2,cellular,332,1,183,no
32,10,3,cellular,164,2,195,no
33,11,2,cellular,286,3,-1,no
31,5,3,cellular,323,2,-1,no
35,11,2,telephone,70,1,-1,no
32,10,2,cellular,79,1,-1,no
30,5,3,cellular,70,4,-1,no
50,5,4,cellular,11,3,166,no
35,5,3,cellular,210,1,-1,no
58,5,2,cellular,291,2,-1,no
47,11,3,cellular,86,1,-1,no
58,5,4,cellular,175,1,-1,no
44,2,1,cellular,131,1,-1,no
45,5,3,cellular,740,1,-1,no
36,5,3,cellular,193,2,-1,no
53,10,4,cellular,130,3,188,no
37,10,2,cellular,599,4,100,no
34,2,1,cellular,207,1,-1,no
47,10,2,cellular,51,2,-1,no
35,10,2,cellular,644,4,-1,yes
48,5,3,cellular,136,3,-1,no
33,5,3,cellular,245,4,-1,no
37,4,2,cellular,380,2,167,no
35,2,3,cellular,289,1,-1,no
44,11,2,cellular,363,2,-1,no
39,1,2,cellular,287,3,117,no
37,5,2,cellular,67,2,90,no
36,10,2,cellular,207,2,-1,no
47,5,3,cellular,50,2,-1,no
37,8,2,cellular,244,1,154,no
55,10,1,cellular,742,1,-1,no
36,2,2,telephone,52,2,-1,no
36,1,3,cellular,56,2,-1,no
32,8,2,cellular,770,1,-1,no
38,3,2,cellular,202,1,-1,no
34,10,2,cellular,523,2,-1,no
53,5,3,cellular,299,4,107,no
57,6,3,cellular,130,2,-1,no
32,5,3,cellular,75,1,-1,no
30,10,2,cellular,148,1,-1,no
43,10,1,cellular,434,1,-1,no
30,1,2,cellular,154,1,-1,no
32,2,2,cellular,126,2,-1,no
37,5,3,cellular,101,1,-1,no
53,2,2,cellular,73,2,145,no
33,8,2,cellular,676,2,-1,no
30,11,2,cellular,186,5,-1,no
53,6,3,cellular,442,2,113,no
52,2,2,cellular,205,2,113,no
51,5,3,cellular,220,2,-1,no
39,5,3,cellular,147,1,170,no
40,5,3,cellular,321,1,-1,no
31,7,2,cellular,177,1,-1,no
38,2,1,cellular,551,1,183,no
44,5,3,cellular,54,1,-1,no
43,5,1,telephone,202,2,184,no
33,8,2,cellular,351,1,-1,no
48,1,2,cellular,498,1,-1,no
52,2,1,cellular,1548,1,153,no
53,10,1,cellular,77,1,-1,no
36,1,3,cellular,640,1,127,no
37,5,3,cellular,58,1,-1,no
31,10,2,cellular,82,1,-1,no
34,5,2,cellular,59,1,-1,no
41,4,2,cellular,98,1,153,no
53,7,3,cellular,64,1,-1,no
50,1,1,cellular,59,1,-1,no
47,11,2,cellular,174,1,174,no
57,2,2,cellular,90,2,198,no
41,10,3,cellular,635,6,-1,no
53,6,3,cellular,186,2,-1,no
58,7,3,cellular,697,2,184,no
44,1,3,telephone,274,1,-1,no
49,1,2,cellular,236,1,-1,no
31,5,3,cellular,162,2,-1,no
37,7,3,cellular,94,1,170,no
54,7,3,cellular,83,1,152,no
33,1,2,cellular,146,2,-1,no
45,3,3,cellular,517,2,187,no
33,5,3,cellular,299,1,-1,no
30,5,3,cellular,144,1,-1,no
32,3,3,cellular,130,1,120,no
34,5,3,cellular,582,1,-1,no
33,5,3,cellular,305,1,182,no
39,5,3,cellular,249,1,-1,no
34,5,3,cellular,783,3,195,yes
36,8,3,cellular,52,3,-1,no
53,1,2,cellular,800,6,-1,no
53,5,1,cellular,161,1,-1,no
31,10,2,cellular,166,1,-1,no
39,3,3,cellular,55,1,-1,no
36,5,3,cellular,112,3,-1,no
39,2,1,cellular,286,2,-1,no
40,3,3,cellular,723,1,-1,no
55,11,2,cellular,70,1,174,no
57,2,1,cellular,362,3,-1,no
33,1,2,cellular,85,2,-1,no
38,1,2,cellular,67,1,-1,no
33,5,3,cellular,340,2,-1,no
42,10,2,cellular,76,1,-1,no
32,5,3,cellular,477,1,-1,no
32,5,3,cellular,223,2,-1,no
32,2,2,cellular,1720,3,-1,yes
44,1,2,cellular,180,3,-1,no
35,5,3,cellular,70,2,111,no
41,10,3,cellular,814,1,-1,yes
51,10,3,cellular,171,1,-1,no
49,10,2,cellular,37,2,-1,no
50,7,3,cellular,690,3,-1,no
31,10,2,cellular,347,1,-1,no
46,10,2,cellular,514,1,-1,no
41,7,2,cellular,291,2,-1,no
48,10,1,cellular,119,1,-1,no
48,2,2,cellular,565,1,112,no
47,3,2,cellular,125,1,-1,no
46,10,3,cellular,499,1,-1,no
57,3,3,cellular,68,1,-1,no
39,5,2,cellular,360,1,153,no
36,1,2,cellular,1792,2,-1,yes
