age,job_id,edu_id,contact,duration,campaign,pdays,outcome
51,10,2,cellular,53,1,-1,no
33,2,2,cellular,117,1,253,no
28,1,2,cellular,11,6,252,no
54,2,2,cellular,379,2,-1,no
27,10,2,cellular,390,2,-1,no
45,2,1,cellular,211,1,-1,no
51,10,4,cellular,119,1,251,no
53,3,2,cellular,56,2,250,no
28,3,3,cellular,255,2,-1,no
38,10,2,cellular,334,1,-1,no
34,5,3,cellular,449,2,-1,no
47,10,2,cellular,57,1,247,no
56,5,1,cellular,331,2,209,no
47,11,1,cellular,1060,3,-1,no
36,3,3,cellular,99,3,-1,no
29,10,2,cellular,2775,2,-1,yes
33,2,2,cellular,146,3,-1,yes
47,2,1,cellular,147,2,264,no
45,3,2,cellular,510,1,198,no
33,10,2,cellular,139,1,-1,no
42,2,1,cellular,23,3,-1,no
55,5,3,cellular,305,2,94,yes
45,2,2,cellular,41,1,251,no
53,7,3,cellular,319,5,-1,no
33,1,3,cellular,111,5,98,no
43,8,2,cellular,235,2,-1,no
48,5,4,cellular,191,1,-1,no
36,2,1,cellular,167,2,-1,no
42,10,3,cellular,139,4,-1,no
35,1,2,cellular,195,6,97,yes
31,5,3,cellular,181,1,257,no
42,11,1,cellular,120,1,-1,no
28,1,3,cellular,126,1,-1,no
30,10,2,cellular,114,1,-1,no
36,3,2,cellular,517,4,-1,no
40,7,4,cellular,258,1,-1,no
43,5,3,cellular,57,1,-1,no
31,2,2,cellular,143,1,-1,no
31,11,1,cellular,736,1,-1,yes
46,2,1,telephone,30,2,-1,no
56,5,3,cellular,19,10,7,no
30,5,3,cellular,111,1,204,no
44,1,2,telephone,1261,3,-1,no
38,1,2,cellular,93,2,274,no
40,8,2,telephone,192,2,-1,no
38,1,2,cellular,519,1,-1,no
30,5,3,cellular,153,2,-1,no
35,5,3,cellular,219,1,-1,no
48,2,2,cellular,118,1,-1,no
52,2,1,cellular,307,1,-1,no
50,5,3,cellular,99,1,-1,no
45,2,2,cellular,872,1,-1,yes
42,5,3,cellular,358,2,-1,no
28,5,3,cellular,324,1,-1,no
31,3,4,cellular,371,1,-1,no
26,2,2,cellular,820,3,-1,no
30,2,2,cellular,196,1,-1,no
56,2,1,telephone,111,1,-1,no
52,5,3,telephone,48,1,-1,no
22,1,3,cellular,133,4,-1,yes
32,7,3,cellular,192,2,272,no
32,10,3,cellular,192,2,-1,yes
59,11,2,cellular,99,1,-1,no
32,5,3,cellular,101,1,-1,no
33,8,2,cellular,264,1,-1,no
37,10,2,cellular,33,2,-1,no
42,10,2,cellular,765,2,-1,no
27,2,2,cellular,253,1,-1,no
35,7,3,cellular,357,1,-1,no
37,8,2,cellular,301,1,-1,no
28,7,3,cellular,546,3,196,yes
36,1,2,cellular,137,2,-1,no
55,2,1,cellular,79,2,-1,no
29,8,2,cellular,214,2,-1,no
41,11,3,cellular,358,2,-1,no
49,2,2,cellular,19,3,175,no
37,11,3,cellular,62,1,-1,no
39,2,2,cellular,38,8,-1,no
52,10,2,cellular,270,1,-1,no
32,9,3,cellular,233,3,276,yes
59,5,3,cellular,47,2,-1,no
32,2,1,cellular,239,1,196,no
53,10,3,cellular,102,2,-1,no
48,5,3,telephone,413,6,-1,no
36,2,2,cellular,62,1,-1,no
59,7,3,cellular,283,1,-1,no
34,7,2,cellular,362,2,169,no
36,2,4,cellular,184,2,-1,no
33,5,3,cellular,147,1,253,no
43,10,2,cellular,154,1,-1,no
35,10,3,cellular,202,4,113,no
33,11,3,cellular,72,1,-1,no
27,10,2,cellular,471,2,-1,no
37,5,3,cellular,207,3,272,no
63,4,2,cellular,45,2,93,no
37,5,2,cellular,258,6,-1,no
29,5,3,cellular,206,1,-1,yes
55,11,2,cellular,969,2,-1,no
28,10,3,cellular,336,6,-1,no
28,10,2,cellular,279,5,-1,no
38,10,2,cellular,275,3,-1,no
39,2,1,cellular,211,1,-1,no
46,2,2,cellular,56,1,-1,no
39,1,2,cellular,1290,2,-1,yes
35,2,2,cellular,348,2,-1,no
38,7,3,cellular,138,1,-1,no
58,4,1,cellular,171,2,-1,no
50,11,2,cellular,279,2,-1,no
38,10,3,cellular,1381,4,-1,yes
30,7,3,cellular,467,1,-1,yes
29,11,3,cellular,128,1,-1,no
53,5,1,cellular,200,3,-1,no
31,10,1,cellular,140,4,252,no
37,1,2,cellular,187,1,83,no
38,10,2,cellular,383,1,181,yes
39,10,4,cellular,64,1,-1,no
52,5,3,cellular,74,1,-1,no
45,1,2,telephone,156,1,267,no
46,3,3,cellular,532,2,-1,no
52,3,2,cellular,228,1,-1,no
30,5,3,cellular,217,2,-1,no
58,5,3,cellular,41,2,274,no
31,5,3,cellular,173,1,-1,no
37,2,2,cellular,139,2,-1,no
46,1,1,telephone,151,2,-1,no
33,3,3,cellular,141,2,-1,no
30,1,2,cellular,1121,2,-1,yes
60,10,1,cellular,387,1,251,no
39,8,2,cellular,137,1,189,no
36,1,2,telephone,403,2,-1,no
38,10,3,cellular,419,2,-1,no
35,11,3,cellular,649,1,176,yes
47,4,1,cellular,371,1,-1,no
46,10,2,cellular,6,9,7,no
32,10,2,cellular,93,1,-1,no
38,11,3,cellular,209,1,-1,no
59,11,2,cellular,1086,1,-1,no
34,8,2,cellular,61,1,-1,no
53,5,3,cellular,715,1,-1,no
37,11,2,telephone,271,3,-1,no
32,1,2,cellular,1579,1,246,yes
34,1,2,cellular,279,1,-1,no
37,8,2,cellular,311,4,-1,no
28,5,3,cellular,181,4,191,no
45,7,3,cellular,236,1,-1,no
48,7,3,cellular,193,1,-1,no
33,10,2,cellular,222,1,-1,no
37,10,2,cellular,95,1,-1,no
33,10,2,cellular,56,1,274,no
40,7,3,cellular,62,1,-1,no
39,11,1,cellular,190,2,-1,no
52,1,2,cellular,79,1,-1,no
32,10,2,cellular,42,1,-1,no
49,5,3,cellular,117,1,-1,no
47,5,3,cellular,293,1,-1,no
69,6,1,cellular,136,4,-1,yes
30,1,3,cellular,730,2,-1,yes
51,1,2,cellular,149,2,-1,no
32,2,2,cellular,210,2,253,no
43,11,1,cellular,224,2,-1,no
43,1,2,cellular,175,1,-1,no
28,10,2,cellular,16,6,268,no
32,10,2,cellular,145,2,260,no
43,1,2,cellular,58,1,264,no
38,8,3,cellular,369,2,-1,no
39,8,2,cellular,658,3,-1,yes
33,10,3,cellular,189,1,-1,no
33,1,2,cellular,160,2,212,no
33,10,2,cellular,124,1,273,no
29,8,3,cellular,303,1,100,no
51,4,1,cellular,69,1,-1,no
40,1,2,cellular,126,1,-1,no
40,8,2,cellular,671,2,-1,no
34,8,2,cellular,696,2,-1,no
27,2,2,cellular,603,2,259,no
38,8,2,cellular,226,1,-1,no
48,7,2,cellular,130,2,-1,no
61,5,3,telephone,79,2,183,no
27,7,3,cellular,112,4,-1,no
31,11,2,cellular,974,1,-1,yes
30,9,2,cellular,443,2,-1,no
38,1,2,cellular,197,1,274,no
37,8,2,cellular,219,2,245,no
31,10,2,cellular,380,1,-1,no
32,5,3,cellular,886,2,-1,no
39,5,3,cellular,79,1,-1,no
39,8,2,cellular,238,1,-1,no
41,2,2,cellular,123,1,271,no
29,2,2,cellular,197,1,-1,no
56,11,1,cellular,72,2,-1,no
40,11,2,cellular,459,1,272,no
40,3,2,cellular,179,3,-1,no
30,1,2,cellular,149,2,-1,no
40,2,2,cellular,156,2,-1,no
32,11,3,cellular,775,1,-1,no
43,7,2,cellular,80,2,-1,no
34,4,1,cellular,77,1,-1,no
32,3,3,cellular,267,1,-1,no
28,5,3,cellular,137,2,-1,no
76,6,1,telephone,429,1,-1,yes
77,6,2,telephone,141,4,-1,no
