age,job_id,edu_id,contact,duration,campaign,pdays,outcome
63,6,3,cellular,219,1,-1,yes
48,5,1,cellular,589,3,186,no
31,10,3,cellular,179,1,186,no
36,10,3,cellular,281,3,97,yes
37,5,3,cellular,337,1,186,yes
86,6,4,telephone,147,1,-1,no
33,10,2,cellular,669,1,94,no
28,5,3,cellular,201,1,-1,yes
26,11,2,unknown,8,1,-1,no
65,6,2,cellular,127,1,186,no
41,5,3,cellular,97,1,-1,no
43,5,3,cellular,332,5,-1,no
55,1,2,cellular,350,1,98,yes
64,6,3,telephone,569,4,-1,yes
42,5,3,cellular,99,1,-1,no
25,5,3,cellular,274,1,-1,no
35,5,3,cellular,497,1,-1,yes
62,12,2,telephone,221,1,189,no
45,5,3,cellular,800,2,102,yes
38,2,1,cellular,244,2,-1,no
26,1,2,cellular,57,2,-1,no
53,4,2,cellular,82,1,293,no
59,5,3,cellular,98,2,-1,no
36,8,2,cellular,351,1,95,yes
32,2,1,cellular,492,3,102,yes
64,12,4,telephone,289,1,-1,no
35,7,3,cellular,310,2,96,no
27,3,3,cellular,510,1,-1,no
36,1,2,cellular,120,3,-1,no
