60,retired,tertiary,cellular,295,3,347,yes
39,management,tertiary,cellular,348,2,-1,yes
68,retired,primary,telephone,814,1,-1,no
37,management,tertiary,cellular,426,2,196,yes
65,retired,primary,cellular,543,4,276,no
38,services,secondary,cellular,360,3,-1,no
37,admin.,secondary,cellular,396,2,-1,yes
55,management,tertiary,cellular,441,1,-1,yes
66,retired,secondary,telephone,66,2,-1,no
26,admin.,secondary,cellular,99,2,225,no
40,technician,tertiary,cellular,176,2,-1,no
30,management,tertiary,cellular,1265,4,210,yes
35,blue-collar,tertiary,cellular,78,4,93,no
85,retired,primary,cellular,233,3,-1,yes
