34,admin.,secondary,cellular,147,4,-1,no
35,admin.,secondary,cellular,148,3,-1,no
44,entrepreneur,secondary,cellular,125,2,-1,no
36,services,secondary,cellular,151,4,-1,no
49,blue-collar,primary,cellular,491,3,-1,yes
55,blue-collar,secondary,cellular,494,4,-1,yes
51,technician,secondary,cellular,615,2,-1,yes
51,management,tertiary,cellular,152,5,-1,no
38,blue-collar,secondary,cellular,164,5,-1,no
59,entrepreneur,tertiary,cellular,575,2,-1,no
54,management,tertiary,cellular,17,19,-1,no
43,management,tertiary,cellular,316,5,-1,no
60,entrepreneur,primary,cellular,148,2,-1,no
34,services,secondary,cellular,160,3,-1,no
31,admin.,secondary,cellular,181,2,-1,no
43,technician,secondary,cellular,89,4,-1,no
53,blue-collar,primary,cellular,111,2,-1,no
47,blue-collar,primary,cellular,142,3,-1,no
59,management,unknown,cellular,119,3,-1,no
39,management,primary,cellular,107,5,-1,no
56,housemaid,primary,cellular,227,6,-1,no
41,services,secondary,cellular,149,5,-1,no
41,housemaid,primary,cellular,134,2,-1,no
60,retired,primary,cellular,1434,5,-1,no
58,management,primary,cellular,179,2,-1,no
56,blue-collar,primary,telephone,176,6,-1,no
36,unemployed,primary,telephone,63,6,-1,no
39,management,tertiary,cellular,86,2,-1,no
46,management,primary,cellular,113,2,-1,no
58,blue-collar,primary,cellular,200,4,-1,no
52,management,secondary,cellular,196,2,-1,no
41,services,secondary,cellular,250,2,-1,no
59,blue-collar,secondary,cellular,450,2,-1,no
35,unknown,primary,cellular,185,2,-1,no
43,management,secondary,cellular,75,3,-1,no
50,blue-collar,primary,cellular,136,4,-1,no
49,technician,primary,telephone,229,5,-1,no
51,self-employed,secondary,cellular,200,1,-1,no
39,technician,secondary,cellular,718,2,-1,yes
38,management,tertiary,cellular,139,2,-1,no
30,services,secondary,cellular,161,2,-1,no
41,technician,secondary,cellular,141,3,-1,no
45,unemployed,secondary,cellular,256,2,-1,no
54,services,tertiary,cellular,39,9,-1,no
47,admin.,secondary,cellular,49,6,-1,no
53,management,tertiary,cellular,66,2,-1,no
41,blue-collar,primary,cellular,321,3,-1,no
42,blue-collar,primary,cellular,434,3,-1,yes
33,services,secondary,cellular,782,1,-1,yes
