age,job_id,edu_id,contact,duration,campaign,pdays,outcome
41,3,3,unknown,170,2,-1,no
51,6,2,unknown,418,1,-1,no
35,7,3,unknown,60,1,-1,no
52,5,3,unknown,98,1,-1,no
57,5,3,cellular,40,3,359,no
48,2,1,telephone,267,3,-1,no
49,1,1,unknown,381,1,-1,no
28,8,2,unknown,252,2,-1,no
40,1,2,cellular,328,2,353,no
34,5,3,telephone,63,1,-1,no
33,3,2,unknown,982,1,-1,no
25,2,2,unknown,30,2,-1,no
32,11,2,unknown,21,3,-1,no
59,6,1,unknown,89,4,-1,no
34,4,2,cellular,81,2,-1,no
45,5,3,cellular,128,3,322,no
54,11,2,unknown,27,3,-1,no
41,8,2,cellular,297,2,-1,no
29,1,2,unknown,489,1,-1,no
35,5,3,unknown,1084,1,-1,yes
27,2,3,unknown,237,2,-1,no
52,8,2,cellular,159,1,-1,no
48,10,2,unknown,471,1,-1,no
50,10,2,unknown,110,1,-1,no
43,2,2,telephone,128,8,324,no
44,10,2,cellular,364,1,365,no
38,5,3,unknown,92,3,-1,no
32,5,3,unknown,162,2,-1,no
41,8,2,unknown,1187,2,-1,no
47,2,2,cellular,141,2,-1,no
23,2,2,cellular,6,5,350,no
56,2,1,cellular,1014,2,-1,no
37,10,4,unknown,103,3,-1,no
33,1,2,unknown,149,1,-1,no
33,2,2,unknown,211,2,-1,no
48,5,3,cellular,208,1,-1,no
42,7,3,cellular,144,3,-1,no
35,2,2,unknown,477,1,-1,no
32,10,2,cellular,77,2,-1,no
49,8,2,cellular,43,1,-1,no
55,2,1,unknown,318,2,-1,no
27,5,3,cellular,26,1,-1,no
33,10,3,cellular,77,2,-1,no
33,1,2,unknown,139,2,-1,no
35,5,3,unknown,249,1,-1,no
41,2,1,unknown,120,5,-1,no
57,2,2,cellular,159,1,361,no
31,2,2,cellular,299,3,-1,no
34,7,3,telephone,44,4,367,no
29,1,2,unknown,77,2,-1,no
45,1,2,unknown,191,2,-1,no
24,8,2,unknown,144,1,-1,no
60,6,1,unknown,75,1,-1,no
34,10,2,cellular,248,1,343,no
44,2,2,unknown,110,1,-1,no
31,5,3,unknown,314,3,-1,no
43,8,4,unknown,74,7,-1,no
51,8,1,telephone,713,3,-1,no
41,5,3,unknown,160,1,-1,no
51,1,2,unknown,136,1,-1,no
42,5,3,unknown,193,2,-1,no
42,5,3,cellular,682,3,347,yes
30,2,2,unknown,287,1,-1,no
36,8,2,unknown,102,4,-1,no
43,10,2,cellular,105,1,-1,no
43,1,2,cellular,154,1,-1,no
46,2,2,cellular,120,2,-1,no
49,2,1,unknown,72,1,-1,no
39,5,3,cellular,440,1,-1,no
45,8,2,cellular,114,1,-1,no
29,8,2,unknown,190,1,-1,no
39,11,2,unknown,184,1,-1,no
30,2,2,unknown,181,2,-1,no
43,10,2,unknown,209,3,-1,no
53,2,2,unknown,193,1,-1,no
43,2,2,cellular,440,1,-1,no
31,4,2,cellular,187,3,360,no
34,5,1,unknown,125,3,-1,no
46,2,1,unknown,108,3,-1,no
29,5,3,unknown,240,3,-1,no
43,5,3,telephone,142,3,358,no
57,1,2,cellular,704,1,323,yes
50,2,2,cellular,301,2,-1,no
47,6,1,telephone,479,2,359,yes
31,2,3,unknown,238,3,-1,no
30,7,2,unknown,306,1,-1,no
32,2,1,unknown,23,4,-1,no
50,2,1,unknown,297,2,-1,no
38,3,1,cellular,75,1,-1,no
30,10,3,cellular,87,3,-1,no
33,11,2,unknown,221,4,-1,no
43,2,1,unknown,1120,2,-1,yes
52,2,4,telephone,301,1,-1,no
49,8,4,cellular,87,1,-1,no
42,10,2,unknown,94,1,-1,no
56,5,3,unknown,1040,1,-1,no
34,2,2,unknown,494,1,-1,no
46,3,2,cellular,78,1,359,no
35,5,3,unknown,81,1,-1,no
34,5,3,unknown,44,1,-1,no
40,1,2,unknown,26,1,-1,no
31,10,3,unknown,91,2,-1,no
39,5,3,unknown,272,4,-1,no
46,5,2,cellular,99,3,343,no
32,2,2,cellular,202,2,-1,no
51,1,2,unknown,186,1,-1,no
43,2,1,unknown,468,1,-1,no
32,2,2,unknown,223,2,-1,no
33,11,2,unknown,75,4,-1,no
34,11,2,cellular,11,8,365,no
41,8,2,cellular,520,2,343,no
40,2,2,cellular,55,2,298,no
34,2,1,telephone,26,1,-1,no
30,1,2,unknown,175,5,-1,no
55,2,3,unknown,693,1,-1,no
41,12,1,unknown,287,2,-1,no
56,2,1,telephone,191,2,347,no
40,2,1,cellular,225,1,-1,no
43,8,2,cellular,120,1,-1,no
41,11,2,cellular,103,2,344,no
34,2,2,cellular,347,2,-1,no
34,8,2,cellular,129,4,-1,no
40,2,2,unknown,248,3,-1,no
33,1,2,unknown,337,4,-1,no
33,2,1,cellular,174,1,-1,no
31,2,2,cellular,98,2,170,no
30,8,2,cellular,226,5,-1,no
59,6,3,unknown,422,4,-1,no
36,8,2,unknown,133,1,-1,no
39,1,2,cellular,491,2,344,yes
35,2,2,cellular,302,1,283,no
39,2,2,unknown,142,1,-1,no
51,5,3,unknown,261,5,-1,no
42,2,1,cellular,18,1,366,no
42,5,3,telephone,185,1,-1,no
39,10,2,cellular,319,1,368,no
26,9,2,unknown,278,2,-1,no
22,10,2,unknown,626,6,-1,no
42,5,3,cellular,88,1,360,no
39,8,2,cellular,40,6,343,no
39,2,1,unknown,813,1,-1,yes
33,10,3,unknown,128,1,-1,no
31,8,2,unknown,101,1,-1,no
40,10,4,unknown,223,2,-1,no
47,2,2,unknown,376,2,-1,no
46,1,2,unknown,45,2,-1,no
55,5,3,unknown,67,2,-1,no
31,8,1,unknown,6,2,-1,no
26,10,2,unknown,151,1,-1,no
58,6,3,unknown,12,2,-1,no
34,2,2,unknown,956,2,-1,no
41,2,2,unknown,10,2,-1,no
31,2,1,unknown,300,2,-1,no
43,2,1,cellular,87,2,-1,no
30,2,2,cellular,129,2,359,no
52,2,2,unknown,132,1,-1,no
28,5,3,unknown,219,3,-1,no
30,10,2,cellular,17,5,-1,no
40,5,3,unknown,82,1,-1,no
38,7,1,cellular,124,2,353,no
43,2,2,cellular,87,2,-1,no
39,5,3,cellular,89,6,-1,no
31,2,2,cellular,154,3,367,no
38,5,2,unknown,56,1,-1,no
59,3,3,unknown,43,2,-1,no
47,2,1,unknown,89,8,-1,no
45,1,2,cellular,38,1,-1,no
48,2,2,telephone,139,1,-1,no
37,5,3,cellular,137,1,340,no
31,2,1,cellular,36,5,336,no
34,3,3,unknown,187,3,-1,no
49,8,2,unknown,1119,1,-1,yes
34,5,3,unknown,214,2,-1,no
44,2,2,unknown,283,3,-1,no
39,1,2,cellular,104,1,170,no
36,1,2,unknown,183,1,-1,no
