age,job_id,edu_id,contact,duration,campaign,pdays,outcome
40,1,2,cellular,177,1,-1,no
33,1,3,cellular,389,3,-1,no
32,3,4,cellular,175,1,-1,no
36,1,1,cellular,185,1,-1,no
55,6,3,cellular,111,1,-1,no
37,10,3,cellular,61,4,-1,no
29,5,2,cellular,1185,1,396,no
45,8,2,telephone,16,1,-1,no
56,2,1,cellular,96,2,-1,no
43,5,3,cellular,225,2,-1,no
29,1,2,telephone,372,1,-1,no
50,1,1,telephone,233,7,-1,no
46,3,2,cellular,296,1,-1,no
43,5,3,cellular,124,1,-1,no
60,2,2,telephone,196,1,-1,no
32,1,2,unknown,85,5,-1,no
40,1,2,cellular,607,4,-1,no
47,2,2,cellular,399,17,-1,no
44,5,3,cellular,323,1,-1,no
36,10,3,cellular,254,1,-1,no
44,5,3,cellular,73,3,-1,no
54,7,3,cellular,203,3,-1,no
37,1,3,cellular,128,2,-1,no
31,2,1,cellular,263,2,-1,no
31,8,2,cellular,82,1,-1,no
39,2,1,unknown,130,6,-1,no
30,2,2,cellular,1426,3,-1,yes
46,5,3,cellular,126,1,-1,no
42,4,3,cellular,630,4,-1,no
35,2,2,cellular,277,1,-1,no
29,9,4,unknown,25,1,252,no
57,6,2,cellular,98,1,-1,no
35,2,2,cellular,219,1,-1,no
42,7,2,cellular,61,1,-1,no
44,5,3,cellular,160,2,-1,no
30,8,1,cellular,102,1,-1,no
46,10,2,cellular,78,1,-1,no
54,2,1,cellular,98,1,-1,no
60,12,3,unknown,297,5,-1,no
31,5,4,cellular,219,1,-1,no
42,5,3,cellular,497,1,-1,no
39,10,2,telephone,87,8,-1,no
51,2,4,cellular,388,1,-1,no
49,4,1,telephone,106,1,-1,no
50,5,3,cellular,243,5,-1,no
47,1,2,telephone,337,1,-1,no
50,12,4,cellular,464,1,683,yes
35,10,2,cellular,515,1,-1,no
55,2,1,cellular,115,1,-1,no
52,1,2,telephone,60,1,-1,no
39,3,3,cellular,97,1,-1,no
38,2,1,cellular,458,1,-1,no
41,1,1,cellular,321,1,-1,no
52,1,2,cellular,103,1,-1,no
50,1,2,cellular,41,12,-1,no
