68,retired,secondary,cellular,475,1,-1,yes
29,management,tertiary,cellular,147,1,-1,yes
61,technician,tertiary,telephone,176,4,-1,no
51,entrepreneur,primary,cellular,172,10,-1,yes
41,technician,secondary,cellular,343,1,-1,yes
24,student,secondary,cellular,185,1,-1,yes
78,retired,primary,cellular,360,1,-1,no
24,blue-collar,secondary,cellular,134,2,-1,yes
39,management,tertiary,cellular,224,3,-1,yes
59,retired,secondary,cellular,92,3,-1,no
59,unemployed,secondary,cellular,83,3,-1,yes
85,retired,primary,cellular,355,3,-1,yes
31,management,tertiary,cellular,332,2,-1,yes
32,technician,tertiary,cellular,89,2,-1,yes
29,management,tertiary,cellular,264,7,-1,yes
51,technician,secondary,cellular,442,2,-1,yes
39,technician,secondary,cellular,208,4,-1,yes
28,student,secondary,cellular,209,20,-1,yes
39,technician,secondary,cellular,146,2,264,yes
34,management,tertiary,unknown,386,1,-1,yes
28,admin.,tertiary,cellular,126,2,-1,no
50,admin.,secondary,cellular,276,3,195,no
58,management,tertiary,cellular,1109,1,262,yes
52,technician,secondary,cellular,220,1,63,yes
26,technician,tertiary,cellular,236,1,183,no
59,management,tertiary,cellular,459,1,56,no
64,retired,secondary,cellular,362,1,183,no
38,admin.,secondary,cellular,146,1,183,no
48,admin.,secondary,cellular,318,1,561,yes
28,technician,secondary,cellular,416,2,-1,yes
35,management,tertiary,cellular,737,1,561,yes
66,retired,secondary,cellular,232,1,181,yes
25,self-employed,unknown,cellular,150,2,185,no
33,management,tertiary,cellular,240,1,385,no
52,services,secondary,cellular,222,1,553,yes
26,admin.,tertiary,cellular,269,1,-1,yes
