age,job_id,edu_id,contact,duration,campaign,pdays,outcome
57,10,2,unknown,44,1,-1,no
46,2,2,unknown,20,1,-1,no
51,10,2,unknown,72,4,-1,no
53,5,3,cellular,53,3,308,no
32,2,2,cellular,308,3,364,no
29,2,1,unknown,53,1,-1,no
46,2,1,unknown,320,1,-1,no
35,10,2,unknown,3,1,-1,no
36,2,2,cellular,610,1,-1,yes
36,5,3,cellular,62,3,-1,no
22,8,2,unknown,101,1,-1,no
24,10,2,unknown,382,2,-1,no
37,1,2,unknown,428,1,-1,no
57,5,1,unknown,227,4,-1,no
26,2,2,unknown,481,3,-1,no
46,5,3,cellular,185,2,278,no
45,5,3,unknown,147,1,-1,no
59,2,4,unknown,318,2,-1,no
39,2,1,cellular,197,3,357,no
36,10,2,cellular,134,1,370,no
41,2,2,cellular,185,4,-1,no
51,8,2,telephone,99,2,369,no
36,2,1,cellular,285,2,335,no
33,10,2,cellular,771,2,173,no
45,2,2,unknown,118,1,-1,no
53,6,3,unknown,322,3,-1,no
44,2,2,cellular,184,1,364,no
54,5,1,unknown,191,1,-1,no
27,8,2,cellular,109,1,-1,no
30,1,2,cellular,390,1,-1,no
59,8,2,cellular,1970,3,-1,yes
42,8,2,unknown,187,2,-1,no
40,3,3,unknown,195,5,-1,no
39,2,1,cellular,155,1,327,no
50,5,2,cellular,85,2,265,no
33,8,2,cellular,21,6,-1,no
47,2,1,cellular,201,1,348,no
36,2,1,cellular,115,1,-1,no
32,8,2,unknown,272,1,-1,no
25,2,2,unknown,456,1,-1,no
35,10,2,unknown,188,2,-1,no
39,10,2,cellular,6,7,175,no
44,2,2,cellular,15,7,-1,no
32,8,2,cellular,88,1,370,no
33,8,2,cellular,1207,2,-1,yes
22,8,2,unknown,270,1,-1,no
44,5,3,unknown,129,1,-1,no
56,6,2,unknown,128,1,-1,no
54,4,2,unknown,514,5,-1,no
38,2,2,cellular,316,1,-1,no
34,11,2,cellular,172,1,-1,no
52,8,2,unknown,730,1,-1,no
58,6,1,unknown,788,3,-1,no
41,5,3,unknown,232,2,-1,no
33,2,1,telephone,25,1,-1,no
35,10,2,cellular,63,1,-1,no
33,2,1,telephone,622,3,-1,yes
34,5,3,cellular,649,2,-1,yes
41,5,1,unknown,181,3,-1,no
28,8,2,cellular,19,11,-1,no
45,2,1,cellular,110,4,-1,no
39,1,2,cellular,8,5,-1,no
47,2,4,cellular,245,4,-1,no
37,8,2,unknown,370,1,-1,no
44,2,1,unknown,705,1,-1,no
37,5,3,unknown,60,1,-1,no
31,7,3,cellular,388,1,-1,no
33,5,3,cellular,562,1,-1,yes
38,2,1,telephone,212,3,-1,no
37,5,3,cellular,216,1,87,yes
36,2,2,unknown,816,3,-1,no
47,3,3,cellular,213,1,-1,no
30,10,3,cellular,119,3,-1,no
21,2,2,telephone,148,4,-1,no
37,5,3,cellular,417,1,-1,no
56,10,4,cellular,65,2,370,no
26,2,2,unknown,609,2,-1,no
40,5,3,cellular,133,4,-1,no
36,1,2,unknown,106,1,-1,no
34,2,2,unknown,276,1,-1,no
46,3,3,unknown,36,1,-1,no
23,2,1,unknown,165,2,-1,no
25,8,2,unknown,190,5,-1,no
44,2,3,cellular,788,3,363,no
33,2,1,cellular,396,2,355,no
52,1,2,unknown,215,1,-1,no
44,5,3,unknown,194,2,-1,no
60,6,2,unknown,58,2,-1,no
42,2,2,cellular,149,1,364,no
33,2,2,cellular,83,2,-1,no
25,8,2,unknown,392,1,-1,no
36,5,3,unknown,355,1,-1,no
43,10,2,unknown,565,2,-1,no
30,5,3,unknown,159,2,-1,no
30,2,2,cellular,256,2,351,no
40,5,3,cellular,130,1,371,no
35,2,4,cellular,272,2,-1,no
45,2,2,cellular,154,2,350,no
29,8,2,telephone,38,3,-1,no
32,10,3,cellular,205,3,-1,no
49,2,2,cellular,78,1,-1,no
53,1,2,cellular,101,1,-1,no
37,2,2,cellular,54,1,300,no
36,5,2,cellular,77,3,174,no
25,2,1,unknown,97,2,-1,no
33,5,3,telephone,355,4,-1,no
33,5,2,cellular,205,1,350,no
34,2,2,telephone,259,3,-1,no
26,10,3,unknown,107,1,-1,no
48,3,3,unknown,195,2,-1,no
55,6,2,unknown,647,7,-1,no
40,10,1,unknown,50,3,-1,no
32,2,1,cellular,275,1,370,no
45,3,1,telephone,119,3,371,no
40,2,1,cellular,10,5,362,no
41,8,2,cellular,954,2,293,yes
45,2,2,unknown,3366,3,-1,no
45,2,2,unknown,119,1,-1,no
27,11,3,unknown,163,3,-1,no
51,8,2,cellular,370,1,363,no
40,7,1,unknown,92,1,-1,no
38,8,1,telephone,41,2,327,no
34,5,3,cellular,324,2,-1,no
29,3,2,cellular,103,1,-1,no
57,2,1,unknown,139,4,-1,no
31,8,2,unknown,133,12,-1,no
28,2,2,cellular,93,1,-1,no
35,2,2,cellular,46,1,-1,no
34,7,3,cellular,196,3,-1,no
44,5,3,telephone,246,2,370,no
35,8,2,cellular,419,2,-1,no
44,8,2,cellular,324,3,-1,no
38,11,2,cellular,364,2,343,no
47,8,2,unknown,367,1,-1,no
35,2,1,unknown,326,4,-1,no
37,5,3,cellular,117,2,370,no
40,2,2,cellular,122,2,-1,no
50,11,2,unknown,342,3,-1,no
47,2,4,unknown,411,2,-1,no
35,2,2,cellular,114,1,352,no
27,2,2,unknown,147,1,-1,no
55,1,4,unknown,434,2,-1,no
60,1,4,unknown,144,1,-1,no
43,8,2,cellular,172,1,-1,no
31,8,2,cellular,221,2,-1,no
30,10,2,unknown,108,1,-1,no
49,3,2,unknown,95,3,-1,no
44,2,1,unknown,297,3,-1,no
38,2,1,cellular,516,1,-1,yes
44,11,2,cellular,152,2,369,no
23,3,1,unknown,395,2,-1,yes
50,2,1,unknown,289,1,-1,no
54,6,2,unknown,151,2,-1,no
33,5,3,cellular,94,3,-1,no
29,9,2,cellular,20,6,358,no
47,4,1,cellular,570,1,-1,yes
33,10,2,cellular,669,1,355,yes
47,10,2,unknown,92,4,-1,no
47,4,2,telephone,20,2,-1,no
34,8,2,cellular,124,1,-1,no
32,1,3,unknown,134,2,-1,no
53,1,2,unknown,151,1,-1,no
40,2,1,unknown,67,2,-1,no
57,2,1,unknown,91,2,-1,no
26,2,2,unknown,86,4,-1,no
44,2,1,cellular,152,1,370,no
50,8,2,cellular,168,1,-1,no
25,7,3,cellular,341,1,-1,no
36,2,2,cellular,777,2,-1,no
36,2,2,unknown,229,1,-1,no
31,7,2,cellular,294,1,370,no
37,5,3,cellular,96,6,173,no
30,2,2,unknown,255,5,-1,no
49,5,3,unknown,50,3,-1,no
54,6,3,telephone,413,6,-1,no
45,2,2,cellular,408,1,-1,no
34,2,2,cellular,16,2,-1,no
48,3,2,unknown,98,1,-1,no
59,6,4,unknown,248,2,-1,no
51,8,4,unknown,202,3,-1,no
30,8,2,cellular,54,1,174,no
45,3,3,unknown,170,1,-1,no
34,10,2,cellular,253,1,-1,no
38,5,3,cellular,537,5,303,no
42,8,2,cellular,300,5,358,no
33,5,2,unknown,1346,1,-1,yes
23,1,2,unknown,124,1,-1,no
58,1,2,unknown,273,2,-1,no
27,2,2,telephone,363,1,359,no
28,5,3,telephone,421,3,-1,no
40,8,1,unknown,280,1,-1,no
32,2,2,cellular,423,1,349,no
24,10,3,unknown,451,1,-1,no
40,2,4,cellular,477,3,-1,yes
37,2,1,cellular,24,2,362,no
50,2,1,cellular,863,3,-1,yes
42,1,2,cellular,113,1,-1,no
30,1,2,cellular,177,4,-1,no
38,10,2,cellular,109,1,359,no
43,2,1,cellular,168,2,-1,no
29,5,3,cellular,155,1,351,no
36,8,3,cellular,52,4,-1,no
39,2,1,cellular,1975,5,-1,yes
30,2,1,cellular,125,3,-1,no
38,1,4,unknown,386,1,-1,no
30,4,2,unknown,267,2,-1,no
38,2,1,cellular,606,1,-1,yes
41,10,1,cellular,262,1,349,no
33,3,3,cellular,172,3,173,no
52,1,2,unknown,145,1,-1,no
29,10,2,unknown,214,1,-1,no
25,8,2,unknown,318,2,-1,no
28,10,2,cellular,70,5,-1,no
58,2,2,cellular,201,1,-1,no
36,10,3,cellular,793,5,-1,no
27,5,3,cellular,173,2,307,no
33,10,3,cellular,128,2,-1,no
29,5,3,telephone,34,8,-1,no
45,2,3,cellular,234,3,-1,no
32,5,3,unknown,500,2,-1,no
35,8,2,unknown,358,2,-1,no
37,5,3,cellular,368,1,-1,no
34,2,2,cellular,254,2,299,no
51,5,3,unknown,535,2,-1,no
48,5,3,unknown,60,1,-1,no
36,2,2,cellular,77,2,345,no
59,5,3,cellular,106,1,280,no
24,2,2,unknown,106,1,-1,no
31,10,2,unknown,247,1,-1,no
28,10,2,unknown,210,8,-1,no
50,2,1,unknown,116,4,-1,no
25,2,2,cellular,44,9,-1,no
42,5,3,cellular,222,2,370,no
56,3,4,unknown,172,2,-1,no
36,2,2,unknown,94,1,-1,no
27,10,2,cellular,136,2,-1,no
50,1,1,cellular,234,2,299,no
38,5,3,cellular,244,1,-1,no
44,2,1,cellular,176,1,-1,no
30,5,3,cellular,76,3,-1,no
31,8,2,cellular,168,2,-1,no
44,10,2,unknown,342,2,-1,no
41,5,3,cellular,204,2,-1,no
22,5,3,cellular,158,5,-1,no
35,4,2,cellular,97,5,-1,no
42,8,2,cellular,225,2,365,no
29,2,2,unknown,166,1,-1,no
30,10,2,cellular,152,1,351,no
31,8,2,cellular,72,4,176,no
55,5,2,unknown,309,2,-1,no
50,4,2,telephone,65,5,-1,no
41,1,2,cellular,14,4,331,no
29,2,2,cellular,785,1,-1,no
35,1,2,cellular,249,2,365,no
35,2,2,cellular,173,2,-1,no
24,1,2,unknown,105,1,-1,no
24,2,4,unknown,109,2,-1,no
58,2,1,unknown,150,2,-1,no
49,1,1,cellular,32,5,-1,no
55,10,2,unknown,18,1,-1,no
38,1,2,unknown,315,3,-1,no
53,2,1,unknown,175,2,-1,no
50,5,3,cellular,157,1,299,no
37,5,2,cellular,499,3,-1,no
36,8,2,cellular,36,2,-1,no
22,5,2,unknown,154,1,-1,no
26,2,2,unknown,373,1,-1,no
41,2,2,unknown,161,1,-1,no
39,1,2,cellular,337,3,330,no
54,10,2,telephone,51,1,-1,no
45,5,3,cellular,43,1,-1,no
45,8,2,unknown,213,1,-1,no
59,6,2,unknown,766,1,-1,no
52,3,4,unknown,165,2,-1,no
33,8,2,cellular,320,4,175,no
35,2,1,cellular,850,1,-1,yes
29,10,2,cellular,77,4,-1,no
42,2,2,cellular,318,3,303,no
45,1,2,cellular,134,2,-1,no
46,5,3,unknown,120,1,-1,no
55,7,3,cellular,296,1,-1,no
32,2,1,cellular,109,1,-1,no
31,2,2,cellular,127,1,-1,no
51,2,2,telephone,97,5,-1,no
20,2,2,unknown,190,1,-1,no
54,2,4,unknown,202,1,-1,no
33,10,2,cellular,1108,3,-1,no
34,5,3,telephone,38,1,37,no
36,5,3,cellular,131,1,-1,no
36,8,2,cellular,194,3,-1,no
31,2,2,cellular,275,2,357,no
37,2,2,unknown,71,1,-1,no
57,6,3,unknown,708,2,-1,no
27,2,2,unknown,805,2,-1,no
35,10,2,cellular,196,3,265,no
27,2,2,unknown,174,1,-1,no
59,6,3,unknown,168,2,-1,no
47,2,1,cellular,129,1,-1,no
35,2,2,cellular,267,1,-1,no
33,8,2,cellular,135,1,364,no
57,2,2,cellular,378,2,359,no
48,5,3,unknown,149,1,-1,no
37,8,2,cellular,272,1,342,no
37,10,2,cellular,53,1,-1,no
40,8,2,cellular,541,1,295,no
44,10,2,unknown,302,1,-1,no
43,1,1,unknown,304,2,-1,no
38,2,2,cellular,57,5,349,no
43,7,2,cellular,180,2,173,no
34,2,2,unknown,2231,1,-1,yes
42,8,2,cellular,116,4,-1,no
31,1,3,cellular,82,5,355,no
55,5,1,cellular,358,2,174,no
45,5,3,unknown,60,1,-1,no
43,3,2,unknown,437,2,-1,no
49,4,1,unknown,205,3,-1,no
42,11,2,cellular,74,3,-1,no
33,2,2,cellular,147,2,-1,no
32,8,2,cellular,257,4,-1,no
29,2,1,cellular,431,2,-1,no
37,3,2,unknown,753,6,-1,yes
23,8,2,telephone,19,8,358,no
43,8,2,cellular,107,2,-1,no
34,5,3,unknown,213,1,-1,no
33,2,2,unknown,139,2,-1,no
39,2,2,cellular,9,12,349,no
46,2,1,cellular,562,2,174,no
29,5,3,cellular,270,1,-1,yes
23,1,2,unknown,93,1,-1,no
43,2,4,unknown,156,1,-1,no
31,2,1,telephone,43,1,349,no
53,5,2,unknown,242,1,-1,no
47,8,2,cellular,8,7,-1,no
28,5,3,cellular,348,1,-1,no
27,3,3,cellular,201,1,369,no
23,2,1,unknown,193,1,-1,no
44,1,2,unknown,46,1,-1,no
30,10,2,cellular,321,4,-1,no
30,8,2,cellular,172,1,-1,no
47,6,1,unknown,295,1,-1,no
51,2,3,unknown,190,1,-1,no
47,2,1,unknown,771,2,-1,no
38,2,2,cellular,143,1,352,no
23,8,2,cellular,437,2,-1,no
42,2,2,cellular,294,1,-1,no
34,1,3,cellular,459,1,-1,yes
48,8,2,cellular,674,1,-1,yes
22,2,1,unknown,160,3,-1,no
26,8,2,unknown,213,2,-1,no
29,2,1,cellular,149,1,-1,no
49,1,1,cellular,79,1,-1,no
40,2,2,cellular,119,2,370,no
40,2,1,cellular,277,2,343,no
59,6,3,unknown,129,1,-1,no
46,2,1,unknown,353,1,-1,no
43,2,1,unknown,119,10,-1,no
46,8,2,cellular,389,4,-1,no
38,10,3,cellular,5,7,355,no
33,1,2,cellular,84,1,-1,no
33,7,1,cellular,161,1,-1,no
55,2,4,cellular,35,1,-1,no
50,5,1,telephone,216,4,-1,no
31,1,2,cellular,65,2,299,no
26,1,2,unknown,259,1,-1,no
27,2,2,unknown,296,1,-1,no
36,2,2,unknown,1052,1,-1,no
46,1,3,unknown,69,19,-1,no
33,8,2,unknown,109,4,-1,no
38,10,2,cellular,193,1,-1,no
40,10,2,cellular,60,5,-1,no
32,2,2,cellular,191,1,342,no
36,5,3,telephone,444,1,-1,no
35,2,1,cellular,296,1,-1,no
37,2,2,cellular,168,4,310,no
28,2,4,unknown,226,1,-1,no
60,2,1,unknown,1015,1,-1,yes
28,2,2,cellular,172,2,364,no
36,2,2,unknown,1001,4,-1,yes
44,8,1,unknown,55,1,-1,no
39,10,2,cellular,69,1,260,no
36,2,2,cellular,323,2,-1,no
33,2,1,cellular,217,2,-1,no
34,2,1,unknown,138,1,-1,no
30,9,3,cellular,314,2,-1,yes
56,5,3,cellular,155,1,-1,no
50,4,2,cellular,172,1,370,no
26,2,2,cellular,167,1,-1,no
37,2,2,cellular,466,1,-1,no
29,1,2,unknown,166,4,-1,no
49,7,2,unknown,176,3,-1,no
57,6,1,unknown,288,2,-1,no
