age,job_id,edu_id,contact,duration,campaign,pdays,outcome
25,5,3,unknown,124,2,-1,no
53,6,3,unknown,916,2,-1,no
34,2,2,cellular,333,1,-1,yes
38,8,2,cellular,262,1,343,no
26,1,2,cellular,204,3,-1,no
52,2,2,telephone,276,2,-1,no
45,10,2,cellular,155,2,363,no
52,5,2,cellular,449,6,-1,no
27,8,2,unknown,203,2,-1,no
25,2,2,unknown,331,2,-1,no
33,2,2,unknown,73,2,-1,no
33,2,3,unknown,122,7,-1,no
43,2,2,telephone,26,1,174,no
38,8,2,cellular,66,1,-1,no
42,3,1,telephone,80,1,343,no
31,5,3,cellular,96,2,349,no
32,2,1,cellular,804,1,-1,no
43,5,3,cellular,102,2,-1,no
43,11,2,unknown,133,1,-1,no
48,2,1,telephone,6,5,-1,no
42,1,2,cellular,133,2,-1,no
58,6,3,cellular,425,2,-1,no
63,6,3,cellular,263,1,181,yes
32,2,2,unknown,431,1,-1,no
40,5,3,telephone,95,3,-1,no
39,2,1,cellular,290,1,-1,no
45,2,2,cellular,154,5,176,no
35,10,2,cellular,255,2,264,no
39,2,2,unknown,141,6,-1,no
28,2,2,unknown,200,1,-1,no
31,8,2,unknown,271,2,-1,no
35,2,2,cellular,404,2,-1,no
39,1,2,cellular,94,2,338,no
58,1,2,cellular,336,3,87,yes
53,6,2,unknown,209,9,-1,no
48,5,3,unknown,43,2,-1,no
50,5,3,cellular,200,2,259,no
43,4,1,cellular,902,1,-1,yes
25,2,1,telephone,56,2,-1,no
39,2,1,cellular,220,4,370,no
26,10,2,unknown,704,1,-1,no
61,6,1,unknown,118,1,-1,no
26,8,2,unknown,260,3,-1,no
45,2,1,telephone,29,4,-1,no
30,2,1,cellular,7,6,-1,no
32,10,3,cellular,440,2,-1,yes
50,5,1,unknown,126,5,-1,no
32,10,2,cellular,11,8,299,no
51,2,1,cellular,829,1,296,yes
51,10,2,cellular,805,2,-1,no
21,2,2,unknown,243,3,-1,no
59,5,1,unknown,131,1,-1,no
24,2,2,unknown,264,3,-1,no
38,2,4,unknown,25,10,-1,no
41,2,1,cellular,50,2,-1,no
35,2,2,telephone,155,6,-1,no
42,11,2,unknown,259,6,-1,no
44,10,1,unknown,182,1,-1,no
42,2,1,unknown,253,2,-1,no
41,2,2,telephone,43,1,-1,no
34,2,2,cellular,158,1,357,no
35,2,2,cellular,265,2,-1,no
37,2,2,cellular,118,1,365,no
33,8,2,telephone,9,9,-1,no
35,11,2,cellular,84,2,364,no
34,10,3,unknown,60,2,-1,no
26,5,3,unknown,129,4,-1,no
38,8,1,cellular,531,1,-1,no
47,1,2,unknown,110,1,-1,no
40,2,2,unknown,69,11,-1,no
48,2,2,telephone,30,10,-1,no
42,8,2,cellular,1805,4,-1,no
68,6,2,cellular,356,1,71,yes
32,9,4,cellular,457,2,178,no
53,8,2,unknown,284,2,-1,no
40,1,2,unknown,154,2,-1,no
57,1,2,cellular,99,1,-1,no
34,2,2,cellular,9,8,-1,no
48,1,2,cellular,1101,1,-1,yes
55,5,3,telephone,318,5,176,no
49,3,1,unknown,113,2,-1,no
49,5,3,unknown,46,3,-1,no
36,1,2,telephone,83,5,175,no
34,1,1,cellular,329,1,-1,no
44,1,3,cellular,420,3,-1,no
65,6,4,cellular,593,2,178,no
49,6,1,unknown,67,1,-1,no
51,11,2,cellular,361,1,364,no
37,8,3,cellular,98,2,370,no
32,11,2,unknown,178,2,-1,no
49,7,3,unknown,98,1,-1,no
29,2,2,cellular,147,1,-1,no
57,2,1,cellular,169,2,-1,no
59,5,2,telephone,125,2,370,no
37,2,2,unknown,135,3,-1,no
26,8,2,unknown,116,1,-1,no
37,10,2,cellular,121,1,-1,no
51,2,2,cellular,107,7,173,no
55,6,2,cellular,446,3,357,no
30,8,2,unknown,117,1,-1,no
41,11,1,unknown,227,1,-1,no
41,5,3,unknown,161,1,-1,no
47,2,1,cellular,659,1,-1,yes
55,2,1,telephone,15,5,348,no
34,2,2,cellular,151,2,-1,no
27,2,1,cellular,1119,2,-1,yes
47,2,1,cellular,143,2,364,no
25,1,2,unknown,203,1,-1,no
22,9,2,cellular,200,1,-1,no
40,2,2,cellular,64,5,336,no
45,3,3,cellular,325,2,-1,no
37,1,2,cellular,151,2,351,no
54,10,2,unknown,123,1,-1,no
52,10,2,unknown,271,1,-1,no
46,2,1,unknown,916,2,-1,yes
30,8,2,cellular,87,1,-1,no
35,8,2,telephone,630,3,371,no
31,2,2,unknown,907,2,-1,no
27,1,2,unknown,153,1,-1,no
47,11,2,unknown,47,1,-1,no
46,2,1,unknown,20,1,-1,no
42,2,1,cellular,31,7,330,no
44,3,3,cellular,123,2,-1,no
32,5,2,cellular,231,1,370,no
51,2,1,cellular,341,1,-1,no
35,10,2,cellular,156,1,174,no
35,8,2,cellular,252,5,-1,no
28,1,2,cellular,129,1,-1,no
32,11,1,telephone,185,1,370,no
32,5,3,cellular,122,1,355,no
42,5,3,cellular,406,5,364,no
31,11,3,cellular,53,3,-1,no
41,2,1,unknown,383,1,-1,no
31,10,3,unknown,198,1,-1,no
44,2,2,unknown,473,1,-1,no
38,10,2,cellular,364,1,348,no
38,5,3,cellular,167,1,174,no
34,10,2,cellular,197,2,-1,no
34,2,2,cellular,309,1,350,no
37,2,2,unknown,194,2,-1,no
40,2,2,unknown,420,1,-1,no
31,8,2,unknown,65,1,-1,no
36,8,1,telephone,60,1,176,no
39,2,2,cellular,247,1,-1,no
59,1,2,cellular,281,1,-1,no
47,2,1,cellular,141,2,-1,no
53,10,2,cellular,1130,2,-1,yes
31,1,2,unknown,289,2,-1,no
33,10,3,unknown,232,3,-1,no
32,1,2,unknown,93,1,-1,no
35,2,1,cellular,237,2,363,no
27,5,3,cellular,204,3,-1,no
35,2,1,unknown,945,2,-1,yes
47,5,2,unknown,284,2,-1,no
54,1,2,unknown,521,1,-1,no
46,5,3,unknown,54,3,-1,no
35,2,2,cellular,55,1,364,no
33,2,2,cellular,88,2,-1,no
52,5,3,telephone,179,3,257,no
40,8,2,unknown,1386,1,-1,no
54,6,3,unknown,618,1,-1,yes
59,7,3,unknown,64,2,-1,no
41,1,2,cellular,426,1,50,no
39,2,1,cellular,156,1,-1,no
45,2,1,unknown,160,3,-1,no
27,10,2,unknown,1167,1,-1,no
28,1,2,cellular,329,1,-1,no
32,11,2,cellular,289,1,-1,yes
45,2,1,unknown,276,2,-1,no
43,2,4,unknown,23,2,-1,no
43,2,2,cellular,46,4,-1,no
28,10,3,cellular,101,3,-1,no
44,5,2,cellular,38,1,362,no
51,2,1,telephone,25,4,350,no
55,2,1,unknown,343,1,-1,no
45,10,2,unknown,192,1,-1,no
54,6,1,unknown,106,1,-1,no
