age,job_id,edu_id,contact,duration,campaign,pdays,outcome
56,2,2,cellular,97,2,-1,no
26,5,3,cellular,125,1,-1,no
62,6,2,cellular,606,1,196,yes
32,10,3,cellular,219,1,84,no
55,3,3,cellular,116,1,-1,no
27,1,2,cellular,75,1,-1,no
36,1,2,cellular,80,1,81,no
45,10,2,cellular,123,2,454,no
77,6,3,cellular,286,1,-1,yes
29,9,4,telephone,123,1,-1,no
36,3,2,unknown,6,1,-1,no
52,5,3,cellular,366,2,-1,no
39,5,3,cellular,192,1,-1,no
34,10,2,telephone,122,1,109,no
27,1,2,unknown,8,1,-1,no
67,6,4,telephone,119,1,105,no
70,3,3,cellular,551,2,-1,no
26,9,2,cellular,237,1,82,no
57,5,2,cellular,80,1,-1,no
