age,job_id,edu_id,contact,duration,campaign,pdays,outcome
70,6,2,cellular,115,2,-1,no
30,11,1,cellular,79,1,-1,no
56,5,4,cellular,79,1,186,no
57,12,1,telephone,270,2,-1,no
66,6,2,cellular,133,3,160,no
25,1,3,cellular,366,1,-1,no
80,5,1,telephone,123,1,-1,no
60,5,2,telephone,1745,3,62,no
47,2,2,cellular,98,1,-1,yes
59,11,2,telephone,323,2,-1,no
46,2,3,cellular,82,1,-1,no
76,4,1,telephone,233,2,187,yes
30,1,2,cellular,54,1,-1,no
26,10,2,cellular,217,1,-1,no
33,12,2,cellular,238,1,-1,no
54,5,4,telephone,208,3,109,no
52,5,3,telephone,57,1,-1,no
62,5,3,cellular,534,1,-1,no
26,10,2,cellular,90,2,92,no
