age,job_id,edu_id,contact,duration,campaign,pdays,outcome
40,1,2,cellular,215,1,-1,yes
88,6,2,telephone,161,1,274,no
63,1,2,cellular,953,2,-1,yes
32,10,3,cellular,126,2,134,yes
33,5,3,cellular,109,2,106,no
54,11,2,cellular,106,1,105,yes
30,10,3,cellular,214,2,-1,no
47,10,2,cellular,170,1,92,yes
49,10,3,telephone,722,1,-1,yes
43,2,1,unknown,173,1,-1,no
50,5,3,cellular,188,1,92,no
74,6,3,cellular,251,2,184,yes
32,9,4,unknown,7,1,-1,no
57,2,1,cellular,107,2,105,yes
34,2,2,cellular,89,2,106,yes
72,6,3,telephone,511,3,184,yes
46,5,3,cellular,1962,1,105,yes
24,9,2,cellular,216,1,-1,yes
48,5,3,cellular,150,1,105,yes
38,5,3,cellular,385,3,769,yes
