age,job_id,edu_id,contact,duration,campaign,pdays,outcome
33,10,3,cellular,165,1,-1,yes
46,10,2,cellular,115,1,-1,yes
33,1,2,cellular,110,2,-1,yes
25,10,2,cellular,412,5,-1,yes
47,5,3,cellular,204,1,-1,no
41,5,3,cellular,123,3,-1,no
75,6,2,telephone,49,1,-1,no
38,9,3,cellular,74,2,-1,no
41,10,2,cellular,48,1,-1,no
25,1,3,cellular,353,1,-1,yes
37,5,3,cellular,32,4,225,no
50,5,4,cellular,194,1,261,yes
30,10,2,cellular,154,1,-1,no
43,1,2,cellular,476,2,-1,no
30,5,3,cellular,195,1,100,yes
28,10,3,telephone,342,2,-1,yes
36,10,2,cellular,59,1,101,no
34,2,1,cellular,47,8,-1,no
30,5,3,cellular,192,2,-1,yes
38,10,2,cellular,99,1,102,yes
