38,management,tertiary,cellular,91,3,213,no
44,admin.,secondary,cellular,232,1,213,no
19,student,secondary,cellular,114,1,-1,no
32,management,tertiary,cellular,420,1,15,no
46,admin.,tertiary,cellular,260,1,94,yes
71,retired,tertiary,telephone,471,1,189,yes
83,retired,primary,telephone,225,1,-1,no
44,technician,tertiary,cellular,444,1,99,yes
37,admin.,secondary,cellular,144,2,463,no
36,management,tertiary,cellular,104,1,380,no
31,self-employed,tertiary,cellular,365,1,94,yes
32,admin.,secondary,cellular,331,1,99,yes
51,management,tertiary,cellular,268,1,98,no
72,management,secondary,cellular,531,1,-1,no
27,admin.,tertiary,cellular,167,1,93,no
45,housemaid,tertiary,cellular,81,1,213,no
40,unemployed,tertiary,cellular,733,1,93,yes
30,admin.,secondary,cellular,72,2,-1,no
62,management,tertiary,cellular,299,1,-1,yes
55,management,tertiary,cellular,187,2,-1,no
69,retired,secondary,telephone,2055,1,-1,no
48,management,tertiary,cellular,116,2,760,no
32,services,tertiary,cellular,110,6,95,no
88,retired,primary,telephone,318,1,-1,no
27,student,tertiary,cellular,431,1,466,yes
32,management,tertiary,cellular,251,3,36,no
40,technician,tertiary,cellular,240,3,-1,no
49,admin.,tertiary,cellular,252,2,93,yes
39,services,secondary,cellular,213,1,185,yes
35,admin.,secondary,cellular,789,2,-1,no
57,retired,primary,cellular,126,1,185,no
70,retired,secondary,telephone,228,1,182,no
60,admin.,secondary,cellular,177,2,182,no
43,technician,secondary,cellular,219,3,185,yes
27,self-employed,tertiary,telephone,543,9,465,no
