43,management,tertiary,cellular,61,1,193,no
72,retired,tertiary,cellular,99,1,-1,yes
46,admin.,secondary,cellular,121,1,-1,yes
36,admin.,tertiary,cellular,56,1,-1,no
26,technician,tertiary,cellular,119,1,-1,yes
37,technician,tertiary,cellular,71,1,-1,yes
63,retired,secondary,cellular,92,1,-1,no
45,technician,secondary,cellular,147,2,84,no
53,management,tertiary,cellular,75,3,-1,yes
33,management,tertiary,cellular,158,2,85,yes
63,retired,tertiary,cellular,104,2,-1,no
27,admin.,tertiary,cellular,123,1,-1,no
54,management,tertiary,cellular,94,9,85,no
90,retired,secondary,cellular,152,3,-1,yes
27,self-employed,tertiary,cellular,55,2,-1,no
54,admin.,secondary,cellular,439,5,-1,yes
67,retired,tertiary,cellular,706,1,-1,yes
27,student,tertiary,telephone,299,6,-1,yes
64,technician,secondary,cellular,121,2,-1,no
