age,job_id,edu_id,contact,duration,campaign,pdays,outcome
34,5,3,cellular,291,1,260,yes
26,11,2,cellular,218,1,-1,yes
27,1,2,cellular,123,1,182,no
22,9,2,cellular,227,1,-1,yes
29,5,3,cellular,138,2,92,yes
37,1,2,cellular,118,4,210,yes
34,5,3,cellular,155,10,149,no
20,9,2,cellular,274,1,-1,no
51,5,3,cellular,122,1,92,yes
41,10,3,cellular,103,3,-1,no
29,10,2,cellular,328,2,183,yes
47,2,2,cellular,171,2,182,yes
83,6,1,telephone,89,1,-1,no
32,5,3,cellular,666,4,-1,yes
32,10,2,cellular,375,1,374,yes
36,2,2,cellular,473,1,182,no
33,5,3,cellular,388,1,-1,yes
